Smiles,docking score,LGBMscore
O=[N+]([O-])c1cccc2cnsc12,-4.628,-2.9968726361388076
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,-4.628,-5.161271884361702
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.628,-3.846196284021187
O=[N+]([O-])c1cccc2csnc12,-4.627,-2.9968726361388076
O=C(CCl)Nc1snc2ccc(Cl)cc12,-4.626,-3.9006395390157786
CCCOC(=O)c1cc(O)c(O)c(O)c1,-4.624,-4.7185334169412565
CCN(CC)CCn1nc2c3c(c(CO)ccc31)Sc1cc(Cl)ccc1-2,-4.624,-4.262436111163365
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CC3)c21,-4.624,-3.871713568827877
CCc1ccnc2ccccc12,-4.624,-3.5456691253201744
CNC(C)C(O)c1ccccc1,-4.623,-4.7650580655422745
Nc1cc([N+](=O)[O-])c(N)cc1F,-4.622,-3.3965805209243216
N=C1CCC(=N)c2c1c(O)c1ccccc1c2O,-4.621,-4.26440494883554
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-4.621,-4.392445068969824
CNc1ccc(O)cc1,-4.619,-4.0345054393570665
Cn1cnc(-c2ccccc2)c1[N+](=O)[O-],-4.617,-3.715510304914535
Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,-4.617,-3.828214818100993
C/C=C/C1OC(=O)C=CC1O,-4.616,-3.922437407140017
CC(=O)OCc1cc(C(C)=O)ccc1OC(C)=O,-4.614,-3.1090438816958748
COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,-4.611,-3.9725100340530686
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,-4.61,-3.8931271695385616
OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,-4.61,-4.446583441370047
CN(C)CCNC(=O)c1cccc2ccc(-c3ccccc3)nc12,-4.61,-4.248001693286724
Nc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.609,-3.4730865738824988
O=C1CCC(=O)N1c1cc(Cl)c(Cl)c(Cl)c1,-4.608,-3.6247332693617165
Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl,-4.606,-2.773653439620811
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-4.606,-4.980768595543257
Cc1cc(Cl)ccc1O,-4.606,-4.599003290582777
Nc1c2ccccc2nc2ccc(Cl)cc12,-4.605,-3.796425134132318
Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,-4.604,-3.39956813702886
O=[N+]([O-])c1c(O)ccc2ccccc12,-4.603,-4.900263185072791
[O-][NH+](O)c1c(O)ccc2ccccc12,-4.603,-4.946530085417879
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,-4.603,-4.559243849520519
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)C=CC(O)C4O,-4.602,-4.7141309760751025
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,-4.601,-4.301589316845428
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,-4.6,-4.5239380772529225
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,-4.599,-4.018831399618455
CC(N)Cc1ccccc1,-4.598,-4.053682942583172
Cc1ccnc2ccccc12,-4.597,-3.391154816682727
Nc1cc(Cl)cc(Cl)c1O,-4.597,-3.8887254464751475
Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1,-4.597,-5.269485442011321
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.596,-3.749366797840838
CC(C)n1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,-4.595,-5.166111449097375
COC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc3c(n2)C(=O)C=CC3=O)n1,-4.592,-3.9463718030480255
CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,-4.592,-4.878213306706426
CN(C)c1nc2c3cccnc3ccc2n1C,-4.592,-3.948252145258877
CC(C)[C@](O)(C(=O)O)[C@@H](C)O,-4.592,-4.385085740502341
O=c1oc2cccc(O)c2cc1C1CCc2ccccc2C1,-4.591,-5.199526738987559
O=c1oc2cccc(O)c2cc1[C@@H]1CCc2ccccc2C1,-4.591,-5.199526738987559
CC(C)(C)NCC(O)COc1ccc(O)cc1C1CCCC1,-4.591,-5.535057080943932
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-4.591,-4.686052620545173
NCCc1c[nH]c2ccccc12,-4.588,-5.033834963609735
CC(=O)c1ccncc1,-4.588,-2.8058298750503314
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,-4.587,-4.307487740528994
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OCCC31,-4.586,-4.962071645570802
COc1c2ccoc2nc2c(O)cccc12,-4.585,-4.583498992543347
OC1c2ccccc2-c2cc3ccccc3c(Cl)c2C1O,-4.583,-4.296506160115048
O=[N+]([O-])c1cc2c(ccc3ccccc32)c2c1C=CC(O)C2O,-4.583,-4.535501548208979
COC(=O)C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)C(C)N1N=O,-4.582,-3.785427375128735
CCN(CC)CCCN,-4.582,-3.253145543408235
Nc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,-4.582,-3.7063734031394486
OC1c2cccnc2C2OC2C1O,-4.582,-5.33563469208106
OCCOc1cc(Cl)c(Cl)cc1Cl,-4.581,-4.013952401917383
O=C1N(CO)C(O)C(O)N1CO,-4.58,-4.6013623467322615
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-4.579,-4.282720286894986
O=[N+]([O-])c1ccnc2ccccc12,-4.579,-3.428511064015337
CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-4.577,-4.686052620545173
Oc1cccc2c3ccccc3c3cc4ccccc4cc3c12,-4.577,-4.610003030360861
Clc1ccc2ncccc2c1,-4.577,-2.9916749651774106
CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-4.576,-4.874951951174927
O=C(CCl)c1ccccc1,-4.572,-3.912518283376408
CC(=O)c1cc(Cc2ccc(N)c(C(C)=O)c2)ccc1N,-4.572,-3.185023971454248
Cc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,-4.571,-3.2973090134154703
OC1c2cccc3ccc4c5ccccc5cc(c4c23)C1O,-4.57,-4.531083731039636
O[C@@H]1C=Cc2c(ccc3cc4ccccc4cc23)[C@H]1O,-4.569,-4.310548494501474
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,-4.569,-3.3968739792679896
O=[N+]([O-])c1ccc2[nH]ccc2c1,-4.568,-2.8450853272164274
[O-][NH+](O)c1ccc2[nH]ccc2c1,-4.568,-3.222295532491388
CN(C)CCNC(=O)c1cccc2[nH]c(-c3ccccc3)nc12,-4.567,-4.466892017126475
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@]3(C)[C@@H](O)[C@H]12,-4.566,-4.104916307965875
CCc1ccc(C)nc1,-4.566,-3.3885327048061433
CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,-4.565,-2.910465542889394
NCN,-4.565,-2.7826232404295586
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.565,-3.4513018734724756
CC(C)(OO)c1ccccc1,-4.564,-3.553122423783121
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=C[C@H](O)[C@H]4O,-4.561,-4.484766205872922
OC1C=Cc2c(ccc3c2sc2ccccc23)C1O,-4.561,-4.528879480862009
OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3,-4.557,-5.3048711236070885
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-4.557,-3.842884927729003
O=c1ccc2ccccc2o1,-4.557,-3.1012125198120373
Fc1ccc2cccnc2c1F,-4.556,-3.085300790766471
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,-4.553,-3.9322922092773283
COc1nsc2cc(OCC3CO3)ccc12,-4.552,-3.7044524432156565
CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,-4.551,-4.43575978037015
Oc1cccc(Nc2ccccc2)c1,-4.551,-4.574398435029355
O=[N+]([O-])c1[nH]cnc1-c1ccccc1,-4.55,-3.4907760465888185
O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2,-4.55,-3.7346262465301
COc1ccc2[nH]c(N)nc2c1,-4.548,-3.1547964838377767
Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,-4.548,-2.2764094700881112
C=C(C)C1CCC(=C)C2C3=C(CC(C)(O)C3=O)C(=O)C(C)=CC12,-4.547,-3.5126292743074234
CC1(C)CC(N)CC(C)(CN)C1,-4.547,-3.112655414198776
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,-4.546,-3.8419484153342656
O=C1CCc2c1ccc1c3c(ccc21)C(O)C(O)C=C3,-4.546,-4.684033545904085
CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O,-4.544,-5.169009629507345
C=C(C)c1cc(O)c(C)cc1O,-4.544,-4.648534085961751
O=C(O)c1cc(Cl)ccc1O,-4.543,-4.644345447763673
Nc1cc(Cl)c([N+](=O)[O-])cc1O,-4.543,-4.791935765484913
Nc1cc(Cl)c([NH+]([O-])O)cc1O,-4.543,-4.747146065817262
COc1ccc2cc(CCC(C)=O)ccc2c1,-4.542,-2.548943276075458
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,-4.541,-5.130743664812721
CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,-4.541,-3.590357025427895
Cc1nc2ccccc2s1,-4.541,-3.109936119454404
O[C@H]1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)[C@@H]1O,-4.541,-4.446583441370047
OCC(O)CCl,-4.539,-4.810392512924659
OC[C@H](O)CCl,-4.539,-4.810392512924659
Nc1cccc2ncccc12,-4.539,-3.92520688483474
COC1OC(=O)C(Cl)=C1C(Cl)Cl,-4.538,-3.075904779661093
COc1nsc2ccc([N+](=O)[O-])cc12,-4.536,-3.1374498604738728
c1cnc2c(c1)CCC1OC21,-4.536,-3.894712198126963
N#[N+][N-]CC(O)C(O)C(O)C(O)CO,-4.535,-5.039490274266856
CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,-4.535,-4.149852492170723
O=C(NO)c1ccccc1O,-4.534,-5.093054399215198
CC(=O)Nc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,-4.534,-4.11448170641586
O=C1N(CO)[C@H](O)[C@@H](O)N1CO,-4.533,-4.6013623467322615
N#[N+][N-]CC(O)Cn1cnc2c(N)nc(N)nc21,-4.532,-5.1365910570725966
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,-4.532,-5.020471309273097
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-4.532,-5.784955647145617
OC1c2c(cc3ccc4cccc5ccc2c3c45)C2OC2C1O,-4.531,-5.48192843644338
Fc1ccnc2ccccc12,-4.531,-3.487260172217653
OC1Cc2cc3cccc4ccc5ccc1c2c5c43,-4.53,-4.386077304461602
O[C@@H]1Cc2cc3cccc4ccc5ccc1c2c5c43,-4.53,-4.386077304461602
CC(C)Cc1nccs1,-4.529,-3.3598078727334526
OCCN(CCO)c1ccc2ccccc2c1,-4.529,-4.0357902384666815
ClCc1cccnc1,-4.528,-3.375792533639299
Nc1c(O)ccc2ccccc12,-4.528,-5.18139081901312
Cc1c(-c2cnccn2)ssc1=S,-4.527,-3.103502486317803
O=S(=O)(O)C1C(O)c2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,-4.526,-5.13774928868413
C[n+]1c2ccccc2cc2cc(N)ccc21,-4.526,-3.6459432910093303
NCCNCCNCCNCCNCCN,-4.525,-3.580778142415183
c1ccc(-c2cccnc2)nc1,-4.525,-3.2331136196532553
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-4.525,-4.207594618132851
OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,-4.523,-4.910009317584353
c1ccc2nccnc2c1,-4.522,-3.1669909719271128
NC(=O)/C(=C/c1ccc([NH+]([O-])O)o1)c1ccco1,-4.522,-3.6036004379354276
NC(=O)C(=Cc1ccc([NH+]([O-])O)o1)c1ccco1,-4.522,-3.6036004379354276
Oc1ncc2ccc3cccc4ccc1c2c34,-4.521,-3.8035005744383903
Nc1ccc(Cc2ccc(N)cc2)cc1,-4.521,-3.854723831503566
C[C@]12CC(C=O)=C(O)C[C@@H]1CC[C@H]1[C@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]12,-4.52,-4.308387794269801
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccccc12,-4.52,-3.246154228442329
COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1(O)C=COC1O2,-4.517,-5.209186351367784
Nc1c2ccccc2cc2ccccc12,-4.516,-3.6726296875311846
COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)O[C@@H]1OC=C[C@@H]21,-4.516,-4.920963784327597
C/C=C1/C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,-4.514,-4.817398592294572
Cc1cccc(OCC(O)CNC(C)(C)C)c1C,-4.514,-5.169448261400968
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,-4.513,-4.069852191504981
Clc1nncc2cnccc12,-4.513,-3.2424071051380143
Cn1cc2ccc([N+](=O)[O-])cc2n1,-4.513,-3.432374801267685
CNN,-4.512,-2.9708118998821034
CN1C(=O)CCC1c1cccnc1,-4.511,-3.8751176910466785
CC(C)Nc1cccc2c1C(=O)c1ccccc1C2=O,-4.511,-3.6642633808783995
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,-4.51,-2.5010748624452908
O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,-4.51,-3.1282797077031264
CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,-4.509,-4.809605301942644
COc1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.508,-3.9041255632584826
OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,-4.508,-4.655343342013976
Fc1cccc2c1ccc1ncccc12,-4.506,-3.4461588499386826
Oc1c2ccccc2nc2occc12,-4.506,-4.052458888734341
CCC1C(c2ccc(O)cc2)=C(C)c2cc(O)ccc21,-4.505,-3.76125710004192
Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl,-4.505,-4.017018300609222
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-4.504,-3.845163647788013
O=[N+]([O-])c1ccc2sncc2c1,-4.504,-2.840569037206252
OCC1=CCN2CC[C@@H](O)[C@@H]12,-4.502,-5.067160783031833
COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)OC1OC=CC21,-4.502,-4.920963784327597
Nc1nc(-c2ccc([NH+]([O-])O)s2)cs1,-4.502,-3.563261022677098
Nc1nc(-c2ccc([N+](=O)[O-])s2)cs1,-4.502,-3.4768049643884233
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,-4.498,-3.695509433390648
[O-][NH+](O)c1cccc2ncccc12,-4.497,-3.3513271464116734
COC(=O)c1ccccc1O,-4.497,-4.618764160900583
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,-4.496,-4.156207285806845
CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,-4.496,-2.7980464285468813
CCOc1cccc2cccnc12,-4.495,-3.11533106819013
CNC(C)Cc1ccccc1,-4.494,-3.9969263122557632
OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,-4.494,-4.161705233757277
O=Nc1cc2c(cc1O)OCO2,-4.494,-5.0219590742737505
NNc1nncc2cnccc12,-4.491,-4.194233154078389
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,-4.491,-5.14514134101221
Oc1ccccc1-c1ccccc1,-4.491,-4.854618521494564
CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,-4.49,-4.437118732492117
CC(=O)Nc1ccc2c(c1O)Cc1ccccc1-2,-4.489,-4.019913171807359
CCCCOC(=O)c1ccccc1N,-4.489,-2.557548517624074
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.489,-3.2141424931166185
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,-4.488,-4.4312270705315635
O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,-4.487,-2.4988802438344724
CCc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,-4.486,-5.473142614965746
N#Cc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1,-4.485,-3.9779078590002683
C1=CC2OC2c2cccnc21,-4.484,-4.092061230257694
O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1,-4.483,-3.1282797077031264
C=C(C)C1CCC(=C)C2C3=C(CC(C)C3=O)C(=O)C(C)=CC12,-4.483,-4.633495350317802
COC(=O)Nc1nc2cc(/C(=N/O)c3ccc(F)cc3)ccc2[nH]1,-4.483,-3.796733734383137
Nc1cc(Cl)ccc1O,-4.483,-4.9176682941971315
N#[N+][N-]CC(O)Cn1cnc2c(N)ncnc21,-4.483,-5.144446883468699
O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1,-4.482,-4.079915884404488
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,-4.481,-4.322677523732339
Nc1ccc2ccccc2c1N=Nc1ccccc1,-4.479,-3.9387753539410055
OC[C@@H]1CO[C@@H](CCI)O1,-4.479,-3.657124668217423
Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,-4.479,-3.73591689145922
CNC(=O)Nc1ccccc1,-4.478,-3.667181641165311
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-4.478,-3.6606253689761394
O=[N+]([O-])c1ccc(C=Cc2cccc([N+](=O)[O-])c2)cc1,-4.478,-2.5778601086099244
O=[N+]([O-])c1ccc(NC2OCC(O)C(O)C2O)cc1,-4.478,-4.086970143825013
[O-][NH+](O)c1ccc2c(O)nnc(O)c2c1,-4.477,-3.9109081741343545
NC(CSC(=O)NCCCl)C(=O)O,-4.476,-4.300892089024334
Fc1ccc(F)c2ncccc12,-4.475,-3.4461588499386826
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-4.475,-3.878224595816007
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,-4.473,-2.6289709829990606
O=C1Cc2cc3cc([N+](=O)[O-])ccc3cc2C(O)C1O,-4.472,-3.6331168832028347
CC(=O)Nc1ccc2ncccc2c1,-4.472,-3.5000435254509052
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,-4.472,-3.9496629777598553
c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,-4.471,-3.5855983248255594
COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,-4.47,-2.735013259541576
CCOC(=O)C1OC1c1ccccc1,-4.468,-3.8860235923895967
Cc1ccccc1-c1nc2ccccc2o1,-4.467,-3.0724677580563484
Cc1cccc2nc(O)c(O)nc12,-4.466,-3.4096221241003906
CC(=O)Nc1cccc(N=Nc2cccc(NC(C)=O)c2C)c1C,-4.465,-3.384952283611572
CC(I)C1OCC(CO)O1,-4.465,-4.442203174452744
OC1C=Cc2c(ccc3c4c(ccc23)CCC4)C1O,-4.465,-4.166028467009639
Nc1ccc2cc3ccc(N)cc3nc2c1,-4.464,-3.5638927748253972
Nc1ccc2c(c1)-c1cccc3cccc-2c13,-4.464,-3.4647623578404314
O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCCC2O,-4.462,-4.634391126631623
Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,-4.461,-5.037186266022762
Clc1ccc(Cl)nc1,-4.46,-3.0067929206164936
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,-4.459,-4.772245884673417
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,-4.459,-5.200448330279178
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,-4.458,-3.6705372953020343
ClNc1ccc2c(c1)Cc1ccccc1-2,-4.457,-3.6841800319759406
Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,-4.457,-3.795919699797838
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc([N+](=O)[O-])cc1,-4.456,-3.798277744239837
Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,-4.456,-3.5014709304070224
CC(C)(C)c1cc(O)ccc1O,-4.456,-5.244868118144711
O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccccc1,-4.455,-3.2549836324470713
O=C1OCC(CBr)=C1Cl,-4.454,-3.1979029770985936
Nc1cccc2c(O)nnc(O)c12,-4.454,-4.2708053494675795
Nc1ccc2nc3ccccc3c(N)c2c1,-4.454,-4.028950398629518
OC1c2ccc3ccccc3c2C2OC2C1O,-4.454,-5.482836171336891
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-4.453,-5.209917988180484
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,-4.452,-2.466298849674907
CC(C)c1cc(N)cc([N+](=O)[O-])c1N,-4.452,-3.52825157265835
CCN(CC)CCNc1ccc(COS(C)(=O)=O)c2sc3ccccc3c(=O)c12,-4.451,-4.325286694065805
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-4.45,-4.814775259152974
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,-4.449,-4.181036314044909
O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,-4.449,-3.15287231964974
NCCc1c[nH]c2ccc(O)cc12,-4.449,-4.520320549544045
Nc1ccc(CCc2ccc(N)cc2)cc1,-4.449,-3.854723831503566
O=S(=O)(O)c1cc(Nc2ccc([NH+]([O-])O)cc2[NH+]([O-])O)ccc1Nc1ccccc1,-4.448,-3.654297666654896
O=C1OCC(CCl)=C1Br,-4.448,-3.084649556720195
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,-4.446,-3.6860363461990016
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-4.445,-2.9891901835157886
OCc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,-4.445,-4.9597947046499655
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-4.444,-4.803322931836154
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-4.443,-4.559243849520519
Fc1cc2ccccc2c2ncccc12,-4.443,-3.449082703668888
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,-4.443,-4.2976055314388395
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,-4.442,-3.714666812721642
NC(=S)Nc1cccc2ccccc12,-4.442,-4.428752454235535
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.441,-3.9622393645817704
N#[N+]c1nc[nH]c1C(N)=O,-4.44,-3.460088459922552
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,-4.44,-4.014595977658443
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-2.911861498458839
O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-2.911861498458839
O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.439,-4.374519013625854
O=[N+]([O-])c1cccc2c[nH]nc12,-4.439,-3.2002865070419237
[O-][NH+](O)c1cccc2cn[nH]c12,-4.439,-3.233463527768953
COc1cc(N)c([N+](=O)[O-])cc1N,-4.439,-3.1028574703843286
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,-4.439,-3.999109279957734
O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,-4.438,-5.412071949453703
Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],-4.438,-3.489688415595896
Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.435,-4.2541197137544895
O=C(NO)c1ccc2ccccc2c1,-4.434,-3.5838844918103154
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,-4.433,-4.688775518394362
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-4.432,-2.917774367250059
Nc1c2ccccc2nc2ccc(I)cc12,-4.431,-4.044346710433184
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,-4.43,-4.092422048095558
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,-4.429,-4.16881906904012
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,-4.428,-4.371801837801762
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,-4.427,-3.14604284600048
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,-4.426,-4.477082571875617
CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,-4.425,-4.5299077892101876
Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,-4.425,-3.6471992745295245
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,-4.423,-3.664427122269158
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1N[C@@H]21,-4.423,-3.664427122269158
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,-4.423,-3.280017067418247
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,-4.421,-2.8669527720572767
c1ccc(Cn2ccnc2)cc1,-4.419,-4.014799632190303
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,-4.419,-3.6107203751743087
CC(C)CCCC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C,-4.418,-3.4715185730360623
Nc1ccc2nc3ccccc3cc2c1,-4.418,-3.594192434602964
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C)cccc21,-4.417,-4.001084232688768
CCc1cccc(CC)c1N,-4.417,-3.623194364962882
O=C1OCC(C(Cl)Cl)=C1Cl,-4.416,-3.0765596112108966
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,-4.416,-3.459855665615447
