Smiles,docking score,RFscore
O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,-4.891,-3.610826208209039
NNc1nncc2ncccc12,-4.889,-4.449354550827422
Nc1ccc2c(N)c3ccccc3nc2c1,-4.888,-4.036309211844372
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,-4.888,-4.449354550827422
N=P(O)(O)N(CCCl)CCCl,-4.885,-3.610826208209039
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C=COC1O2,-4.883,-4.198296657381617
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,-4.883,-4.6237796610169495
CC(C)(c1ccc(OCC(O)CO)cc1)c1ccc(OCC2CO2)cc1,-4.876,-3.610826208209039
N[C@@H](CCC(=O)N[C@@H](CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,-4.876,-4.036309211844372
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,-4.875,-3.610826208209039
Nc1ccccc1SCSc1ccccc1N,-4.875,-3.610826208209039
OC1C2=C(C3OC3C1O)C1c3cccc4cccc(c34)C1C=C2,-4.875,-3.610826208209039
COc1nsc2ccc(N)cc12,-4.875,-3.610826208209039
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-4.873,-3.610826208209039
O=[N+]([O-])c1cccc2nscc12,-4.87,-3.610826208209039
Cc1cc2ncccc2c2nc(N)n(C)c12,-4.87,-3.610826208209039
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,-4.87,-4.198296657381617
N[C@H](CCC(=O)N[C@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,-4.87,-4.036309211844372
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1O)c2c34,-4.864,-3.610826208209039
CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,-4.864,-3.610826208209039
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,-4.862,-3.610826208209039
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(S(=O)(=O)O)c1,-4.862,-3.610826208209039
Fc1cnc2cccc(F)c2c1,-4.862,-3.610826208209039
COc1ccc2c(c1)[nH]c1c(C)nccc12,-4.862,-3.610826208209039
O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2sccn12,-4.859,-3.610826208209039
O=C1CSC(=S)N1,-4.857,-4.198296657381617
CN1CN=C2C1=N[CH-][N+](O)=C2N,-4.855,-4.591842050827422
Cc1c(N)cnc2c1nc1c(C)cccn12,-4.853,-4.591842050827422
CC(=O)Nc1c(O)cc2c3c(cccc13)-c1ccccc1-2,-4.852,-3.610826208209039
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-4.851,-3.610826208209039
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,-4.848,-4.036309211844372
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,-4.848,-3.610826208209039
Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C,-4.847,-3.610826208209039
OC1=c2c(O)cc3cccc4ccc(c2c43)C23CCCCC12O3,-4.845,-3.610826208209039
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1CCOC1O3,-4.845,-4.198296657381617
[N-]=[N+]=Nc1nc2ccccc2[nH]1,-4.842,-3.610826208209039
OC1c2cccc3ccc4cc5ccccc5c(c4c23)C1O,-4.841,-3.610826208209039
CC1(C)Cc2ncccc2-c2nc(N)sc21,-4.841,-3.610826208209039
CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-4.839,-4.198296657381617
CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,-4.839,-3.610826208209039
Cc1ccc2cc(C)c3c4c(ccc3c2c1)C(O)C(O)C1OC41,-4.838,-3.610826208209039
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-4.838,-4.6237796610169495
CC(=O)Nc1snc2ccc(Cl)cc12,-4.838,-3.610826208209039
Cn1cnc([N+](=O)[O-])c1-c1ccccc1,-4.835,-4.036309211844372
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-4.835,-4.036309211844372
Nc1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3,-4.835,-3.610826208209039
O=C(O)C1OC(Oc2ccc3ccc4cc5ccccc5c5ccc2c3c45)C(O)C(O)C1O,-4.833,-4.036309211844372
OCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.832,-3.610826208209039
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,-4.832,-4.6237796610169495
Cc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,-4.832,-3.610826208209039
Nc1ccc2sncc2c1,-4.832,-3.610826208209039
O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2n1CCS2,-4.831,-3.610826208209039
Nc1cc(CCO)c(N)c([N+](=O)[O-])c1,-4.831,-3.610826208209039
CO[C@@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,-4.83,-5.036825
C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-4.83,-4.6237796610169495
O=C(NO)c1ccc(O)c(O)c1,-4.83,-3.610826208209039
COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,-4.829,-4.198296657381617
ONc1[nH]cnc2ncnc1-2,-4.829,-3.610826208209039
OCCNc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,-4.828,-3.610826208209039
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(O)cc1,-4.828,-3.610826208209039
Cc1cccc(-c2nc3ccccc3o2)c1,-4.827,-4.225958122255994
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]12,-4.823,-5.036825
CCN(N)CC,-4.823,-3.610826208209039
CN=P1(NC)N=P(NC)(NC)N=P(NC)(NC)N1,-4.821,-3.610826208209039
Cc1ccc2c(C)c3c(nc2c1)-c1ccccc1C(O)C3O,-4.82,-3.610826208209039
OCC12OOC1(CO)c1ccccc1O2,-4.819,-4.036309211844372
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.819,-3.610826208209039
Oc1ccc(Cl)cc1Cl,-4.818,-3.610826208209039
CC(C)OC1OC(=O)C(Cl)=C1Cl,-4.818,-4.198296657381617
Cc1c(N=O)c(=O)n(-c2ccccc2)n1C,-4.818,-4.6237796610169495
CC(=O)c1cc(NC(=O)NC(C)(C)C)ccc1OCC(O)CNC(C)(C)C,-4.818,-3.610826208209039
Cc1c(Cl)cnc2ccccc12,-4.818,-3.610826208209039
Cc1c2c(cc3ccccc13)-c1ccccc1C(O)C2O,-4.818,-3.610826208209039
Cc1ccc2nsc(NC(=O)CCl)c2c1,-4.817,-3.610826208209039
Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,-4.816,-4.198296657381617
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-4.815,-3.610826208209039
CNCC(O)c1cccc(O)c1,-4.815,-3.610826208209039
Cn1cnc2c3cccnc3ccc21,-4.814,-3.610826208209039
CN(C)CCCN=c1c2ccccc2[nH]c2c(N(CCO)CCO)ccc([N+](=O)[O-])c12,-4.814,-3.610826208209039
Cn1c(N)nc2ccccc21,-4.814,-3.610826208209039
c1ccc2sncc2c1,-4.813,-3.610826208209039
Nc1cccc2ncc(F)cc12,-4.812,-3.610826208209039
O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,-4.812,-3.610826208209039
[O-][n+]1ccc([NH+]([O-])O)c2ccccc21,-4.812,-3.610826208209039
OCCNc1ccc(N=Nc2ccc(NCCO)cc2)cc1,-4.812,-3.610826208209039
C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O,-4.812,-3.610826208209039
Nc1cnc2c(c1)nc1ccccn12,-4.81,-3.610826208209039
O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43,-4.81,-3.610826208209039
Cc1ccc(N=[N+]([O-])c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-4.808,-3.610826208209039
O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3,-4.808,-3.610826208209039
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-4.805,-4.198296657381617
c1cc2ccc3cccc4ncc(c1)c2c34,-4.804,-3.610826208209039
CC(=O)Nc1ccc(Oc2ccc(N(O)C(C)=O)cc2)cc1,-4.804,-3.004217050827423
c1cnc2ccc3c(c2c1)CCC1OC31,-4.803,-3.610826208209039
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,-4.802,-4.198296657381617
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,-4.802,-4.036309211844372
CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1,-4.799,-3.610826208209039
Clc1cnc2ccccc2c1,-4.796,-3.610826208209039
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,-4.795,-4.198296657381617
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,-4.795,-4.198296657381617
CN(CCCC(O)c1cccnc1)N=O,-4.795,-3.610826208209039
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)n1,-4.794,-4.198296657381617
O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2O,-4.794,-4.198296657381617
NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,-4.793,-4.036309211844372
Cc1nc(N)nc(N)n1,-4.792,-3.610826208209039
Cn1cnc([NH+]([O-])O)c1Sc1ncnc2[nH]cnc12,-4.791,-3.610826208209039
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1CCOC1O4,-4.791,-4.813428571428572
Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,-4.79,-3.610826208209039
Nc1ccc(O)c(C(=O)O)c1,-4.79,-4.036309211844372
NCCNCCN,-4.789,-3.610826208209039
Nc1ccc(-c2ccc(N)c(O)c2)cc1O,-4.789,-3.610826208209039
Fc1cc2cccnc2c2cccnc12,-4.788,-3.610826208209039
CC(O)CN(C)c1ccc(NN)nn1,-4.787,-4.449354550827422
CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,-4.786,-3.610826208209039
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-4.786,-4.6237796610169495
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,-4.786,-4.449354550827422
O=C(Cc1ccccc1)OCc1ccccc1,-4.786,-4.036309211844372
Cc1ccc(O)c(N)c1,-4.785,-3.610826208209039
Cn1cnc2c(NO)ncnc21,-4.784,-3.610826208209039
Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,-4.783,-3.610826208209039
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(N)cc1,-4.783,-3.610826208209039
Oc1cc(O)c2ccccc2c1,-4.782,-3.610826208209039
c1cnc2c(c1)ccc1ncccc12,-4.781,-3.610826208209039
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,-4.78,-3.610826208209039
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,-4.78,-4.198296657381617
Nc1cccc2nc3ccccc3c(N)c12,-4.78,-4.036309211844372
Nc1ccc2ccccc2n1,-4.779,-3.610826208209039
O=NN1CCSC1C(O)C(O)C(O)CO,-4.779,-3.610826208209039
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O,-4.777,-3.610826208209039
O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cccc3nc2c1,-4.776,-3.610826208209039
C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1O,-4.776,-4.036309211844372
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,-4.775,-4.036309211844372
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,-4.774,-4.036309211844372
CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12,-4.772,-3.610826208209039
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,-4.772,-4.198296657381617
c1ccc2scnc2c1,-4.77,-3.610826208209039
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-4.77,-4.198296657381617
COc1cccc(C=O)c1O,-4.769,-3.610826208209039
c1cc2ccc3ccnc4ccc(c1)c2c34,-4.768,-3.610826208209039
COCCc1ccc(OCC(O)CNC(C)C)cc1,-4.767,-3.610826208209039
Cc1ccc2[nH]c(N)nc2c1,-4.766,-3.610826208209039
Oc1cccc2ccc3c4ccccc4ccc3c12,-4.764,-3.610826208209039
Cn1cc2cccc([N+](=O)[O-])c2n1,-4.764,-3.610826208209039
CN(C)CCNC(=O)c1cccc2nc3ccccc3cc12,-4.764,-4.036309211844372
Fc1cnc2ccccc2c1,-4.763,-3.610826208209039
O=C1C=C(CCl)C(O)O1,-4.763,-4.198296657381617
CCN(CCCl)CCCNc1c2c(nc3ccccc13)CCCC2,-4.762,-4.036309211844372
N#[N+][N-]CC(O)Cn1ncc2c(N)ncnc21,-4.762,-3.610826208209039
Cc1cnc2ccccc2c1,-4.761,-3.610826208209039
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,-4.761,-3.610826208209039
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,-4.76,-4.225958122255994
CC(C)NCC(O)c1ccc(O)c(O)c1,-4.76,-3.610826208209039
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc(O)cc12,-4.759,-3.610826208209039
OC1CC23C=CC=CC2(C1)O3,-4.758,-3.610826208209039
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(c4ccccc4)CC3)c21,-4.758,-4.036309211844372
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,-4.757,-4.198296657381617
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)cc2)cc1,-4.756,-3.610826208209039
COc1cc(/C=C/C(=O)O)ccc1O,-4.756,-4.036309211844372
CCCCCCCC/C=C\CCCCCCCCN,-4.756,-3.610826208209039
ClCCNCCCNc1c2ccccc2nc2ccccc12,-4.755,-4.036309211844372
Nc1ccc(N=Nc2cccc(N)c2N)cc1,-4.751,-3.610826208209039
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,-4.751,-3.610826208209039
Cc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(C(C)(C)C)c1,-4.75,-3.610826208209039
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,-4.75,-4.6237796610169495
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,-4.749,-3.610826208209039
CC1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,-4.747,-4.036309211844372
NC(=O)C1(C(N)=O)O[C@H]1C(=O)c1ccccc1,-4.747,-4.036309211844372
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,-4.744,-4.198296657381617
O=[N+]([O-])c1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,-4.743,-4.036309211844372
CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1,-4.742,-4.225958122255994
c1cnc2c(c1)C1OC1CC2,-4.74,-3.610826208209039
Oc1ccc(-c2ccc(O)cc2)cc1,-4.739,-3.610826208209039
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-4.739,-4.036309211844372
OCC(O)C1CO1,-4.738,-3.610826208209039
CCOC1=CC(c2ccccc2)(c2ccccc2)N(O)c2ccccc21,-4.736,-4.036309211844372
N#[N+][N-]CC1OC(O)C(O)C(O)C1O,-4.736,-3.610826208209039
O[C@H]1C=Cc2cc3c(cc2[C@@H]1O)-c1cccc2cccc-3c12,-4.735,-3.610826208209039
c1cnc2c(c1)-c1ncsc1CC2,-4.735,-3.610826208209039
c1ccc2c(OCC3CO3)nsc2c1,-4.735,-3.610826208209039
CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1,-4.735,-3.610826208209039
O=C(CC(O)(CC(=O)OCCBr)C(=O)OCCBr)OCCBr,-4.734,-3.610826208209039
CCOP(C)(=O)SCCN(C(C)C)C(C)C,-4.733,-3.610826208209039
CN1CCN(c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)CC1,-4.732,-4.813428571428572
Nc1ccc2snc(Cl)c2c1,-4.731,-3.610826208209039
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,-4.731,-4.198296657381617
CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,-4.728,-4.6237796610169495
O=C1CC[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)[C@H](O)CC3=O,-4.728,-3.7035833333333334
O=C1CCC2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C(O)CC3=O,-4.728,-3.7035833333333334
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,-4.727,-3.610826208209039
OC1C=Cc2c(ccc3cc4ccccc4cc23)C1O,-4.727,-3.610826208209039
Cc1cccc(C)c1Nc1cc(Cl)nc(SCC(=O)NCCO)n1,-4.727,-3.610826208209039
[O-][n+]1c2ccccc2c2ccc3cccc4ccc1c2c34,-4.727,-3.610826208209039
Clc1ccnc2ccccc12,-4.726,-3.610826208209039
Nc1cc2nc3ccccc3nc2cc1O,-4.725,-3.610826208209039
COC(O)=Nc1nc2ccc(C(=NO)c3ccc(F)cc3)cc2[nH]1,-4.724,-4.036309211844372
Cc1ccc2c(c1)nc(N)n2C,-4.724,-3.610826208209039
O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)[C@H](O)[C@@H](O)C=C3,-4.723,-4.198296657381617
O=C1C=CC(=O)C(c2ccccc2)=C1,-4.722,-4.6237796610169495
O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-4.721,-4.198296657381617
O=C1CCc2ccccc2O1,-4.72,-4.813428571428572
CC1=CC(=O)c2c(O)cccc2C1=O,-4.718,-4.198296657381617
O=[N+]([O-])c1c(O)ccc2c1[nH]c1ccccc12,-4.717,-3.610826208209039
Oc1ccnc2ccccc12,-4.716,-3.610826208209039
Cc1cccc2c1cc(C)c1c3c(ccc12)C(O)C(O)C1OC31,-4.715,-3.610826208209039
COc1nc2cccc(CBr)c2nc1OC,-4.714,-3.610826208209039
COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,-4.713,-4.198296657381617
Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-4.713,-4.6237796610169495
NC(CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,-4.713,-4.036309211844372
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,-4.712,-4.036309211844372
Fc1ccc2ncccc2c1,-4.711,-3.610826208209039
Oc1ccccc1-c1nc2ccccc2o1,-4.711,-4.225958122255994
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.71,-4.198296657381617
Cc1cc2c(c(O)c1O)C(=O)c1c(O)cc(O)cc1C2=O,-4.708,-4.198296657381617
Oc1cccc2cc3cccc(O)c3c(O)c12,-4.707,-3.610826208209039
Oc1cc(Cl)c(Cl)cc1Cl,-4.706,-3.610826208209039
CNc1c(C)cc2ncccc2c1N,-4.706,-3.610826208209039
c1ccc2ncccc2c1,-4.706,-3.610826208209039
O=c1ccc2cc3c4c(c2o1)CCCN4CCC3,-4.705,-4.813428571428572
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,-4.703,-4.198296657381617
O[C@@H]1C=Cc2ccc3c(ccc4ccccc43)c2[C@H]1O,-4.702,-3.610826208209039
Cc1cccc(C)c1N=Nc1c(O)ccc2ccccc12,-4.702,-3.610826208209039
COc1ccc(C(=O)c2ccccc2)c(O)c1,-4.701,-4.036309211844372
C1=C[C@@H]2O[C@@H]2c2ncccc21,-4.701,-3.610826208209039
C1=CC2OC2c2ncccc21,-4.701,-3.610826208209039
O=[N+]([O-])c1cc(-c2cccc([N+](=O)[O-])c2O)ccc1O,-4.7,-3.610826208209039
CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,-4.7,-3.610826208209039
COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,-4.7,-4.198296657381617
[N-]=[N+]=C1C=NC(=O)NC1=O,-4.699,-4.198296657381617
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,-4.699,-4.198296657381617
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,-4.697,-3.610826208209039
NN1C(=O)c2ccccc2C1=O,-4.696,-4.198296657381617
COc1ccc2c(c1)nc(N)n2C,-4.696,-3.610826208209039
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C1OC41,-4.695,-3.610826208209039
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-4.694,-3.610826208209039
CCOP(=O)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.693,-3.610826208209039
Nc1c(C(=O)N/N=C/c2ccccc2)[nH]c2ccccc12,-4.693,-4.036309211844372
O=[N+]([O-])c1ccc(NC(O)=NCCCl)s1,-4.693,-4.036309211844372
COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-4.692,-4.6237796610169495
O=C1CCC2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1C2C1OC1C3=O,-4.692,-5.036825
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,-4.691,-4.036309211844372
O=[N+]([O-])c1ccc2c(c1)CCN2,-4.691,-4.225958122255994
CCCCCCCCCCCCCC(=O)[N-][N+](C)(C)CC(C)O,-4.691,-3.610826208209039
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,-4.691,-3.610826208209039
OCC(CO)(CBr)CBr,-4.69,-3.610826208209039
Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,-4.69,-3.610826208209039
Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,-4.689,-4.198296657381617
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,-4.689,-4.036309211844372
Cc1cc(C)c2nsnc2c1[N+](=O)[O-],-4.688,-3.610826208209039
O=Cc1ccccc1O,-4.686,-3.610826208209039
CN[C@H](C)[C@@H](O)c1ccccc1,-4.686,-4.036309211844372
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,-4.685,-3.610826208209039
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-4.685,-4.6237796610169495
Oc1cc2ccc3cccc4ccc(n1)c2c34,-4.684,-3.610826208209039
COc1cc(O)ccc1Nc1c2ccccc2nc2ccccc12,-4.682,-4.036309211844372
CC1(C)CC2=C(C=O)C3(C=O)CC3(C)C(O)C2(O)C1,-4.679,-3.610826208209039
O=C(CBr)c1ccccc1,-4.677,-4.036309211844372
O=NN(c1ccc([N+](=O)[O-])cc1)C1OCC(O)C(O)C1O,-4.677,-3.610826208209039
O=C(C(Cl)Cl)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O,-4.675,-4.198296657381617
OC1c2ccc3c4c(ccc3c2C2OC2C1O)CCC4,-4.674,-4.225958122255994
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc([N-][N+]#N)ccc23)cc1,-4.674,-4.036309211844372
CNc1ccc2nccnc2c1C,-4.673,-3.610826208209039
c1ccc(-c2nc3ccccc3o2)cc1,-4.673,-4.036309211844372
OC1c2ccc3ccc4ccccc4c3c2C2OC2C1O,-4.673,-5.249958122255994
CC1NC(C(=O)O)Cc2c1[nH]c1ccccc21,-4.673,-4.036309211844372
Cc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,-4.671,-3.610826208209039
Nc1cccc2cccnc12,-4.671,-3.610826208209039
NCc1cccc(CN)c1,-4.671,-3.610826208209039
COc1cc([N+](=O)[O-])c(O)c(C(C)(C)C)c1,-4.67,-3.610826208209039
O=[N+]([O-])c1cc[n+]([O-])cc1,-4.669,-3.610826208209039
O=C(O)C1(O)CC(O)C(O)C(O)C1,-4.668,-4.036309211844372
O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)C2C=COC2O1,-4.668,-4.198296657381617
CC(=O)Nc1ccc2c(c1)Cc1cc(O)ccc1-2,-4.668,-4.225958122255994
Cc1ccc2ncccc2c1,-4.668,-3.610826208209039
C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,-4.666,-3.610826208209039
Cn1ccc2c3c(ccc4ccc(O)cc43)ccc21,-4.665,-3.610826208209039
CC(=O)C1(c2ccccc2)CCNCC1,-4.665,-4.036309211844372
Cc1nn(C)c(N)c1C(=O)c1ccccc1F,-4.663,-3.610826208209039
NC(=O)c1ccccc1C(N)=O,-4.663,-4.449354550827422
OC1c2ccc3ccc4c5ccccc5ccc4c3c2C2OC2C1O,-4.662,-3.610826208209039
COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O,-4.659,-4.198296657381617
Fc1ccc2cccnc2c1,-4.659,-3.610826208209039
CS(=O)(=O)c1ccc(O)c(N)c1,-4.658,-3.610826208209039
Nc1cc(Cl)cc(S(=O)(=O)O)c1O,-4.658,-3.610826208209039
Oc1ccc(Cl)cc1Cc1ccccc1,-4.658,-4.036309211844372
NC1CCC(CC2CCC(N)CC2)CC1,-4.655,-3.610826208209039
Cc1cc(O)c2c(c1)C(=O)c1c(O)c(O)cc(O)c1C2=O,-4.655,-4.198296657381617
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([NH+]([O-])O)cc1,-4.654,-4.036309211844372
Cc1c2ccccc2cc2c3c(ccc12)[C@@H](O)[C@H](O)C=C3,-4.653,-3.610826208209039
Cc1ccc2c(C)c3ccc4c(c3nc2c1)C=CC(O)C4O,-4.652,-3.610826208209039
O=[N+]([O-])c1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,-4.651,-3.610826208209039
Cc1cc2ccccc2c2cc3c(cc12)C=CC(O)C3O,-4.65,-3.610826208209039
