Smiles,docking score,Ridgescore
Nc1ccc(Nc2ccccc2)cc1,-4.222,-4.199144732781817
CC(C)Nc1ccc(Nc2ccccc2)cc1,-4.222,-3.6232116918948627
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,-4.222,-3.315979332521754
CN(C)c1ccc(C(=C2C=C[C-]([NH+](C)C)C=C2)c2ccccc2)cc1,-4.221,-3.6363773039183656
CN(N=O)c1cccnc1,-4.221,-3.7005584850773925
Cc1cc2c(nc1NO)[nH]c1ccccc12,-4.22,-4.171409018206201
N/C(=N\O)c1ccc(O)c(O)c1,-4.22,-4.834461706365763
Oc1c2ccccc2nc2ccc3c(c12)OCCO3,-4.218,-4.328806736886709
Oc1ccc2ccc3c4ccccc4ccc3c2c1,-4.218,-4.055673985607793
CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-4.218,-2.8478636195216516
O=CN(O)c1ccc(Cl)c(Cl)c1,-4.218,-3.4045134718119217
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,-4.218,-3.145685202048382
O=C1C=C(CCl)CO1,-4.217,-3.86748848174261
COc1cc(N)ccc1NC(C)=O,-4.216,-3.9964574799987114
O=C1c2ccccc2C(=O)N1SC1CCCCC1,-4.216,-3.732339628880672
COC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],-4.215,-3.665511572808575
c1cnc2c(c1)C1OC1C1OC21,-4.214,-3.936862299917453
C=C[C@@H](O)c1ccc2c(c1)OCO2,-4.214,-3.9460979453537726
O=C1Nc2ccc(S(=O)(=O)O)cc2C1=O,-4.214,-4.075536308448654
CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.213,-2.6705020081213915
CC(=O)Nc1ccccc1C,-4.213,-3.168726532122653
COc1ccc(O)c(C(C)(C)C)c1,-4.213,-4.382063208668024
CC(C)(c1ccccc1)c1ccc(O)cc1,-4.212,-3.7380591195937694
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,-4.212,-3.076065008521068
Nc1ccc(-c2ccc(N)c(Br)c2)cc1Br,-4.211,-3.86365673300831
COc1cc2c(c3oc(=O)c4c(c13)[C@@H](O)C[C@@H]4O)[C@@H]1C=CO[C@@H]1O2,-4.21,-4.721762836282521
CC(C)CN(C(=O)CCCl)c1snc2ccccc12,-4.209,-3.956571290501337
C=Cc1ccncc1,-4.209,-3.074069022741371
Oc1cc2c3ccccc3ccc2c2ccccc12,-4.208,-4.161953207830192
Cc1cc(C)cc(N=Nc2c(O)ccc3ccccc23)c1,-4.207,-4.936484284565025
COc1cc(O)c2c(c1)Cc1cc(C)cc(O)c1C2=O,-4.206,-4.013838701124287
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,-4.206,-4.154413945685008
C=CCc1ccc(O)cc1,-4.205,-3.6751364949136267
C[C@@H](O)CN(C)c1ccc(NN)nn1,-4.205,-5.02591539750192
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,-4.204,-3.770619949089959
O=C1CC2SCC=CN12,-4.204,-3.8275765683433587
COc1cc(O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1,-4.204,-4.5469378462576735
Nc1cccc(N)n1,-4.203,-3.557588317496304
CC(C)CNc1snc2ccccc12,-4.203,-4.0203274591014475
O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,-4.201,-4.981243112537365
Oc1cc2ccccc2c2ccccc12,-4.201,-4.102376182937596
COc1c(Cl)cc2c(c1OC)N(C)C1N3C(=O)C4(C)SSC3(C(=O)N4C)C(O)C21O,-4.2,-4.1739403648401385
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,-4.199,-3.6828724606158367
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,-4.199,-3.1220655982516483
CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,-4.198,-4.363822353483274
[O-][N+](=Nc1ccccc1)c1ccccc1,-4.197,-3.145615486896429
CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,-4.197,-3.13590032422611
OCc1cc2ccc3cccc4ccc(c1)c2c34,-4.196,-3.830859173689094
Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1,-4.196,-4.0129036920687104
c1ccc2c(c1)ccc1cc3ccc4ccncc4c3cc12,-4.195,-3.877745445837335
COC(=O)Nc1nc2cc(O)ccc2[nH]1,-4.195,-4.079415612508797
CN(C)CCNC(=O)n1c2ccccc2c(=O)c2ccccc21,-4.195,-4.270654138491118
ClCc1ccccn1,-4.194,-3.6809172126094722
CCC[C@@H](O)[C@@H](CC)CO,-4.194,-3.6893242949407106
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,-4.193,-3.990846261737625
O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,-4.192,-4.075123087371607
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,-4.191,-5.176108599695322
OC1CC=Cc2c1cc1ccc3cccc4ccc2c1c34,-4.191,-4.007334040689122
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,-4.19,-3.910103757622184
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,-4.19,-3.956676665874899
CC(=O)OCC(O)CO,-4.19,-3.4278342224790106
O[C@@H]1c2ccccc2-c2cc3c(ccc4ccccc43)nc2[C@H]1O,-4.19,-4.036294101229418
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,-4.189,-3.7981140920809033
Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,-4.189,-4.2851059293440565
Nc1cccc([N+](=O)[O-])c1O,-4.189,-3.8910456485864393
Oc1cccc(/C=N/c2snc3ccccc23)c1,-4.188,-3.6636500750855094
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,-4.188,-4.459878773786078
Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,-4.187,-4.241084858732846
Cc1cccc(O)c1C,-4.187,-3.709135158096627
N#[N+][N-]CC(O)C(O)C(O)C(O)C(=O)O,-4.185,-3.807672437248921
Oc1cnc2ccccc2c1,-4.185,-4.20477782108863
CCNc1nc(N)nc(Cl)n1,-4.184,-3.6224466325340563
Cc1cnc2cc3nc(N)n(C)c3c(C)c2n1,-4.184,-4.029067662050241
c1ccc(Nc2ccc3ccccc3c2)cc1,-4.183,-3.6393911544411504
C[C@@H](N)[C@@H](O)c1ccccc1,-4.182,-4.370168086905019
COc1ccc(C=O)cc1,-4.182,-2.9182533403297657
O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,-4.181,-3.3102775360574976
OC1c2ccc3cccnc3c2C2OC2C1O,-4.181,-4.837166446500466
CN(C)CCN1C=CN(C)C1/C=N/O,-4.18,-3.2792529965056376
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-4.178,-3.7224009920014534
Oc1ccc2ncccc2c1,-4.177,-4.039584126286111
CCn1c(N)nc2c3cccnc3cc(C)c21,-4.177,-4.254711701373229
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,-4.176,-2.925146390698867
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1O[C@@H]21,-4.176,-3.9910152151356932
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,-4.176,-3.9910152151356932
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,-4.175,-4.17818257191061
Oc1cccc2cccnc12,-4.175,-4.2298202657266355
CC1(C)C2CCC1(C)C(O)C2,-4.175,-2.9220077304174183
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-4.174,-4.955891946689038
Cc1ccc(O)cc1C,-4.174,-3.974018617894698
Cc1nc2cc(C)c3c(nc(N)n3C)c2nc1C,-4.174,-3.6353883507358633
O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,-4.174,-5.008134089261771
CC(=O)OC[C@H](O)CO,-4.173,-3.4278342224790106
Cc1c(NO)cnc2c1nc1c(C)cccn12,-4.173,-3.945224887934398
CCCCCCCCCCCCCCCC(=O)OCC(O)c1oc(O)c(O)c1O,-4.171,-3.4997152089591514
COC(=O)C12OC1(C)C(C)(O)OC2=O,-4.17,-3.02319354052507
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-4.17,-3.133076384393548
Cc1ccc(C)c2c1[nH]c1ccccc12,-4.17,-3.8509693996773384
Cc1c2c(c(C)c3ccccc13)C1NC1c1ccccc1-2,-4.169,-4.186994600397673
Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,-4.169,-3.82327465677787
Nc1nc(-c2cc([NH+]([O-])O)cs2)cs1,-4.169,-4.040877821787976
NC(=O)NN=Cc1ccc([NH+]([O-])O)o1,-4.169,-3.5749626111486683
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,-4.169,-4.395647336186313
O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,-4.169,-3.8517819794841324
NNc1nc(-c2ccc(N)cc2)cs1,-4.168,-4.954880400827752
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.168,-4.195052542372464
CCN(CC)C(=O)c1cc(Cc2ccc(N)c(C(=O)N(CC)CC)c2)ccc1N,-4.168,-3.7056416114581303
CCCC(=O)c1cc(O)c(O)cc1O,-4.168,-4.041685529166629
O=C1C=CC(=O)c2ccccc21,-4.167,-3.5603355493533595
O=C1OC(=C(Cl)Cl)C(Cl)=C1Cl,-4.167,-3.0808815555096176
Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,-4.165,-4.205989687340745
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21,-4.165,-4.342236548881727
CN(CCCC(=O)c1cccnc1)N=O,-4.165,-4.544251523993122
CC(=O)NCc1nc(-c2ccc([N+](=O)[O-])o2)no1,-4.164,-4.1128334496959615
OCc1ccc(O)cc1,-4.164,-4.314158046335782
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,-4.163,-3.476435874966718
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,-4.163,-3.283629746503888
CN(C)CCNC(=O)c1cccc2oc(-c3ccccc3)nc12,-4.163,-4.0377381527403555
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-4.162,-3.8324748335437624
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,-4.162,-3.4287865769583252
Nc1cc(N)c(-c2ccccc2)c([N+](=O)[O-])c1,-4.162,-3.421960282439321
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,-4.16,-4.348079223194188
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)nc12,-4.16,-4.685204847176889
Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,-4.159,-3.8225745234198363
Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,-4.159,-4.116268908400486
CC(O)CCC(=O)c1ccoc1,-4.159,-4.5192262832790675
O=C(OCc1ccc(Cl)cc1)c1cccc2cccnc12,-4.159,-3.782282504492063
COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,-4.159,-4.410044038538556
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,-4.159,-3.7678193376681093
C=C1C(=O)OC2CC(C)C3CC(OCC)OC(OCC)C3(C)CC12,-4.158,-3.1725819079360544
Nc1ccc2ccccc2c1,-4.157,-3.5733860142566822
O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,-4.154,-3.7775598260393717
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-4.154,-3.981179797590932
Cc1ccc([N+](=O)[O-])cc1N=[N+]([O-])c1cc([N+](=O)[O-])ccc1C,-4.153,-3.565331658556422
Cc1c(C)c2c(N)c3ccccc3nc2c2ccccc12,-4.152,-3.8183507025800942
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,-4.152,-3.6895952801884415
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,-4.151,-3.521898396644064
CNC(=O)Oc1cc2ccccc2c2ccccc12,-4.151,-3.347650328594586
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-4.15,-3.845928716500142
CCc1ccccc1O,-4.15,-4.1055827797766415
O=C(NCc1ccccc1)C(Br)c1ccccc1,-4.149,-4.100229046833546
Cc1ccc(N(N)c2ccc(C)cc2)cc1,-4.148,-3.545663761253664
O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1,-4.147,-3.66491774800909
Oc1cccc2ccccc12,-4.147,-4.308247927076167
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-4.147,-3.7052850587420267
COc1ccc(C=O)cc1OC,-4.147,-2.9634970915172834
Nc1ccc2cc3ccccc3nc2c1,-4.146,-3.601863154210519
Clc1nncc2ncccc12,-4.146,-3.7490923507611544
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,-4.145,-3.907459577145482
c1ccc(C(c2ccccc2)c2ccccc2)cc1,-4.145,-3.8342803088240274
O=c1cc(CO)occ1O,-4.144,-5.025675737830273
O=NN1CCOC(O)C1,-4.143,-3.5971730777810307
c1ccc(CSSCc2ccccc2)cc1,-4.142,-3.548246123035266
O=[N+]([O-])C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,-4.142,-3.47525716994752
CC(=O)Nc1cc(N=Nc2ccc(C)c(NC(C)=O)c2)ccc1C,-4.141,-3.7458662808615895
NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,-4.141,-3.9421482996351815
OC(c1ccc2c(c1)OCO2)C1CO1,-4.139,-5.008134089261771
O=C(/N=c1\sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1,-4.139,-3.3844209057066608
O=[N+]([O-])c1c(O)cc2c3c(cccc13)-c1ccccc1-2,-4.138,-4.1929664416857735
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,-4.137,-3.712481298546698
CCOc1ccccc1C(N)=O,-4.137,-3.189350755256746
Cc1nc(N)cc2[nH]c3ccccc3c12,-4.136,-4.328887457521907
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,-4.136,-4.0177185830209705
O=C(C(=O)c1ccccc1)c1ccccc1,-4.136,-3.2813348202539236
Nc1ccc(N)c(S(=O)(=O)O)c1,-4.135,-3.8414202493069656
ONc1ccc(Cl)c(Cl)c1,-4.135,-3.8627641351040354
COc1ccc([N+](=O)[O-])ccc1=O,-4.135,-2.737012053880007
O=C(NC(S)c1nc2ccccc2s1)NC(S)c1nc2ccccc2s1,-4.134,-3.9680693947968306
Oc1cccc(Cl)c1Cl,-4.133,-3.657727890366803
Fc1cccc2cccnc12,-4.132,-3.6095622936912912
Cc1ncc([N+](=O)[O-])n1CCO,-4.132,-3.960121758264028
Cc1ncc([NH+]([O-])O)n1CCO,-4.132,-3.9378748226920433
O=C(/C=C/c1ccccc1)c1ccc([N+](=O)[O-])cc1,-4.131,-2.3278910330343052
Nc1ccc(/C=C/c2cccc(N)c2)cc1,-4.131,-3.4913892813265126
Cc1cccc2cccnc12,-4.131,-3.2732707745303724
CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,-4.13,-3.6422703192505157
NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.129,-4.955891946689038
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,-4.129,-4.009199458101014
Nc1c(O)cccc1[N+](=O)[O-],-4.128,-3.91437155803232
Oc1cccc(Cl)c1,-4.127,-3.7402959949450816
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,-4.127,-3.481357039059153
COc1ccc(C(=O)C2OC2c2ccccc2)cc1,-4.127,-3.7162156001984656
C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2,-4.127,-4.433005827964435
ClCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.126,-3.3197310642268487
C[C@@H]1CCCC[C@H]1NC(=O)Nc1ccccc1,-4.126,-3.9999470703128672
O=Cc1cccc2cccnc12,-4.126,-3.31069801741516
Oc1ccc(Cl)c(Cl)c1,-4.124,-3.8669893439407357
Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,-4.124,-3.6288057379747833
Cc1cc(N)c([N+](=O)[O-])cc1N,-4.123,-3.2630338486587878
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CC=C4CC(=O)CCC4=C23)cc1,-4.123,-4.020757547530955
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1,-4.123,-4.412134622214039
CC(=O)c1ccccc1[N+](=O)[O-],-4.123,-2.8592438641096676
CC(=O)c1ccccc1[NH+]([O-])O,-4.123,-2.9938464874090984
CCCC[C@@H](CC)COC(=O)c1ccc(C(=O)OC[C@H](CC)CCCC)c(C(=O)OC[C@H](CC)CCCC)c1,-4.122,-2.787871928561728
O=NN(Cc1ccccc1)Cc1ccccc1,-4.122,-3.870652325413206
Cc1cccc(O)c1,-4.122,-3.588900202698277
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,-4.121,-3.9959902033358947
CCCCCC(=O)/N=c1\sn(C(=O)CCCCC)c2ccc([N+](=O)[O-])cc12,-4.121,-2.503466197761412
Nc1cccc2nc3ccccc3nc12,-4.12,-3.4479495793978128
CN(C)CCNC(=O)c1cccc2cc(-c3ccccc3)oc12,-4.12,-4.317757951229702
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-4.12,-3.539189095157301
NC(=O)C1(C(N)=O)OC1C(=O)c1ccccc1,-4.12,-4.075216766825568
Cc1nc([N+](=O)[O-])cc2c1[nH]c1c([N+](=O)[O-])cc([N+](=O)[O-])cc12,-4.118,-3.5087286332856795
NC(=O)NNC(N)=O,-4.118,-2.7127433993886982
Cc1cncc(C)n1,-4.117,-3.3763728337437744
Nc1ccc(CO)c([N+](=O)[O-])c1,-4.117,-4.383302730960609
Nc1ncnc2c1ncn2C1OC(CO)CC1O,-4.117,-5.408138224953971
C[C@H](I)[C@@H]1OC[C@@H](CO)O1,-4.117,-3.9070529721850678
O=[N+]([O-])c1ccccc1O,-4.117,-3.856088444320657
[O-][NH+](O)c1ccccc1O,-4.117,-3.8613352120767863
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,-4.116,-4.2880442987216405
C/C=C/c1cc(OC)ccc1OC,-4.116,-2.928331137591563
COc1cc(OC)c2c(c1)OC1OC=CC21,-4.115,-3.368505975798397
CC(O)C(C)O,-4.115,-2.848409107164724
O=C1CCCCC1=O,-4.115,-2.99463048994898
CCc1cccc(C)c1N,-4.114,-3.425968306881795
C=C(C)[C@@H]1CC=C(C)C(=O)C1,-4.114,-3.209373729031126
C=C(C)C1CC=C(C)C(=O)C1,-4.114,-3.209373729031126
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N-][N+]#N)ccc12,-4.113,-3.4048155145379777
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,-4.113,-3.533824792601362
Oc1ccc2[nH]ccc2c1,-4.113,-4.2110099325747665
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1,-4.112,-3.624643477546786
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,-4.112,-3.2849139160834944
Nc1ccc2c(ccc3c4ccccc4ccc23)c1,-4.111,-3.8173514888076236
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,-4.111,-4.104739825558541
Clc1cncc(Cl)c1,-4.11,-3.2152261690536843
Nc1cc([N+](=O)[O-])c(N)cc1Cl,-4.11,-3.2534505443101267
Nc1ccc2ccc3ccccc3c2c1,-4.11,-3.9274394484644106
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-4.11,-3.0573332311805843
CC(=O)c1c(C)c([NH+]([O-])O)c(C(C)(C)C)c([NH+]([O-])O)c1C,-4.11,-3.177730357621993
NC(=O)CN1C[C@H](O)CC1=O,-4.11,-4.026947595507186
NC(=O)CN1CC(O)CC1=O,-4.11,-4.026947595507186
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc([N+](=O)[O-])cc1,-4.108,-3.043357459077772
CC(O)=Nc1ccc(C=Nn2nnc3ccnc-3c2O)cc1,-4.108,-4.261977356485762
OCc1c2ccccc2cc2ccccc12,-4.108,-4.223273008355076
CCCC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,-4.107,-3.225832959604884
O=[N+]([O-])c1ccc2c3c(c(O)ccc13)-c1ccccc1-2,-4.107,-3.76243604654816
CCN(CC)CCNc1ccc(COC(=O)c2ccco2)c2sc3ccccc3c(=O)c12,-4.107,-4.676746117867463
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-4.107,-2.757679594639498
COc1ccc([NH+]([O-])O)cc1/N=N/c1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,-4.107,-4.09453176993431
COc1ccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)[nH]2)cc1OC,-4.106,-4.010838109366559
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,-4.105,-3.5386273926922978
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-4.104,-3.949721179255835
COc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,-4.104,-3.373240654760185
CC(C)(C)c1cc(C=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,-4.103,-3.4799756986171424
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,-4.102,-3.243923448707574
Cc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.102,-2.5425987311556177
CN(C)CC[C@@H](c1ccccc1)c1ccccn1,-4.102,-4.284043132022249
Oc1c2ccccc2cc2ccccc12,-4.102,-3.8423827856037156
C[n+]1c(-c2ccc(N)cc2)c2cc(N)ccc2c2ccc(N)cc21,-4.101,-4.291419930583064
C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,-4.101,-3.607138875233944
Nc1ccc(Sc2ccc(N)cc2)cc1,-4.1,-3.7942357258920127
C=C(C)C1CC=C(C=O)CC1,-4.1,-3.0388398972195576
Nc1ccc2c(c1)oc1ccccc12,-4.1,-4.324121607790505
Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12,-4.1,-3.9055934714152283
Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],-4.1,-3.11716683786565
OCc1ccc2c(c1)-c1cccc3cccc-2c13,-4.1,-3.9808010671199563
CC(Br)C(=O)NCc1ccc(Cl)cc1,-4.099,-3.9421295118742283
COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-4.099,-3.2170619728130827
Cc1cc(N)ccc1N,-4.099,-3.8417010255280286
O=C1C=CC(=C(Cl)Cl)O1,-4.098,-3.5865606364664973
Cc1cccc2sc(N)nc12,-4.098,-3.592431272248115
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-4.097,-3.679137566179204
O=C1c2ccccc2C(=O)N1CCl,-4.097,-3.4744690988863116
O=[N+]([O-])c1ccc(C2OCC3(CO)COC(c4ccc([N+](=O)[O-])cc4)N23)cc1,-4.096,-3.9084344927046075
CC(CC1=C(C=O)COC1O)C1=CCC(C)(C)C1,-4.096,-4.5945117890633185
N=P(O)(OCCC(=O)O)N(CCCl)CCCl,-4.096,-2.757824800983176
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-4.096,-3.5181293914610547
CCc1cccc2c(CCO)c[nH]c12,-4.095,-4.179516358427278
ONc1ccc(Oc2ccccc2)cc1,-4.095,-4.003803283662789
CCNc1cccc(O)c1,-4.094,-4.268457476122732
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1Cl,-4.094,-3.340274601531992
COC(O)=C1C(C)=NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,-4.094,-3.429439833564462
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,-4.094,-3.5676575855173036
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.093,-2.627593219796678
[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.093,-4.393934569475968
O=[N+]([O-])c1ccc2c(CCO)c[nH]c2c1,-4.093,-4.317253851288886
CC1C(=O)CC2(C(C)C)CC12,-4.093,-3.28988921668335
C=C(C)c1ccc(C)c2ccc(CO)c-2c1,-4.092,-3.8481614943726083
O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl,-4.091,-2.834604473847992
COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,-4.091,-3.7976857764861864
O=c1ccc2ccc3occc3c2o1,-4.088,-3.2678453789526767
Nc1nc(-c2ccccc2)c(CCO)c2ncnn12,-4.088,-4.821346879692529
Nc1ccccn1,-4.088,-3.788245977827007
Nc1ccc(-c2ccc([N+](=O)[O-])cc2N)c([N+](=O)[O-])c1,-4.088,-3.4898097942682162
CC(C)CC(=O)OCc1cocc2c(C=O)ccc1-2,-4.088,-3.6642284482151646
CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,-4.088,-3.7644764948847476
CCCOC(=O)c1ccc(O)cc1,-4.088,-3.945676657175276
CN(Cc1cnc2nc(N)nc(N)c2n1)c1c(Cl)cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1Cl,-4.087,-4.950303999366293
OCCCc1ccccc1,-4.086,-4.152594584998034
CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-4.085,-4.283550394470477
COC(=O)c1cc(Cc2ccc(N)c(C(=O)OC)c2)ccc1N,-4.085,-3.7842189061269726
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3,-4.085,-3.784743299738181
C=C[C@@H](OC(C)=O)c1ccc(OC)c2ccccc12,-4.083,-2.7826263959866426
Clc1cccc2oc3ccccc3c12,-4.083,-3.2405009613923723
Nc1ccc2c(c1)[nH]c1ccccc12,-4.082,-4.116826167071966
