Smiles,docking score,RFscore
Cc1cccc(OCC(O)CNC(C)(C)C)c1C,-4.514,-3.6938538752651717
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,-4.513,-4.030815409138567
Clc1nncc2cnccc12,-4.513,-3.3740947040214935
Cn1cc2ccc([N+](=O)[O-])cc2n1,-4.513,-3.600507747980631
CNN,-4.512,-3.4114731004298546
CN1C(=O)CCC1c1cccnc1,-4.511,-3.868519964818222
CC(C)Nc1cccc2c1C(=O)c1ccccc1C2=O,-4.511,-3.729300505820798
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,-4.51,-3.6538188586093847
O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,-4.51,-3.585600180095348
CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,-4.509,-4.179497811088238
COc1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.508,-4.003450270812854
OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,-4.508,-3.729976654892968
Fc1cccc2c1ccc1ncccc12,-4.506,-3.729976654892968
Oc1c2ccccc2nc2occc12,-4.506,-3.847957889306934
CCC1C(c2ccc(O)cc2)=C(C)c2cc(O)ccc21,-4.505,-3.5776397104071784
Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl,-4.505,-3.636812437423098
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-4.504,-3.4114731004298546
O=[N+]([O-])c1ccc2sncc2c1,-4.504,-3.65493933484382
OCC1=CCN2CC[C@@H](O)[C@@H]12,-4.502,-3.4114731004298546
COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)OC1OC=CC21,-4.502,-4.412265666192087
Nc1nc(-c2ccc([NH+]([O-])O)s2)cs1,-4.502,-3.65493933484382
Nc1nc(-c2ccc([N+](=O)[O-])s2)cs1,-4.502,-4.269140649061263
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,-4.498,-3.6538188586093847
[O-][NH+](O)c1cccc2ncccc12,-4.497,-3.729976654892968
COC(=O)c1ccccc1O,-4.497,-3.585600180095348
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,-4.496,-3.4114731004298546
CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,-4.496,-4.18534068564734
CCOc1cccc2cccnc12,-4.495,-3.585600180095348
CNC(C)Cc1ccccc1,-4.494,-3.719328797003731
OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,-4.494,-3.585600180095348
O=Nc1cc2c(cc1O)OCO2,-4.494,-3.600507747980631
NNc1nncc2cnccc12,-4.491,-3.14875536702825
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,-4.491,-3.6538188586093847
Oc1ccccc1-c1ccccc1,-4.491,-3.585600180095348
CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,-4.49,-3.6538188586093847
CC(=O)Nc1ccc2c(c1O)Cc1ccccc1-2,-4.489,-3.5890453003886917
CCCCOC(=O)c1ccccc1N,-4.489,-3.585600180095348
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.489,-3.904548061720727
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,-4.488,-3.89728509302335
O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,-4.487,-3.762072553779208
CCc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,-4.486,-3.729976654892968
N#Cc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1,-4.485,-3.4114731004298546
C1=CC2OC2c2cccnc21,-4.484,-3.374344194179855
O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1,-4.483,-3.4114731004298546
C=C(C)C1CCC(=C)C2C3=C(CC(C)C3=O)C(=O)C(C)=CC12,-4.483,-3.6538188586093847
COC(=O)Nc1nc2cc(/C(=N/O)c3ccc(F)cc3)ccc2[nH]1,-4.483,-4.032386314479694
Nc1cc(Cl)ccc1O,-4.483,-3.636812437423098
N#[N+][N-]CC(O)Cn1cnc2c(N)ncnc21,-4.483,-3.2662504246928927
O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1,-4.482,-3.6538188586093847
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,-4.481,-3.959016985715144
Nc1ccc2ccccc2c1N=Nc1ccccc1,-4.479,-3.729976654892968
OC[C@@H]1CO[C@@H](CCI)O1,-4.479,-3.6175262488687165
Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,-4.479,-3.6167280378357036
CNC(=O)Nc1ccccc1,-4.478,-3.585600180095348
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-4.478,-3.3515329335155983
O=[N+]([O-])c1ccc(C=Cc2cccc([N+](=O)[O-])c2)cc1,-4.478,-3.6938538752651717
O=[N+]([O-])c1ccc(NC2OCC(O)C(O)C2O)cc1,-4.478,-3.4114731004298546
[O-][NH+](O)c1ccc2c(O)nnc(O)c2c1,-4.477,-3.4114731004298546
NC(CSC(=O)NCCCl)C(=O)O,-4.476,-3.6221543348438203
Fc1ccc(F)c2ncccc12,-4.475,-3.729976654892968
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-4.475,-3.4114731004298546
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,-4.473,-3.4114731004298546
O=C1Cc2cc3cc([N+](=O)[O-])ccc3cc2C(O)C1O,-4.472,-4.012896439615842
CC(=O)Nc1ccc2ncccc2c1,-4.472,-3.585600180095348
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,-4.472,-4.140608591665509
c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,-4.471,-4.1687672730499905
COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,-4.47,-3.6538188586093847
CCOC(=O)C1OC1c1ccccc1,-4.468,-3.585600180095348
Cc1ccccc1-c1nc2ccccc2o1,-4.467,-3.8003012863041845
Cc1cccc2nc(O)c(O)nc12,-4.466,-3.585600180095348
CC(=O)Nc1cccc(N=Nc2cccc(NC(C)=O)c2C)c1C,-4.465,-3.6538188586093847
CC(I)C1OCC(CO)O1,-4.465,-3.6175262488687165
OC1C=Cc2c(ccc3c4c(ccc23)CCC4)C1O,-4.465,-4.1136904091385675
Nc1ccc2cc3ccc(N)cc3nc2c1,-4.464,-2.9627047476412685
Nc1ccc2c(c1)-c1cccc3cccc-2c13,-4.464,-3.585600180095348
O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCCC2O,-4.462,-3.6610818273067607
Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,-4.461,-3.8235076557183163
Clc1ccc(Cl)nc1,-4.46,-3.636812437423098
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,-4.459,-3.729976654892968
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,-4.459,-3.89728509302335
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,-4.458,-3.4114731004298546
ClNc1ccc2c(c1)Cc1ccccc1-2,-4.457,-3.8003012863041845
Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,-4.457,-3.729976654892968
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc([N+](=O)[O-])cc1,-4.456,-4.003450270812854
Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,-4.456,-3.585600180095348
CC(C)(C)c1cc(O)ccc1O,-4.456,-3.4114731004298546
O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccccc1,-4.455,-3.6938538752651717
O=C1OCC(CBr)=C1Cl,-4.454,-3.6538188586093847
Nc1cccc2c(O)nnc(O)c12,-4.454,-3.729976654892968
Nc1ccc2nc3ccccc3c(N)c2c1,-4.454,-3.866279002310809
OC1c2ccc3ccccc3c2C2OC2C1O,-4.454,-3.729976654892968
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-4.453,-3.729976654892968
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,-4.452,-3.4114731004298546
CC(C)c1cc(N)cc([N+](=O)[O-])c1N,-4.452,-3.4114731004298546
CCN(CC)CCNc1ccc(COS(C)(=O)=O)c2sc3ccccc3c(=O)c12,-4.451,-4.041661567820971
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-4.45,-3.880743839154132
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,-4.449,-3.6938538752651717
O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,-4.449,-3.6167280378357036
NCCc1c[nH]c2ccc(O)cc12,-4.449,-3.330302527513188
Nc1ccc(CCc2ccc(N)cc2)cc1,-4.449,-3.4114731004298546
O=S(=O)(O)c1cc(Nc2ccc([NH+]([O-])O)cc2[NH+]([O-])O)ccc1Nc1ccccc1,-4.448,-3.6207597543942747
O=C1OCC(CCl)=C1Br,-4.448,-3.840383839154132
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,-4.446,-3.4267397302801568
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-4.445,-3.636812437423098
OCc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,-4.445,-3.729976654892968
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-4.444,-3.729976654892968
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-4.443,-3.853099187183439
Fc1cc2ccccc2c2ncccc12,-4.443,-3.729976654892968
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,-4.443,-3.6175262488687165
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,-4.442,-3.819985468586708
NC(=S)Nc1cccc2ccccc12,-4.442,-3.729976654892968
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.441,-3.729976654892968
N#[N+]c1nc[nH]c1C(N)=O,-4.44,-3.2662504246928927
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,-4.44,-4.003450270812854
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-3.6938538752651717
O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-3.6938538752651717
O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.439,-4.003450270812854
O=[N+]([O-])c1cccc2c[nH]nc12,-4.439,-3.585600180095348
[O-][NH+](O)c1cccc2cn[nH]c12,-4.439,-3.585600180095348
COc1cc(N)c([N+](=O)[O-])cc1N,-4.439,-3.7760441941798546
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,-4.439,-3.585600180095348
O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,-4.438,-3.4114731004298546
Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],-4.438,-4.1687672730499905
Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.435,-3.896143264870292
O=C(NO)c1ccc2ccccc2c1,-4.434,-3.585600180095348
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,-4.433,-3.4869547476412683
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-4.432,-3.585600180095348
Nc1c2ccccc2nc2ccc(I)cc12,-4.431,-3.866279002310809
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,-4.43,-3.6531213576185912
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,-4.429,-3.4114731004298546
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,-4.428,-3.585600180095348
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,-4.427,-3.65493933484382
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,-4.426,-3.729976654892968
CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,-4.425,-3.6167280378357036
Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,-4.425,-3.4114731004298546
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,-4.423,-3.935231592298817
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1N[C@@H]21,-4.423,-3.935231592298817
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,-4.423,-3.4114731004298546
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,-4.421,-3.5197267955996785
c1ccc(Cn2ccnc2)cc1,-4.419,-3.836372725891117
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,-4.419,-3.585600180095348
CC(C)CCCC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C,-4.418,-3.827131377073845
Nc1ccc2nc3ccccc3cc2c1,-4.418,-3.585600180095348
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C)cccc21,-4.417,-3.6799339397166575
CCc1cccc(CC)c1N,-4.417,-3.585600180095348
O=C1OCC(C(Cl)Cl)=C1Cl,-4.416,-3.6538188586093847
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,-4.416,-3.6538188586093847
COC(=O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.415,-4.003450270812854
CC1(c2ccccc2)C(=O)c2ccccc2N1O,-4.415,-4.015816718586708
Oc1ccc(Cl)cc1,-4.414,-3.8029790474004215
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,-4.414,-3.783261081313964
Cc1cn(CC(O)C[N-][N+]#N)c(=O)[nH]c1=O,-4.414,-3.940776100823018
O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-4.413,-3.636812437423098
N=C(N)c1ccccc1,-4.412,-3.83232308117598
O=[N+]([O-])c1ccc2c(Cl)nsc2c1,-4.411,-4.085533609242912
CCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,-4.408,-3.729976654892968
COc1ccc(O)cc1,-4.408,-3.5776397104071784
CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,-4.407,-3.4869547476412683
Nc1c2c(nc3ccccc13)CCCC2,-4.404,-3.6610818273067607
Cc1ccc(N)cc1N=Nc1cc(N)ccc1C,-4.403,-3.5980380809746024
CN(C)CCNC(=O)c1cccc2c1Nc1ccccc1O2,-4.403,-3.585600180095348
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,-4.402,-3.4114731004298546
Cc1cnc(C)c(C)n1,-4.402,-3.4114731004298546
NCCNCCO,-4.4,-3.4114731004298546
CN(C)CCNC(=O)c1cccc2c1Oc1ccccc1O2,-4.399,-3.7035814145093133
CC(=O)Nc1cnc2ccccc2c1,-4.398,-3.585600180095348
Cn1cnc2c(N)ncnc21,-4.397,-3.741509154851623
Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,-4.397,-3.729976654892968
Oc1cc(Cl)c(O)cc1Cl,-4.396,-3.636812437423098
CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.395,-3.729976654892968
Cc1ccc(NCCO)cc1O,-4.395,-3.4114731004298546
COCC(O)Cn1cc([N+](=O)[O-])nc1Cl,-4.394,-3.636812437423098
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-4.394,-4.205642253586406
COc1ccc([N-][NH+](O)c2ccc(OC)cc2)cc1,-4.392,-3.4114731004298546
Nc1nc2c(Cl)cccc2s1,-4.391,-3.829066414509313
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,-4.391,-4.003450270812854
O=[N+]([O-])c1ccc2snc(Cl)c2c1,-4.39,-3.8802786718370634
CNc1ccc2ncccc2c1N,-4.39,-3.729976654892968
O=Cc1cccc(Cl)c1,-4.389,-3.972753788193174
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CC(O)C4O,-4.388,-3.4114731004298546
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,-4.388,-3.6610818273067607
OC1c2ccccc2-c2cc3ccccc3c(Br)c2C1O,-4.386,-3.729976654892968
CCc1ccccc1Nc1ccc(Nc2ccccc2CC)c2c1C(=O)c1c(O)ccc(O)c1C2=O,-4.385,-3.6538188586093847
CC(O)Cc1cc(N)cc([N+](=O)[O-])c1N,-4.385,-3.545201717338238
Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc21,-4.385,-3.4114731004298546
COc1cc(C2Oc3cc(O)cc(O)c3C(=O)C2=O)ccc1O,-4.382,-3.880743839154132
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,-4.382,-3.783261081313964
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.381,-3.636812437423098
O=Nn1cc(CC(O)C(=O)O)c2ccccc21,-4.38,-3.729976654892968
Cc1cc(Nc2ccc(O)cc2)ccc1N,-4.38,-3.6858934055770023
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,-4.38,-3.6538188586093847
O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-4.38,-4.156929612368998
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C(C)O)cccc21,-4.38,-3.935231592298817
COc1nsc2cc([N+](=O)[O-])ccc12,-4.377,-3.585663699333002
O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,-4.377,-3.585600180095348
Nc1c2ccccc2nc2ccc(Br)cc12,-4.377,-3.866279002310809
Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O,-4.375,-3.8598720070482466
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-3.6538188586093847
Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,-4.375,-3.729976654892968
ClN1C2c3ccccc3-c3ccccc3C21,-4.375,-3.585600180095348
N#[N+][N-]c1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,-4.374,-3.831476880236638
NC(=O)/C(=C/c1ccc([NH+]([O-])O)o1)c1ccccc1,-4.374,-3.585600180095348
[NH-]C(=O)c1cc[n+](COC[NH+]2C=CC=CC2=C[NH+]=O)cc1,-4.374,-4.143483648408813
CC1=CC(=O)C=C(C)C1=O,-4.373,-3.6538188586093847
Cn1cnc2ccc([N+](=O)[O-])cc21,-4.372,-3.741509154851623
COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4O)C1C=COC1O2,-4.371,-3.9938451533715744
O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,-4.371,-3.880743839154132
O=C(O)Cc1c[nH]c2ccccc12,-4.368,-4.007007207439014
N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,-4.368,-4.120454045502203
COc1c2ccoc2nc2c(O)c3c(c(CC=C(C)C)c12)OCO3,-4.368,-3.5294543348438205
Nc1[nH]ccc2nc3ccccc3c1-2,-4.367,-4.007007207439014
CC(C)(C)OC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,-4.366,-3.585600180095348
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,-4.365,-3.6538188586093847
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,-4.365,-3.6538188586093847
CN1CCN(c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)CC1,-4.364,-4.074573113257084
Cc1ccccc1C(OCCN(C)C)c1ccccc1,-4.364,-3.585600180095348
CC1C=C(C=O)C(C=O)C(O)C2CC(C)(C)CC12,-4.363,-3.801558080974602
O=C(O)/C=C/c1ccc(O)c(O)c1,-4.363,-3.4114731004298546
Nc1c2ccccc2nc2ccccc12,-4.362,-3.729976654892968
COC1=CC(=O)C=CC1=O,-4.362,-3.6538188586093847
O=C(COc1ccc(Cl)cc1Cl)NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.361,-4.007007207439014
O=C1OCC(C(Br)Br)=C1Cl,-4.361,-3.6538188586093847
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-4.36,-3.4114731004298546
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,-4.359,-3.847281740234764
Cc1cnc(C)cn1,-4.358,-3.4114731004298546
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1OC,-4.356,-3.7908551175011964
N#[N+][N-]CC(O)Cn1cnc2c(Cl)nc(N)nc21,-4.354,-3.4915897616861358
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(O)cc1,-4.354,-4.169616880790177
CNCCCN1c2ccccc2CCc2ccccc21,-4.353,-3.3515329335155983
CC12CCNC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CCC12,-4.353,-3.837554200990622
COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,-4.351,-3.6167280378357036
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-4.35,-3.4114731004298546
Nc1cc([NH+]([O-])O)cc(S(=O)(=O)O)c1O,-4.35,-3.4114731004298546
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,-4.35,-3.752086042604836
Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21,-4.349,-4.117122007133304
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-4.348,-3.585600180095348
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,-4.347,-3.4114731004298546
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,-4.346,-3.636812437423098
COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.346,-3.866279002310809
CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,-4.346,-3.992646775186313
CC1(C)CC2C=C(CO)C3(C=O)CC3(C)C2C1,-4.346,-3.4114731004298546
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-4.345,-3.956044169822328
O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,-4.344,-3.4114731004298546
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-3.4114731004298546
O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1,-4.344,-3.4114731004298546
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,-4.344,-4.015816718586708
O=C1C=Cc2ccc3c4c(ccc1c24)C(=O)C=C3,-4.343,-3.6538188586093847
COc1nsc2ccc(OCC3CO3)cc12,-4.343,-3.3804087619271534
CC(=O)n1ccnc1,-4.343,-3.6221543348438203
Cc1nc2cc([NH+]([O-])O)ccc2[nH]1,-4.343,-3.263013018380451
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,-4.342,-3.636812437423098
Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,-4.342,-3.4114731004298546
O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,-4.342,-3.4114731004298546
CC[N+]([O-])(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-4.342,-4.041661567820971
c1ccc(-c2ccncc2)nc1,-4.34,-3.585600180095348
CN(C)CCOC(c1ccccc1)c1ccccc1,-4.34,-3.585600180095348
OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,-4.34,-3.585600180095348
O=C(NCCCl)Nc1ncc([N+](=O)[O-])s1,-4.34,-3.65493933484382
Cc1cc(N=Nc2cccnc2)c(N)cc1N,-4.34,-3.585600180095348
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,-4.34,-3.4114731004298546
NNC(=O)c1[nH]c2ccccc2c1N,-4.339,-3.935231592298817
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,-4.339,-3.6538188586093847
C=Cc1cccnc1,-4.338,-3.6938538752651717
Cc1cc2c(c3cc4ccccc4cc13)C=CC(O)C2O,-4.338,-3.262487790072671
N[C@@H]1C[C@H]1c1ccccc1,-4.337,-3.585600180095348
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,-4.337,-4.098807458639015
CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2,-4.337,-4.098807458639015
Nc1ccc(N=Nc2ccccc2)c(N)c1,-4.336,-3.585600180095348
O=C(CNC(=O)c1ccccc1)NO,-4.335,-3.585600180095348
Cn1c(N)nc2nc3ccccc3cc21,-4.333,-3.585600180095348
Nc1ccc2nc3ccc(N)cc3nc2c1,-4.333,-3.4114731004298546
Cl/C=C/[CH-][N+]12CN3CN(CN(C3)C1)C2,-4.333,-3.5558495752274752
[NH-][NH+]=CC(=O)NCC(N)=O,-4.333,-4.306643648408813
CC1(C)CC2C=C(C=O)C34CC3(C(=O)OC4O)C2C1,-4.333,-3.7355211634171694
Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,-4.332,-3.729976654892968
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,-4.331,-3.89728509302335
O=C(O)C1=CC(O)C(O)C(O)C1,-4.33,-3.4114731004298546
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,-4.33,-3.8515135436319348
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-4.329,-3.636812437423098
CNc1ccc2ncc(C)nc2c1N,-4.329,-3.4114731004298546
OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,-4.327,-3.729976654892968
CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,-4.326,-3.9627950314176963
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,-4.323,-3.4114731004298546
Nc1ccc2c(c1)Cc1ccccc1-2,-4.323,-3.8003012863041845
Cc1ccc2ccccc2n1,-4.322,-4.199801494312791
Nc1snc2ccc([N+](=O)[O-])cc12,-4.321,-3.65493933484382
Nc1ccc2cc3ccccc3cc2c1,-4.321,-3.585600180095348
C[C@@H]1[C@H](O)CCC2=CC(=O)[C@@]3([C@H]4O[C@H]4CO)O[C@H]3[C@]21C,-4.32,-3.6538188586093847
COc1cc2nc3occc3c(OC)c2cc1OC,-4.319,-3.658196001510487
O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,-4.318,-3.729976654892968
Cc1cc(N=Nc2ccccc2)c(N)cc1N,-4.318,-3.585600180095348
CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,-4.317,-3.5781510072290303
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,-4.317,-3.6538188586093847
O=C(O)CCCCC1SCC2NC(=O)NC21,-4.316,-3.89728509302335
