Smiles,docking score,XGBscore
O=NN(O)c1ccccc1,-4.243,-1.8989551
CC1=NC(N)=CC2c3ccccc3NC12,-4.243,-3.2945724
Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,-4.242,-3.2625434
O=Cc1ccc(Cl)c(Cl)c1,-4.242,-3.5777714
CN(C)c1ccc(C2CC3(C)C(CCC3(O)C=CCO)C3CC=C4CC(=O)CCC4=C23)cc1,-4.242,-3.7278295
ONc1ccc2ccccc2c1,-4.241,-4.0807214
Nc1ccc(N)c([N+](=O)[O-])c1,-4.241,-3.3224955
Nc1ccc(N)c([NH+]([O-])O)c1,-4.241,-4.036118
Nc1ccccc1O,-4.24,-4.258028
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,-4.239,-3.321239
CN(CCO)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.239,-3.8063557
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,-4.239,-4.1387877
CC(NC(=O)Cc1cnc(C)nc1N)=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1,-4.238,-3.7276952
Cc1cccnc1,-4.237,-3.7154374
CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43,-4.237,-3.680987
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.0729413
CC(O)c1ccc2ccc3cccc4ccc1c2c34,-4.237,-5.5543327
c1ccc2c(c1)oc1ccccc12,-4.236,-3.6382413
C[N+]1([O-])CCCC1c1cccnc1,-4.236,-3.7398112
CC1(O)C=Cc2cc3c(ccc4ccccc43)c3c2C1(O)CC3,-4.233,-3.7171047
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,-4.233,-1.4585572
Cc1ccc2oc(=O)ccc2c1,-4.232,-3.5001845
CC(=O)Nc1ccc(Oc2ccc(N(OC(C)=O)C(C)=O)cc2)cc1,-4.232,-3.8183289
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-4.231,-3.8712432
SCCc1cnccn1,-4.231,-3.9756534
O=C(c1ccccc1)C(O)c1ccccc1,-4.231,-4.942373
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,-4.231,-3.634838
N=C(N)S(=O)O,-4.231,-3.375151
OC1C=Cc2c(c3ccccc3c3cc4ccccc4cc23)C1O,-4.23,-3.326381
CC(=O)Nc1cccc2c1-c1ccccc1C2,-4.23,-3.7823613
CC(C)=CCC1CCCC1=O,-4.229,-3.2314804
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,-4.229,-4.000581
COC1=C(OC)C(=O)C(C)=CC1=O,-4.227,-3.405593
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-4.225,-4.1797547
Cc1cc(N)c(C)c2c1[nH]c1ccccc12,-4.224,-3.472393
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,-4.224,-3.65976
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,-4.224,-3.7667027
COc1cccc(C(=O)CBr)c1,-4.223,-3.8153052
Nc1ccc(Nc2ccccc2)cc1,-4.222,-3.5257516
CC(C)Nc1ccc(Nc2ccccc2)cc1,-4.222,-4.090771
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,-4.222,-3.4500804
CN(C)c1ccc(C(=C2C=C[C-]([NH+](C)C)C=C2)c2ccccc2)cc1,-4.221,-4.7094717
CN(N=O)c1cccnc1,-4.221,-3.6056447
Cc1cc2c(nc1NO)[nH]c1ccccc12,-4.22,-4.2205105
N/C(=N\O)c1ccc(O)c(O)c1,-4.22,-4.5738106
Oc1c2ccccc2nc2ccc3c(c12)OCCO3,-4.218,-3.468815
Oc1ccc2ccc3c4ccccc4ccc3c2c1,-4.218,-3.6953602
CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-4.218,-3.0619965
O=CN(O)c1ccc(Cl)c(Cl)c1,-4.218,-1.7988969
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,-4.218,-3.5885582
O=C1C=C(CCl)CO1,-4.217,-3.6368358
COc1cc(N)ccc1NC(C)=O,-4.216,-3.7546782
O=C1c2ccccc2C(=O)N1SC1CCCCC1,-4.216,-3.5766017
COC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],-4.215,-4.098128
c1cnc2c(c1)C1OC1C1OC21,-4.214,-3.6888485
C=C[C@@H](O)c1ccc2c(c1)OCO2,-4.214,-4.858856
O=C1Nc2ccc(S(=O)(=O)O)cc2C1=O,-4.214,-3.9185696
CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.213,-4.012046
CC(=O)Nc1ccccc1C,-4.213,-3.8424745
COc1ccc(O)c(C(C)(C)C)c1,-4.213,-4.0904436
CC(C)(c1ccccc1)c1ccc(O)cc1,-4.212,-4.1663256
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,-4.212,-3.486819
Nc1ccc(-c2ccc(N)c(Br)c2)cc1Br,-4.211,-3.5313184
COc1cc2c(c3oc(=O)c4c(c13)[C@@H](O)C[C@@H]4O)[C@@H]1C=CO[C@@H]1O2,-4.21,-4.0897427
CC(C)CN(C(=O)CCCl)c1snc2ccccc12,-4.209,-3.6283236
C=Cc1ccncc1,-4.209,-4.4963965
Oc1cc2c3ccccc3ccc2c2ccccc12,-4.208,-3.6219275
Cc1cc(C)cc(N=Nc2c(O)ccc3ccccc23)c1,-4.207,-4.2546372
COc1cc(O)c2c(c1)Cc1cc(C)cc(O)c1C2=O,-4.206,-3.684581
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,-4.206,-3.442097
C=CCc1ccc(O)cc1,-4.205,-4.3278513
C[C@@H](O)CN(C)c1ccc(NN)nn1,-4.205,-5.0641284
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,-4.204,-3.5313184
O=C1CC2SCC=CN12,-4.204,-4.4019475
COc1cc(O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1,-4.204,-3.8757088
Nc1cccc(N)n1,-4.203,-3.5846767
CC(C)CNc1snc2ccccc12,-4.203,-3.9089358
O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,-4.201,-3.686302
Oc1cc2ccccc2c2ccccc12,-4.201,-3.843443
COc1c(Cl)cc2c(c1OC)N(C)C1N3C(=O)C4(C)SSC3(C(=O)N4C)C(O)C21O,-4.2,-3.6876988
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,-4.199,-3.5886192
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,-4.199,-3.1676335
CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,-4.198,-3.2769127
[O-][N+](=Nc1ccccc1)c1ccccc1,-4.197,-3.6063113
CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,-4.197,-3.213019
OCc1cc2ccc3cccc4ccc(c1)c2c34,-4.196,-4.28842
Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1,-4.196,-3.5345953
c1ccc2c(c1)ccc1cc3ccc4ccncc4c3cc12,-4.195,-3.8368351
COC(=O)Nc1nc2cc(O)ccc2[nH]1,-4.195,-3.837293
CN(C)CCNC(=O)n1c2ccccc2c(=O)c2ccccc21,-4.195,-3.5541222
ClCc1ccccn1,-4.194,-3.3943
CCC[C@@H](O)[C@@H](CC)CO,-4.194,-4.9593406
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,-4.193,-3.291471
O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,-4.192,-3.6705446
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,-4.191,-3.7867806
OC1CC=Cc2c1cc1ccc3cccc4ccc2c1c34,-4.191,-4.21852
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,-4.19,-3.1897743
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,-4.19,-3.3019166
CC(=O)OCC(O)CO,-4.19,-5.107968
O[C@@H]1c2ccccc2-c2cc3c(ccc4ccccc43)nc2[C@H]1O,-4.19,-4.3330116
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,-4.189,-4.1084456
Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,-4.189,-4.1500006
Nc1cccc([N+](=O)[O-])c1O,-4.189,-3.6580768
Oc1cccc(/C=N/c2snc3ccccc23)c1,-4.188,-4.5081697
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,-4.188,-4.8873267
Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,-4.187,-3.8455832
Cc1cccc(O)c1C,-4.187,-4.1840925
N#[N+][N-]CC(O)C(O)C(O)C(O)C(=O)O,-4.185,-4.630355
Oc1cnc2ccccc2c1,-4.185,-2.3635855
CCNc1nc(N)nc(Cl)n1,-4.184,-2.9803307
Cc1cnc2cc3nc(N)n(C)c3c(C)c2n1,-4.184,-3.6120956
c1ccc(Nc2ccc3ccccc3c2)cc1,-4.183,-3.538296
C[C@@H](N)[C@@H](O)c1ccccc1,-4.182,-5.373465
COc1ccc(C=O)cc1,-4.182,-3.5361257
O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,-4.181,-3.327454
OC1c2ccc3cccnc3c2C2OC2C1O,-4.181,-4.5680246
CN(C)CCN1C=CN(C)C1/C=N/O,-4.18,-4.042077
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-4.178,-3.5022912
Oc1ccc2ncccc2c1,-4.177,-2.3327818
CCn1c(N)nc2c3cccnc3cc(C)c21,-4.177,-3.763127
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,-4.176,-3.2697933
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1O[C@@H]21,-4.176,-3.069929
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,-4.176,-3.069929
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,-4.175,-3.580944
Oc1cccc2cccnc12,-4.175,-4.1615095
CC1(C)C2CCC1(C)C(O)C2,-4.175,-3.2916112
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-4.174,-4.2530956
Cc1ccc(O)cc1C,-4.174,-4.196953
Cc1nc2cc(C)c3c(nc(N)n3C)c2nc1C,-4.174,-3.4847875
O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,-4.174,-4.9250836
CC(=O)OC[C@H](O)CO,-4.173,-5.107968
Cc1c(NO)cnc2c1nc1c(C)cccn12,-4.173,-3.868102
CCCCCCCCCCCCCCCC(=O)OCC(O)c1oc(O)c(O)c1O,-4.171,-4.0578775
COC(=O)C12OC1(C)C(C)(O)OC2=O,-4.17,-3.0096624
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-4.17,-3.973148
Cc1ccc(C)c2c1[nH]c1ccccc12,-4.17,-3.489379
Cc1c2c(c(C)c3ccccc13)C1NC1c1ccccc1-2,-4.169,-3.6043913
Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,-4.169,-3.2184372
Nc1nc(-c2cc([NH+]([O-])O)cs2)cs1,-4.169,-4.320443
NC(=O)NN=Cc1ccc([NH+]([O-])O)o1,-4.169,-4.113678
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,-4.169,-2.981663
O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,-4.169,-3.8770082
NNc1nc(-c2ccc(N)cc2)cs1,-4.168,-3.4943771
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.168,-3.8645098
CCN(CC)C(=O)c1cc(Cc2ccc(N)c(C(=O)N(CC)CC)c2)ccc1N,-4.168,-3.9326365
CCCC(=O)c1cc(O)c(O)cc1O,-4.168,-4.0435205
O=C1C=CC(=O)c2ccccc21,-4.167,-3.3990407
O=C1OC(=C(Cl)Cl)C(Cl)=C1Cl,-4.167,-3.2487118
Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,-4.165,-4.1520243
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21,-4.165,-3.6356664
CN(CCCC(=O)c1cccnc1)N=O,-4.165,-4.1565995
CC(=O)NCc1nc(-c2ccc([N+](=O)[O-])o2)no1,-4.164,-2.7414908
OCc1ccc(O)cc1,-4.164,-4.2763953
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,-4.163,-3.4801025
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,-4.163,-4.1041775
CN(C)CCNC(=O)c1cccc2oc(-c3ccccc3)nc12,-4.163,-3.3786688
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-4.162,-3.7911
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,-4.162,-3.371487
Nc1cc(N)c(-c2ccccc2)c([N+](=O)[O-])c1,-4.162,-3.1469996
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,-4.16,-4.1890464
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)nc12,-4.16,-3.7404215
Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,-4.159,-2.6986947
Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,-4.159,-4.285809
CC(O)CCC(=O)c1ccoc1,-4.159,-4.99208
O=C(OCc1ccc(Cl)cc1)c1cccc2cccnc12,-4.159,-4.012435
COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,-4.159,-3.408904
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,-4.159,-3.2997859
C=C1C(=O)OC2CC(C)C3CC(OCC)OC(OCC)C3(C)CC12,-4.158,-2.8174396
Nc1ccc2ccccc2c1,-4.157,-3.4895134
O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,-4.154,-3.622315
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-4.154,-3.9664807
Cc1ccc([N+](=O)[O-])cc1N=[N+]([O-])c1cc([N+](=O)[O-])ccc1C,-4.153,-2.987718
Cc1c(C)c2c(N)c3ccccc3nc2c2ccccc12,-4.152,-3.6240628
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,-4.152,-3.6773112
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,-4.151,-3.4524546
CNC(=O)Oc1cc2ccccc2c2ccccc12,-4.151,-3.282114
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-4.15,-3.3748214
CCc1ccccc1O,-4.15,-4.0337358
O=C(NCc1ccccc1)C(Br)c1ccccc1,-4.149,-4.118269
Cc1ccc(N(N)c2ccc(C)cc2)cc1,-4.148,-3.4972458
O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1,-4.147,-3.939211
Oc1cccc2ccccc12,-4.147,-4.317981
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-4.147,-4.0756283
COc1ccc(C=O)cc1OC,-4.147,-3.4954362
Nc1ccc2cc3ccccc3nc2c1,-4.146,-3.5955222
Clc1nncc2ncccc12,-4.146,-3.7850156
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,-4.145,-4.231161
c1ccc(C(c2ccccc2)c2ccccc2)cc1,-4.145,-4.02872
O=c1cc(CO)occ1O,-4.144,-3.7213824
O=NN1CCOC(O)C1,-4.143,-3.620908
c1ccc(CSSCc2ccccc2)cc1,-4.142,-3.655678
O=[N+]([O-])C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,-4.142,-2.939806
CC(=O)Nc1cc(N=Nc2ccc(C)c(NC(C)=O)c2)ccc1C,-4.141,-3.8726096
NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,-4.141,-3.625112
OC(c1ccc2c(c1)OCO2)C1CO1,-4.139,-4.9250836
O=C(/N=c1\sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1,-4.139,-3.5395248
O=[N+]([O-])c1c(O)cc2c3c(cccc13)-c1ccccc1-2,-4.138,-3.5996883
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,-4.137,-3.5815716
CCOc1ccccc1C(N)=O,-4.137,-3.832853
Cc1nc(N)cc2[nH]c3ccccc3c12,-4.136,-3.6314995
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,-4.136,-4.2014375
O=C(C(=O)c1ccccc1)c1ccccc1,-4.136,-3.825094
Nc1ccc(N)c(S(=O)(=O)O)c1,-4.135,-3.9809284
ONc1ccc(Cl)c(Cl)c1,-4.135,-4.1230707
COc1ccc([N+](=O)[O-])ccc1=O,-4.135,-2.8640122
O=C(NC(S)c1nc2ccccc2s1)NC(S)c1nc2ccccc2s1,-4.134,-3.9443061
Oc1cccc(Cl)c1Cl,-4.133,-4.3092213
Fc1cccc2cccnc12,-4.132,-3.9322767
Cc1ncc([N+](=O)[O-])n1CCO,-4.132,-3.5391228
Cc1ncc([NH+]([O-])O)n1CCO,-4.132,-4.3642063
O=C(/C=C/c1ccccc1)c1ccc([N+](=O)[O-])cc1,-4.131,-3.3006475
Nc1ccc(/C=C/c2cccc(N)c2)cc1,-4.131,-3.5715208
Cc1cccc2cccnc12,-4.131,-3.7392259
CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,-4.13,-2.7467268
NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.129,-4.2530956
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,-4.129,-3.5134766
Nc1c(O)cccc1[N+](=O)[O-],-4.128,-3.6226816
Oc1cccc(Cl)c1,-4.127,-4.1054873
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,-4.127,-2.860018
COc1ccc(C(=O)C2OC2c2ccccc2)cc1,-4.127,-3.7010038
C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2,-4.127,-2.9004707
ClCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.126,-3.5085924
C[C@@H]1CCCC[C@H]1NC(=O)Nc1ccccc1,-4.126,-3.4895535
O=Cc1cccc2cccnc12,-4.126,-3.6416152
Oc1ccc(Cl)c(Cl)c1,-4.124,-4.292039
Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,-4.124,-3.9156697
Cc1cc(N)c([N+](=O)[O-])cc1N,-4.123,-3.3578959
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CC=C4CC(=O)CCC4=C23)cc1,-4.123,-3.4748297
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1,-4.123,-4.154331
CC(=O)c1ccccc1[N+](=O)[O-],-4.123,-3.427148
CC(=O)c1ccccc1[NH+]([O-])O,-4.123,-3.756137
CCCC[C@@H](CC)COC(=O)c1ccc(C(=O)OC[C@H](CC)CCCC)c(C(=O)OC[C@H](CC)CCCC)c1,-4.122,-4.2558827
O=NN(Cc1ccccc1)Cc1ccccc1,-4.122,-3.262424
Cc1cccc(O)c1,-4.122,-4.070209
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,-4.121,-3.8259344
CCCCCC(=O)/N=c1\sn(C(=O)CCCCC)c2ccc([N+](=O)[O-])cc12,-4.121,-2.861682
Nc1cccc2nc3ccccc3nc12,-4.12,-3.5828469
CN(C)CCNC(=O)c1cccc2cc(-c3ccccc3)oc12,-4.12,-3.3615334
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-4.12,-3.4742837
NC(=O)C1(C(N)=O)OC1C(=O)c1ccccc1,-4.12,-4.041652
Cc1nc([N+](=O)[O-])cc2c1[nH]c1c([N+](=O)[O-])cc([N+](=O)[O-])cc12,-4.118,-3.3749447
NC(=O)NNC(N)=O,-4.118,-3.319116
Cc1cncc(C)n1,-4.117,-3.9556458
Nc1ccc(CO)c([N+](=O)[O-])c1,-4.117,-3.6387055
Nc1ncnc2c1ncn2C1OC(CO)CC1O,-4.117,-4.5174127
C[C@H](I)[C@@H]1OC[C@@H](CO)O1,-4.117,-4.190425
O=[N+]([O-])c1ccccc1O,-4.117,-3.6434376
[O-][NH+](O)c1ccccc1O,-4.117,-4.170008
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,-4.116,-1.9205656
C/C=C/c1cc(OC)ccc1OC,-4.116,-2.9973142
COc1cc(OC)c2c(c1)OC1OC=CC21,-4.115,-3.0990593
CC(O)C(C)O,-4.115,-4.9409323
O=C1CCCCC1=O,-4.115,-2.9166942
CCc1cccc(C)c1N,-4.114,-3.522632
C=C(C)[C@@H]1CC=C(C)C(=O)C1,-4.114,-3.954425
C=C(C)C1CC=C(C)C(=O)C1,-4.114,-3.954425
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N-][N+]#N)ccc12,-4.113,-3.171636
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,-4.113,-3.4394872
Oc1ccc2[nH]ccc2c1,-4.113,-4.2379794
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1,-4.112,-3.3224955
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,-4.112,-4.8128567
Nc1ccc2c(ccc3c4ccccc4ccc23)c1,-4.111,-2.9413338
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,-4.111,-4.461162
Clc1cncc(Cl)c1,-4.11,-3.9183097
Nc1cc([N+](=O)[O-])c(N)cc1Cl,-4.11,-3.3578959
Nc1ccc2ccc3ccccc3c2c1,-4.11,-3.5986152
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-4.11,-2.8030543
CC(=O)c1c(C)c([NH+]([O-])O)c(C(C)(C)C)c([NH+]([O-])O)c1C,-4.11,-2.5229695
NC(=O)CN1C[C@H](O)CC1=O,-4.11,-3.6479113
NC(=O)CN1CC(O)CC1=O,-4.11,-3.6479113
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc([N+](=O)[O-])cc1,-4.108,-3.6271074
CC(O)=Nc1ccc(C=Nn2nnc3ccnc-3c2O)cc1,-4.108,-4.4300547
OCc1c2ccccc2cc2ccccc12,-4.108,-4.2523904
CCCC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,-4.107,-5.4721212
O=[N+]([O-])c1ccc2c3c(c(O)ccc13)-c1ccccc1-2,-4.107,-3.3935966
CCN(CC)CCNc1ccc(COC(=O)c2ccco2)c2sc3ccccc3c(=O)c12,-4.107,-3.855077
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-4.107,-2.9210808
COc1ccc([NH+]([O-])O)cc1/N=N/c1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,-4.107,-4.3741603
COc1ccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)[nH]2)cc1OC,-4.106,-3.4408367
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,-4.105,-3.3340645
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-4.104,-3.7979393
COc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,-4.104,-4.170598
CC(C)(C)c1cc(C=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,-4.103,-4.1824646
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,-4.102,-4.3894653
Cc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.102,-3.2662318
CN(C)CC[C@@H](c1ccccc1)c1ccccn1,-4.102,-3.9269085
Oc1c2ccccc2cc2ccccc12,-4.102,-3.883117
C[n+]1c(-c2ccc(N)cc2)c2cc(N)ccc2c2ccc(N)cc21,-4.101,-2.874037
C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,-4.101,-3.4174664
Nc1ccc(Sc2ccc(N)cc2)cc1,-4.1,-3.625406
C=C(C)C1CC=C(C=O)CC1,-4.1,-3.8819687
Nc1ccc2c(c1)oc1ccccc12,-4.1,-3.491654
Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12,-4.1,-3.9245505
Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],-4.1,-3.2631543
OCc1ccc2c(c1)-c1cccc3cccc-2c13,-4.1,-4.118438
CC(Br)C(=O)NCc1ccc(Cl)cc1,-4.099,-4.226123
COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-4.099,-3.5475543
Cc1cc(N)ccc1N,-4.099,-3.587549
O=C1C=CC(=C(Cl)Cl)O1,-4.098,-4.0850677
Cc1cccc2sc(N)nc12,-4.098,-3.5506077
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-4.097,-3.8916566
O=C1c2ccccc2C(=O)N1CCl,-4.097,-3.7966444
O=[N+]([O-])c1ccc(C2OCC3(CO)COC(c4ccc([N+](=O)[O-])cc4)N23)cc1,-4.096,-3.7536244
CC(CC1=C(C=O)COC1O)C1=CCC(C)(C)C1,-4.096,-4.6078825
N=P(O)(OCCC(=O)O)N(CCCl)CCCl,-4.096,-3.0759254
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-4.096,-3.4177022
CCc1cccc2c(CCO)c[nH]c12,-4.095,-4.2120767
ONc1ccc(Oc2ccccc2)cc1,-4.095,-3.625451
CCNc1cccc(O)c1,-4.094,-4.1196785
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1Cl,-4.094,-3.9336004
COC(O)=C1C(C)=NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,-4.094,-3.5431151
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,-4.094,-3.8265991
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.093,-3.2662318
[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.093,-3.5935118
O=[N+]([O-])c1ccc2c(CCO)c[nH]c2c1,-4.093,-3.4114397
CC1C(=O)CC2(C(C)C)CC12,-4.093,-3.369203
