Smiles,docking score,XGBscore
CCC[C@@H](O)[C@@H](CC)CO,-4.194,-3.8312864
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,-4.193,-4.334161
O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,-4.192,-4.703396
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,-4.191,-5.723254
OC1CC=Cc2c1cc1ccc3cccc4ccc2c1c34,-4.191,-3.765132
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,-4.19,-4.22641
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,-4.19,-3.9877355
CC(=O)OCC(O)CO,-4.19,-4.161366
O[C@@H]1c2ccccc2-c2cc3c(ccc4ccccc43)nc2[C@H]1O,-4.19,-4.4716296
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,-4.189,-3.5783432
Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,-4.189,-4.4876504
Nc1cccc([N+](=O)[O-])c1O,-4.189,-3.1099813
Oc1cccc(/C=N/c2snc3ccccc23)c1,-4.188,-3.1797936
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,-4.188,-4.4805446
Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,-4.187,-4.4948206
Cc1cccc(O)c1C,-4.187,-4.6033854
N#[N+][N-]CC(O)C(O)C(O)C(O)C(=O)O,-4.185,-4.2088213
Oc1cnc2ccccc2c1,-4.185,-4.141029
CCNc1nc(N)nc(Cl)n1,-4.184,-4.474164
Cc1cnc2cc3nc(N)n(C)c3c(C)c2n1,-4.184,-4.4105735
c1ccc(Nc2ccc3ccccc3c2)cc1,-4.183,-3.8697934
C[C@@H](N)[C@@H](O)c1ccccc1,-4.182,-4.271455
COc1ccc(C=O)cc1,-4.182,-3.5670714
O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,-4.181,-3.6248884
OC1c2ccc3cccnc3c2C2OC2C1O,-4.181,-5.0680313
CN(C)CCN1C=CN(C)C1/C=N/O,-4.18,-3.4184253
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-4.178,-3.2667255
Oc1ccc2ncccc2c1,-4.177,-4.5872188
CCn1c(N)nc2c3cccnc3cc(C)c21,-4.177,-4.351066
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,-4.176,-3.9246025
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1O[C@@H]21,-4.176,-3.892335
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,-4.176,-3.892335
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,-4.175,-5.1218667
Oc1cccc2cccnc12,-4.175,-5.08038
CC1(C)C2CCC1(C)C(O)C2,-4.175,-3.7027583
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-4.174,-5.037061
Cc1ccc(O)cc1C,-4.174,-4.079119
Cc1nc2cc(C)c3c(nc(N)n3C)c2nc1C,-4.174,-4.1456614
O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,-4.174,-4.3504376
CC(=O)OC[C@H](O)CO,-4.173,-4.161366
Cc1c(NO)cnc2c1nc1c(C)cccn12,-4.173,-4.3253245
CCCCCCCCCCCCCCCC(=O)OCC(O)c1oc(O)c(O)c1O,-4.171,-4.08235
COC(=O)C12OC1(C)C(C)(O)OC2=O,-4.17,-3.949393
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-4.17,-2.1822233
Cc1ccc(C)c2c1[nH]c1ccccc12,-4.17,-3.8429077
Cc1c2c(c(C)c3ccccc13)C1NC1c1ccccc1-2,-4.169,-3.8381956
Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,-4.169,-3.5608702
Nc1nc(-c2cc([NH+]([O-])O)cs2)cs1,-4.169,-3.830299
NC(=O)NN=Cc1ccc([NH+]([O-])O)o1,-4.169,-4.2039027
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,-4.169,-5.183147
O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,-4.169,-3.7385712
NNc1nc(-c2ccc(N)cc2)cs1,-4.168,-5.3352833
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.168,-4.696787
CCN(CC)C(=O)c1cc(Cc2ccc(N)c(C(=O)N(CC)CC)c2)ccc1N,-4.168,-3.9127157
CCCC(=O)c1cc(O)c(O)cc1O,-4.168,-5.02585
O=C1C=CC(=O)c2ccccc21,-4.167,-3.8969595
O=C1OC(=C(Cl)Cl)C(Cl)=C1Cl,-4.167,-3.0346727
Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,-4.165,-3.8430285
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21,-4.165,-3.9808996
CN(CCCC(=O)c1cccnc1)N=O,-4.165,-3.7759516
CC(=O)NCc1nc(-c2ccc([N+](=O)[O-])o2)no1,-4.164,-4.4219694
OCc1ccc(O)cc1,-4.164,-3.7779088
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,-4.163,-4.4073253
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,-4.163,-3.4635127
CN(C)CCNC(=O)c1cccc2oc(-c3ccccc3)nc12,-4.163,-4.701569
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-4.162,-4.3784647
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,-4.162,-3.147239
Nc1cc(N)c(-c2ccccc2)c([N+](=O)[O-])c1,-4.162,-3.3824003
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,-4.16,-4.424353
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)nc12,-4.16,-4.3909936
Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,-4.159,-3.6305227
Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,-4.159,-3.632195
CC(O)CCC(=O)c1ccoc1,-4.159,-4.5376925
O=C(OCc1ccc(Cl)cc1)c1cccc2cccnc12,-4.159,-4.1298094
COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,-4.159,-4.2857637
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,-4.159,-4.0995064
C=C1C(=O)OC2CC(C)C3CC(OCC)OC(OCC)C3(C)CC12,-4.158,-2.972583
Nc1ccc2ccccc2c1,-4.157,-2.9887521
O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,-4.154,-3.415688
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-4.154,-3.754316
Cc1ccc([N+](=O)[O-])cc1N=[N+]([O-])c1cc([N+](=O)[O-])ccc1C,-4.153,-4.11027
Cc1c(C)c2c(N)c3ccccc3nc2c2ccccc12,-4.152,-3.9670537
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,-4.152,-4.0381823
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,-4.151,-3.7064798
CNC(=O)Oc1cc2ccccc2c2ccccc12,-4.151,-3.8136694
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-4.15,-3.634023
CCc1ccccc1O,-4.15,-5.38885
O=C(NCc1ccccc1)C(Br)c1ccccc1,-4.149,-4.5737724
Cc1ccc(N(N)c2ccc(C)cc2)cc1,-4.148,-3.0092797
O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1,-4.147,-3.613612
Oc1cccc2ccccc12,-4.147,-4.7333965
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-4.147,-3.7408457
COc1ccc(C=O)cc1OC,-4.147,-3.564537
Nc1ccc2cc3ccccc3nc2c1,-4.146,-3.7522223
Clc1nncc2ncccc12,-4.146,-3.8183875
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,-4.145,-3.9009953
c1ccc(C(c2ccccc2)c2ccccc2)cc1,-4.145,-3.4117067
O=c1cc(CO)occ1O,-4.144,-5.668501
O=NN1CCOC(O)C1,-4.143,-4.7046475
c1ccc(CSSCc2ccccc2)cc1,-4.142,-3.3518095
O=[N+]([O-])C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,-4.142,-3.7038045
CC(=O)Nc1cc(N=Nc2ccc(C)c(NC(C)=O)c2)ccc1C,-4.141,-3.9317636
NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,-4.141,-3.7491157
OC(c1ccc2c(c1)OCO2)C1CO1,-4.139,-4.3504376
O=C(/N=c1\sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1,-4.139,-4.496333
O=[N+]([O-])c1c(O)cc2c3c(cccc13)-c1ccccc1-2,-4.138,-4.1534834
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,-4.137,-4.035365
CCOc1ccccc1C(N)=O,-4.137,-3.9122348
Cc1nc(N)cc2[nH]c3ccccc3c12,-4.136,-4.0127273
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,-4.136,-3.4086444
O=C(C(=O)c1ccccc1)c1ccccc1,-4.136,-3.4385257
Nc1ccc(N)c(S(=O)(=O)O)c1,-4.135,-3.8727515
ONc1ccc(Cl)c(Cl)c1,-4.135,-3.9595275
COc1ccc([N+](=O)[O-])ccc1=O,-4.135,-3.2699804
O=C(NC(S)c1nc2ccccc2s1)NC(S)c1nc2ccccc2s1,-4.134,-4.116086
Oc1cccc(Cl)c1Cl,-4.133,-4.110173
Fc1cccc2cccnc12,-4.132,-4.0344834
Cc1ncc([N+](=O)[O-])n1CCO,-4.132,-3.697173
Cc1ncc([NH+]([O-])O)n1CCO,-4.132,-3.9389389
O=C(/C=C/c1ccccc1)c1ccc([N+](=O)[O-])cc1,-4.131,-2.7763283
Nc1ccc(/C=C/c2cccc(N)c2)cc1,-4.131,-3.5320501
Cc1cccc2cccnc12,-4.131,-4.016615
CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,-4.13,-3.9401498
NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.129,-5.037061
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,-4.129,-4.1137514
Nc1c(O)cccc1[N+](=O)[O-],-4.128,-4.0143223
Oc1cccc(Cl)c1,-4.127,-3.8080387
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,-4.127,-4.2171254
COc1ccc(C(=O)C2OC2c2ccccc2)cc1,-4.127,-3.0962067
C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2,-4.127,-3.8499184
ClCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.126,-3.7442956
C[C@@H]1CCCC[C@H]1NC(=O)Nc1ccccc1,-4.126,-4.191001
O=Cc1cccc2cccnc12,-4.126,-3.9964254
Oc1ccc(Cl)c(Cl)c1,-4.124,-3.841153
Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,-4.124,-3.8038783
Cc1cc(N)c([N+](=O)[O-])cc1N,-4.123,-3.6669407
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CC=C4CC(=O)CCC4=C23)cc1,-4.123,-3.5620482
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1,-4.123,-4.4281855
CC(=O)c1ccccc1[N+](=O)[O-],-4.123,-2.9624324
CC(=O)c1ccccc1[NH+]([O-])O,-4.123,-3.1168606
CCCC[C@@H](CC)COC(=O)c1ccc(C(=O)OC[C@H](CC)CCCC)c(C(=O)OC[C@H](CC)CCCC)c1,-4.122,-0.6621846
O=NN(Cc1ccccc1)Cc1ccccc1,-4.122,-3.7417154
Cc1cccc(O)c1,-4.122,-3.679586
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,-4.121,-4.305532
CCCCCC(=O)/N=c1\sn(C(=O)CCCCC)c2ccc([N+](=O)[O-])cc12,-4.121,-4.235293
Nc1cccc2nc3ccccc3nc12,-4.12,-3.753018
CN(C)CCNC(=O)c1cccc2cc(-c3ccccc3)oc12,-4.12,-4.972206
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-4.12,-3.4800239
NC(=O)C1(C(N)=O)OC1C(=O)c1ccccc1,-4.12,-3.5273464
Cc1nc([N+](=O)[O-])cc2c1[nH]c1c([N+](=O)[O-])cc([N+](=O)[O-])cc12,-4.118,-3.482682
NC(=O)NNC(N)=O,-4.118,-2.6804771
Cc1cncc(C)n1,-4.117,-3.7383413
Nc1ccc(CO)c([N+](=O)[O-])c1,-4.117,-3.3947182
Nc1ncnc2c1ncn2C1OC(CO)CC1O,-4.117,-4.69763
C[C@H](I)[C@@H]1OC[C@@H](CO)O1,-4.117,-4.4196744
O=[N+]([O-])c1ccccc1O,-4.117,-4.215729
[O-][NH+](O)c1ccccc1O,-4.117,-4.7533336
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,-4.116,-4.4718537
C/C=C/c1cc(OC)ccc1OC,-4.116,-3.3518326
COc1cc(OC)c2c(c1)OC1OC=CC21,-4.115,-3.3191876
CC(O)C(C)O,-4.115,-2.848724
O=C1CCCCC1=O,-4.115,-3.2941525
CCc1cccc(C)c1N,-4.114,-3.5713878
C=C(C)[C@@H]1CC=C(C)C(=O)C1,-4.114,-2.9923716
C=C(C)C1CC=C(C)C(=O)C1,-4.114,-2.9923716
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N-][N+]#N)ccc12,-4.113,-4.3457875
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,-4.113,-3.3139527
Oc1ccc2[nH]ccc2c1,-4.113,-4.1841445
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1,-4.112,-3.752171
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,-4.112,-3.7814121
Nc1ccc2c(ccc3c4ccccc4ccc23)c1,-4.111,-3.5975804
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,-4.111,-3.1034288
Clc1cncc(Cl)c1,-4.11,-3.7804716
Nc1cc([N+](=O)[O-])c(N)cc1Cl,-4.11,-3.6281843
Nc1ccc2ccc3ccccc3c2c1,-4.11,-3.6325154
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-4.11,-2.9200785
CC(=O)c1c(C)c([NH+]([O-])O)c(C(C)(C)C)c([NH+]([O-])O)c1C,-4.11,-3.079914
NC(=O)CN1C[C@H](O)CC1=O,-4.11,-5.2925725
NC(=O)CN1CC(O)CC1=O,-4.11,-5.2925725
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc([N+](=O)[O-])cc1,-4.108,-3.1568017
CC(O)=Nc1ccc(C=Nn2nnc3ccnc-3c2O)cc1,-4.108,-5.2872796
OCc1c2ccccc2cc2ccccc12,-4.108,-3.8120618
CCCC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,-4.107,-4.205487
O=[N+]([O-])c1ccc2c3c(c(O)ccc13)-c1ccccc1-2,-4.107,-4.4511747
CCN(CC)CCNc1ccc(COC(=O)c2ccco2)c2sc3ccccc3c(=O)c12,-4.107,-4.665639
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-4.107,-3.9216514
COc1ccc([NH+]([O-])O)cc1/N=N/c1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,-4.107,-4.1704197
COc1ccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)[nH]2)cc1OC,-4.106,-3.5267458
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,-4.105,-3.7998774
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-4.104,-4.718794
COc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,-4.104,-3.8062432
CC(C)(C)c1cc(C=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,-4.103,-3.8857982
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,-4.102,-3.0606685
Cc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.102,-2.5045998
CN(C)CC[C@@H](c1ccccc1)c1ccccn1,-4.102,-4.391403
Oc1c2ccccc2cc2ccccc12,-4.102,-4.0135074
C[n+]1c(-c2ccc(N)cc2)c2cc(N)ccc2c2ccc(N)cc21,-4.101,-3.6560223
C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,-4.101,-4.3915443
Nc1ccc(Sc2ccc(N)cc2)cc1,-4.1,-2.7915308
C=C(C)C1CC=C(C=O)CC1,-4.1,-3.1512234
Nc1ccc2c(c1)oc1ccccc12,-4.1,-4.0807986
Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12,-4.1,-3.7044384
Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],-4.1,-3.4875226
OCc1ccc2c(c1)-c1cccc3cccc-2c13,-4.1,-3.4613907
CC(Br)C(=O)NCc1ccc(Cl)cc1,-4.099,-4.2284207
COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-4.099,-4.4152207
Cc1cc(N)ccc1N,-4.099,-4.1133533
O=C1C=CC(=C(Cl)Cl)O1,-4.098,-3.5497584
Cc1cccc2sc(N)nc12,-4.098,-3.5393841
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-4.097,-3.9392645
O=C1c2ccccc2C(=O)N1CCl,-4.097,-4.1247025
O=[N+]([O-])c1ccc(C2OCC3(CO)COC(c4ccc([N+](=O)[O-])cc4)N23)cc1,-4.096,-3.778624
CC(CC1=C(C=O)COC1O)C1=CCC(C)(C)C1,-4.096,-4.262607
N=P(O)(OCCC(=O)O)N(CCCl)CCCl,-4.096,-3.9500673
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-4.096,-4.2328863
CCc1cccc2c(CCO)c[nH]c12,-4.095,-3.6989355
ONc1ccc(Oc2ccccc2)cc1,-4.095,-4.1549287
CCNc1cccc(O)c1,-4.094,-4.7104034
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1Cl,-4.094,-4.016759
COC(O)=C1C(C)=NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,-4.094,-3.7508318
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,-4.094,-3.480968
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.093,-3.1278632
[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.093,-4.2714534
O=[N+]([O-])c1ccc2c(CCO)c[nH]c2c1,-4.093,-5.005202
CC1C(=O)CC2(C(C)C)CC12,-4.093,-3.4624023
C=C(C)c1ccc(C)c2ccc(CO)c-2c1,-4.092,-3.6018312
O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl,-4.091,-3.1635976
COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,-4.091,-3.1594532
O=c1ccc2ccc3occc3c2o1,-4.088,-3.4659033
Nc1nc(-c2ccccc2)c(CCO)c2ncnn12,-4.088,-4.6492057
Nc1ccccn1,-4.088,-4.2957864
Nc1ccc(-c2ccc([N+](=O)[O-])cc2N)c([N+](=O)[O-])c1,-4.088,-3.541706
CC(C)CC(=O)OCc1cocc2c(C=O)ccc1-2,-4.088,-4.6076975
CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,-4.088,-3.84864
CCCOC(=O)c1ccc(O)cc1,-4.088,-4.2563205
CN(Cc1cnc2nc(N)nc(N)c2n1)c1c(Cl)cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1Cl,-4.087,-4.2182193
OCCCc1ccccc1,-4.086,-3.752953
CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-4.085,-6.0156927
COC(=O)c1cc(Cc2ccc(N)c(C(=O)OC)c2)ccc1N,-4.085,-4.4078293
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3,-4.085,-3.553864
C=C[C@@H](OC(C)=O)c1ccc(OC)c2ccccc12,-4.083,-3.742606
Clc1cccc2oc3ccccc3c12,-4.083,-3.163502
Nc1ccc2c(c1)[nH]c1ccccc12,-4.082,-3.8502026
C[C@H]1CCC[C@@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,-4.082,-4.7163115
Nc1ccc(N)c2ccccc12,-4.08,-3.751344
O=Cc1ccc(CO)o1,-4.08,-3.78662
CS(=O)(=O)Nc1ccc(Nc2c3ccc([N-][N+]#N)cc3nc3ccc([N-][N+]#N)cc23)cc1,-4.08,-3.7715142
COc1cc2nc3ccccc3c(O)c2cc1OC,-4.079,-4.7220483
CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,-4.079,-4.344211
O=C(O)c1cc(O)c2cccc(O)c2n1,-4.079,-4.7659163
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[NH+]([O-])O,-4.079,-4.13613
CC(=O)NCc1nc(-c2ccc([NH+]([O-])O)o2)no1,-4.076,-4.582074
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,-4.076,-3.768294
CN(C)CCN(Cc1ccccc1)c1ccccc1,-4.076,-3.6158743
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.075,-4.168745
O=C1NCCN1c1ncc([N+](=O)[O-])s1,-4.074,-3.9794612
O=C1NCCN1c1ncc([NH+]([O-])O)s1,-4.074,-4.1752515
Cc1cnccn1,-4.073,-4.0661125
OC1c2ccc3nc4ccc5ccccc5c4cc3c2C2OC2C1O,-4.072,-4.4544964
O=C1c2ccc(O)cc2-c2ccc(O)c3cccc1c23,-4.072,-4.839193
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-4.072,-3.988857
O=S(=O)(NO)c1cccc2cccnc12,-4.072,-4.2084484
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,-4.072,-4.2393713
COC(=O)Nc1nc2ccccc2[nH]1,-4.072,-4.5807476
CC(=O)c1cc2c(cc1C)C(C)(C)[C@@H](C)C2(C)C,-4.071,-3.1284525
Cc1cc(O)ccc1Cl,-4.071,-3.6780243
CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-4.07,-3.3747966
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,-4.07,-4.0534678
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,-4.068,-3.976914
O=C1c2c(O)ccc(Nc3ccc(CCO)cc3)c2C(=O)c2c([NH+]([O-])O)ccc(O)c21,-4.067,-5.767501
O=P1(Oc2ccccc2)OCc2ccccc2O1,-4.067,-3.2265759
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.066,-3.2605083
CCSc1cc(Cc2ccc(N)c(SCC)c2)ccc1N,-4.066,-3.912569
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,-4.064,-2.9121547
Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1,-4.063,-3.496199
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccc(O)cc3)c(F)c21,-4.062,-5.348172
Cc1ccc(O)cc1,-4.062,-3.3196554
CCN1c2cc(N)ccc2-c2ccc(N)cc2C1c1ccccc1,-4.062,-4.2742753
C=CCc1ccccc1OCC(O)CNC(C)C,-4.061,-4.8344574
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-4.06,-4.5737405
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-4.06,-4.409778
O=[N+]([O-])c1ccc(Nc2ccc(N=C=S)cc2)cc1,-4.06,-3.2431433
NCC(=O)Nc1ccccc1,-4.059,-4.4555764
Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,-4.059,-3.5734942
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC(=O)N2,-4.059,-3.6261463
Nc1cccc([N+](=O)[O-])c1CO,-4.059,-3.5215044
COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,-4.058,-5.6559796
OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,-4.057,-5.030293
COc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.057,-3.3744528
CCCCC(=O)n1ncc(Cl)c(Cl)c1=O,-4.057,-3.514424
Cn1c([N-][N+]#N)nc2ncc(-c3ccccc3)cc21,-4.057,-3.9685693
Nc1nc(N)nc(Cl)n1,-4.057,-3.374854
Cc1ccc(C(C)C)cc1O,-4.056,-5.008552
COC(=O)c1ccccc1,-4.055,-4.053945
Oc1ccc(O)c2ccccc12,-4.055,-5.59631
Cc1ccc(N(CCO)CCO)cc1,-4.055,-3.7023458
O=C1NC2(CCCCC2)C(=O)N1CCN1CC1,-4.054,-4.117943
CN(C)C1Cc2cccc3cccc(c23)C1,-4.054,-3.4076724
Clc1cccnc1,-4.053,-4.276704
Oc1ccc(O)cc1,-4.053,-4.01523
Nc1ccccc1C(=O)OC/C=C/c1ccccc1,-4.053,-3.7452226
O=C(CBr)c1oc([N+](=O)[O-])c(Cl)c1Cl,-4.052,-2.9006126
CCOc1ccc(NC(=O)C[C@@H](C)O)cc1,-4.052,-3.7503912
NC(=O)Cc1cccc2ccccc12,-4.051,-3.7594116
CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,-4.051,-3.995285
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,-4.05,-4.4784856
CCNCCN,-4.049,-4.0264072
NC(CCCCNCC(N)C(=O)O)C(=O)O,-4.049,-4.081789
Nc1cccc(O)c1,-4.049,-4.1504107
COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,-4.049,-5.4803123
O=CN(O)c1ccc([N+](=O)[O-])cc1,-4.049,-3.1726937
Oc1c(I)cc(Cl)c2cccnc12,-4.048,-4.365114
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-4.047,-3.9203203
CC1=NN(c2ccccc2)C(=O)C1,-4.047,-3.969076
Nc1ccc2ccc3ccccc3c2n1,-4.046,-3.8573165
COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.045,-4.3644137
c1cc2cnncc2cn1,-4.045,-3.9958837
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,-4.044,-3.8049388
