Smiles,docking score,LGBMscore
Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,-4.461,-4.94748910446407
Clc1ccc(Cl)nc1,-4.46,-3.436571345597842
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,-4.459,-4.388926216954736
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,-4.459,-4.473133857736875
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,-4.458,-3.946667844316858
ClNc1ccc2c(c1)Cc1ccccc1-2,-4.457,-3.521262319355191
Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,-4.457,-4.465733191613555
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc([N+](=O)[O-])cc1,-4.456,-4.140890827480089
Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,-4.456,-3.777311404129764
CC(C)(C)c1cc(O)ccc1O,-4.456,-5.444228276550229
O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccccc1,-4.455,-2.864454880296933
O=C1OCC(CBr)=C1Cl,-4.454,-3.378663630871484
Nc1cccc2c(O)nnc(O)c12,-4.454,-4.58270681337806
Nc1ccc2nc3ccccc3c(N)c2c1,-4.454,-3.9278472632243138
OC1c2ccc3ccccc3c2C2OC2C1O,-4.454,-4.865701773941306
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-4.453,-5.258098874941523
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,-4.452,-2.849235093836957
CC(C)c1cc(N)cc([N+](=O)[O-])c1N,-4.452,-3.3181608893615127
CCN(CC)CCNc1ccc(COS(C)(=O)=O)c2sc3ccccc3c(=O)c12,-4.451,-4.666048670530819
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-4.45,-5.289678726961294
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,-4.449,-3.472595291643207
O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,-4.449,-3.3360080600792035
NCCc1c[nH]c2ccc(O)cc12,-4.449,-4.885481604518743
Nc1ccc(CCc2ccc(N)cc2)cc1,-4.449,-3.7675198572936006
O=S(=O)(O)c1cc(Nc2ccc([NH+]([O-])O)cc2[NH+]([O-])O)ccc1Nc1ccccc1,-4.448,-3.9282815297019473
O=C1OCC(CCl)=C1Br,-4.448,-3.5824505531416913
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,-4.446,-3.4900187167005603
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-4.445,-3.453506221149224
OCc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,-4.445,-4.124535902218674
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-4.444,-5.231327786557381
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-4.443,-4.568589798636443
Fc1cc2ccccc2c2ncccc12,-4.443,-4.008967373880126
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,-4.443,-4.065566671084311
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,-4.442,-4.362059421656188
NC(=S)Nc1cccc2ccccc12,-4.442,-4.90826559332032
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.441,-4.164608332354389
N#[N+]c1nc[nH]c1C(N)=O,-4.44,-3.700373359499259
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,-4.44,-4.034821286069087
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-2.5768288210193675
O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-2.5768288210193675
O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.439,-4.328929271345942
O=[N+]([O-])c1cccc2c[nH]nc12,-4.439,-3.5500036088072813
[O-][NH+](O)c1cccc2cn[nH]c12,-4.439,-3.579426707647502
COc1cc(N)c([N+](=O)[O-])cc1N,-4.439,-3.3200747032487468
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,-4.439,-4.072587125255313
O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,-4.438,-5.913544999156185
Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],-4.438,-3.3815546064594364
Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.435,-4.894361617481065
O=C(NO)c1ccc2ccccc2c1,-4.434,-3.5990103991765965
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,-4.433,-4.054407314857819
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-4.432,-3.325213170319012
Nc1c2ccccc2nc2ccc(I)cc12,-4.431,-3.9339122867785603
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,-4.43,-4.260244002644781
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,-4.429,-4.34482630728932
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,-4.428,-4.500075507127298
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,-4.427,-4.000208126622998
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,-4.426,-4.71298704448126
CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,-4.425,-4.998258548011404
Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,-4.425,-3.5576535963854976
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,-4.423,-4.132181268892501
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1N[C@@H]21,-4.423,-4.132181268892501
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,-4.423,-3.8539065277803584
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,-4.421,-2.669120897443597
c1ccc(Cn2ccnc2)cc1,-4.419,-4.433308746002497
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,-4.419,-3.136282419626732
CC(C)CCCC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C,-4.418,-3.9821267097298976
Nc1ccc2nc3ccccc3cc2c1,-4.418,-3.797952229074556
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C)cccc21,-4.417,-4.364596918487183
CCc1cccc(CC)c1N,-4.417,-3.461159778705694
O=C1OCC(C(Cl)Cl)=C1Cl,-4.416,-2.6197006426659075
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,-4.416,-3.305045991661468
COC(=O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.415,-4.446929038745424
CC1(c2ccccc2)C(=O)c2ccccc2N1O,-4.415,-3.842867609995958
Oc1ccc(Cl)cc1,-4.414,-3.8542436085867045
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,-4.414,-3.5203224285411
Cc1cn(CC(O)C[N-][N+]#N)c(=O)[nH]c1=O,-4.414,-3.9515937264955743
O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-4.413,-3.342656607513754
N=C(N)c1ccccc1,-4.412,-3.9948259310412713
O=[N+]([O-])c1ccc2c(Cl)nsc2c1,-4.411,-3.167333561822939
CCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,-4.408,-5.027547954721309
COc1ccc(O)cc1,-4.408,-3.8341169440278784
CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,-4.407,-3.174921070592888
Nc1c2c(nc3ccccc13)CCCC2,-4.404,-3.882164840214512
Cc1ccc(N)cc1N=Nc1cc(N)ccc1C,-4.403,-3.882308527456357
CN(C)CCNC(=O)c1cccc2c1Nc1ccccc1O2,-4.403,-4.728660966687214
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,-4.402,-2.5822506739481024
Cc1cnc(C)c(C)n1,-4.402,-3.823847604319492
NCCNCCO,-4.4,-4.2083175978863245
CN(C)CCNC(=O)c1cccc2c1Oc1ccccc1O2,-4.399,-4.256483822753567
CC(=O)Nc1cnc2ccccc2c1,-4.398,-4.211787649948241
Cn1cnc2c(N)ncnc21,-4.397,-4.5645134950351425
Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,-4.397,-4.880050706966806
Oc1cc(Cl)c(O)cc1Cl,-4.396,-4.548972390473348
CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.395,-4.680106502967546
Cc1ccc(NCCO)cc1O,-4.395,-5.3282155562295825
COCC(O)Cn1cc([N+](=O)[O-])nc1Cl,-4.394,-4.368279975041106
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-4.394,-3.729875099598721
COc1ccc([N-][NH+](O)c2ccc(OC)cc2)cc1,-4.392,-3.203685404025941
Nc1nc2c(Cl)cccc2s1,-4.391,-3.4060713899864727
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,-4.391,-4.2991865482984855
O=[N+]([O-])c1ccc2snc(Cl)c2c1,-4.39,-3.167333561822939
CNc1ccc2ncccc2c1N,-4.39,-4.963779332469705
O=Cc1cccc(Cl)c1,-4.389,-2.9552518193234674
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CC(O)C4O,-4.388,-4.398527798172657
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,-4.388,-4.67105040324997
OC1c2ccccc2-c2cc3ccccc3c(Br)c2C1O,-4.386,-4.593089528126741
CCc1ccccc1Nc1ccc(Nc2ccccc2CC)c2c1C(=O)c1c(O)ccc(O)c1C2=O,-4.385,-5.505149501055251
CC(O)Cc1cc(N)cc([N+](=O)[O-])c1N,-4.385,-3.6674707531524824
Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc21,-4.385,-4.568122114677158
COc1cc(C2Oc3cc(O)cc(O)c3C(=O)C2=O)ccc1O,-4.382,-5.443658516420761
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,-4.382,-3.985853991398369
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.381,-3.6684731123624705
O=Nn1cc(CC(O)C(=O)O)c2ccccc21,-4.38,-4.499275606586646
Cc1cc(Nc2ccc(O)cc2)ccc1N,-4.38,-4.77156154431053
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,-4.38,-4.142225285052222
O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-4.38,-5.244771338523748
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C(C)O)cccc21,-4.38,-4.212133692118541
COc1nsc2cc([N+](=O)[O-])ccc12,-4.377,-3.366195160157729
O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,-4.377,-3.302870007301662
Nc1c2ccccc2nc2ccc(Br)cc12,-4.377,-4.076074392828314
Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O,-4.375,-4.87053487655497
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-3.5899535757624537
Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,-4.375,-4.305066571458191
ClN1C2c3ccccc3-c3ccccc3C21,-4.375,-3.8073614167279297
N#[N+][N-]c1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,-4.374,-4.17899516399334
NC(=O)/C(=C/c1ccc([NH+]([O-])O)o1)c1ccccc1,-4.374,-3.957656786865002
[NH-]C(=O)c1cc[n+](COC[NH+]2C=CC=CC2=C[NH+]=O)cc1,-4.374,-3.815729666534014
CC1=CC(=O)C=C(C)C1=O,-4.373,-3.203996641467674
Cn1cnc2ccc([N+](=O)[O-])cc21,-4.372,-3.9761616340760066
COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4O)C1C=COC1O2,-4.371,-5.00215694954706
O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,-4.371,-3.341467380645744
O=C(O)Cc1c[nH]c2ccccc12,-4.368,-5.3894150232458955
N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,-4.368,-5.630302258321933
COc1c2ccoc2nc2c(O)c3c(c(CC=C(C)C)c12)OCO3,-4.368,-4.609421909746562
Nc1[nH]ccc2nc3ccccc3c1-2,-4.367,-4.078196032316906
CC(C)(C)OC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,-4.366,-3.7223695069056757
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,-4.365,-4.465187784045391
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,-4.365,-4.465187784045391
CN1CCN(c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)CC1,-4.364,-4.63874854388704
Cc1ccccc1C(OCCN(C)C)c1ccccc1,-4.364,-3.5051254150579725
CC1C=C(C=O)C(C=O)C(O)C2CC(C)(C)CC12,-4.363,-4.1174428688723905
O=C(O)/C=C/c1ccc(O)c(O)c1,-4.363,-4.839582921858488
Nc1c2ccccc2nc2ccccc12,-4.362,-4.0417347508893515
COC1=CC(=O)C=CC1=O,-4.362,-4.024433075393921
O=C(COc1ccc(Cl)cc1Cl)NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.361,-5.338637544493858
O=C1OCC(C(Br)Br)=C1Cl,-4.361,-3.0617650236471556
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-4.36,-3.871329010357536
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,-4.359,-5.141725027108476
Cc1cnc(C)cn1,-4.358,-3.8383713493194946
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1OC,-4.356,-3.8763765689977676
N#[N+][N-]CC(O)Cn1cnc2c(Cl)nc(N)nc21,-4.354,-4.152635601188016
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(O)cc1,-4.354,-4.385657802098829
CNCCCN1c2ccccc2CCc2ccccc21,-4.353,-4.627285391096562
CC12CCNC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CCC12,-4.353,-3.3288181257332687
COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,-4.351,-3.4336411398676763
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-4.35,-3.5331739025144135
Nc1cc([NH+]([O-])O)cc(S(=O)(=O)O)c1O,-4.35,-3.593610997127292
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,-4.35,-3.741012485962443
Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21,-4.349,-4.427523623405705
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-4.348,-3.993141358840552
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,-4.347,-4.2829624286774175
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,-4.346,-3.4737857883441374
COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.346,-4.220773217496167
CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,-4.346,-3.5793598928890167
CC1(C)CC2C=C(CO)C3(C=O)CC3(C)C2C1,-4.346,-4.101329559760516
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-4.345,-4.180934498962728
O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,-4.344,-5.077056164882255
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-4.58237468895774
O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1,-4.344,-4.775348933629964
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,-4.344,-3.856563022110309
O=C1C=Cc2ccc3c4c(ccc1c24)C(=O)C=C3,-4.343,-3.8146700036004892
COc1nsc2ccc(OCC3CO3)cc12,-4.343,-3.6321775449913796
CC(=O)n1ccnc1,-4.343,-2.844784285985703
Cc1nc2cc([NH+]([O-])O)ccc2[nH]1,-4.343,-3.5220522052185697
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,-4.342,-3.6684731123624705
Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,-4.342,-3.5091116311946267
O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,-4.342,-3.7258094006219205
CC[N+]([O-])(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-4.342,-5.036273674026919
c1ccc(-c2ccncc2)nc1,-4.34,-3.9953475567310206
CN(C)CCOC(c1ccccc1)c1ccccc1,-4.34,-3.6296099959955357
OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,-4.34,-5.167717331115123
O=C(NCCCl)Nc1ncc([N+](=O)[O-])s1,-4.34,-4.521638753222746
Cc1cc(N=Nc2cccnc2)c(N)cc1N,-4.34,-3.9654552095891957
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,-4.34,-3.5728228675507463
NNC(=O)c1[nH]c2ccccc2c1N,-4.339,-4.931352890996471
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,-4.339,-3.316219663617233
C=Cc1cccnc1,-4.338,-3.253042842746388
Cc1cc2c(c3cc4ccccc4cc13)C=CC(O)C2O,-4.338,-4.377230981014761
N[C@@H]1C[C@H]1c1ccccc1,-4.337,-4.033712040270293
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,-4.337,-2.896168810588182
CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2,-4.337,-2.896168810588182
Nc1ccc(N=Nc2ccccc2)c(N)c1,-4.336,-3.6154241488369387
O=C(CNC(=O)c1ccccc1)NO,-4.335,-4.233802332093541
Cn1c(N)nc2nc3ccccc3cc21,-4.333,-4.486369939149745
Nc1ccc2nc3ccc(N)cc3nc2c1,-4.333,-3.469245840771954
Cl/C=C/[CH-][N+]12CN3CN(CN(C3)C1)C2,-4.333,-2.5247118554762444
[NH-][NH+]=CC(=O)NCC(N)=O,-4.333,-3.349464282562628
CC1(C)CC2C=C(C=O)C34CC3(C(=O)OC4O)C2C1,-4.333,-4.315267458900316
Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,-4.332,-3.851721790572849
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,-4.331,-4.76616417162745
O=C(O)C1=CC(O)C(O)C(O)C1,-4.33,-4.775348933629964
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,-4.33,-4.906586341176426
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-4.329,-3.342204714350889
CNc1ccc2ncc(C)nc2c1N,-4.329,-4.639794783128478
OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,-4.327,-4.808870709515889
CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,-4.326,-5.167549550200684
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,-4.323,-3.4505847066015827
Nc1ccc2c(c1)Cc1ccccc1-2,-4.323,-3.3481160807769825
Cc1ccc2ccccc2n1,-4.322,-3.457558917198002
Nc1snc2ccc([N+](=O)[O-])cc12,-4.321,-3.239232931562744
Nc1ccc2cc3ccccc3cc2c1,-4.321,-3.3238016599754543
C[C@@H]1[C@H](O)CCC2=CC(=O)[C@@]3([C@H]4O[C@H]4CO)O[C@H]3[C@]21C,-4.32,-5.345584231583477
COc1cc2nc3occc3c(OC)c2cc1OC,-4.319,-3.4809765748794
O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,-4.318,-5.255985138190619
Cc1cc(N=Nc2ccccc2)c(N)cc1N,-4.318,-3.659654252519118
CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,-4.317,-3.9099394720915632
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,-4.317,-4.388974184814101
O=C(O)CCCCC1SCC2NC(=O)NC21,-4.316,-3.9341949813994317
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,-4.316,-4.1475069561005675
COc1ccc([NH+]([O-])O)cc1N=Nc1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,-4.315,-4.103107772078361
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,-4.315,-3.4964040035251562
CN(C)CCCN=c1c2ccccc2[nH]c2c(N(C)C)ccc([N+](=O)[O-])c12,-4.314,-4.041106006314539
O=[N+]([O-])c1ccc2nscc2c1,-4.314,-2.990164818385601
Nc1ccc(O)c(N)c1,-4.313,-5.5336461769337
Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C=C3,-4.312,-4.740888535863513
CC(O)=Nc1ccc(C(=O)C=Cc2ccccc2)cc1,-4.312,-2.782998859682729
CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,-4.312,-3.5701263260528804
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-4.311,-4.788898601847038
[O-][NH+](O)c1cc(N(CCO)CCO)ccc1NCCO,-4.311,-4.840570791817562
c1ccc(-c2ccccn2)nc1,-4.309,-3.9344317919116394
OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,-4.308,-3.8136844021364498
O=C1CCC(=O)N1c1ccc(Cl)cc1,-4.308,-3.886671002810623
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,-4.308,-4.066178598321668
Nc1ccc(Cc2ccc(N=O)c(Cl)c2)cc1Cl,-4.308,-3.299582640890099
O[C@H]1C=C2c3ccc4ccccc4c3-c3cccc(c32)[C@@H]1O,-4.307,-4.574896747221146
C=C(C)[C@H]1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,-4.307,-5.067334501867262
OC1c2ccc3c(ccc4ccccc43)c2C2OC2C1O,-4.307,-4.808870709515889
NC(=O)CC1CO1,-4.306,-3.377343681908105
CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,-4.305,-3.6546617129439887
Cn1cnc(N=O)c1-c1ccccc1,-4.305,-4.648119504314559
CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C,-4.303,-4.526729877539399
NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1,-4.302,-3.5673045055582757
CC(=O)OCc1ccccc1N=Nc1ccc(N(C)C)cc1,-4.302,-3.3158666259369007
Nc1ccc(Oc2ccc(N)cc2)cc1,-4.301,-3.4505847066015827
[CH2-][N+](C)(Cl)c1ccc2cc3ccc(N(C)C)cc3nc2c1,-4.301,-3.158284203510976
O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,-4.301,-3.782393812895875
Cc1ccc(N)c(O)c1,-4.301,-4.8511005330271155
O=C1C(=O)C(c2ccccc2)Oc2cc(O)cc(O)c21,-4.3,-5.0960074429759645
CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,-4.3,-3.89196481866982
OCc1ccc2ccc3cccc4ccc1c2c34,-4.3,-3.7594865352665283
NC(=O)c1ccc(N)cc1,-4.3,-3.861876564968278
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,-4.3,-3.905937522309109
NC(CCC(=O)N(CC(=O)O)C(=O)C(N)CSN=O)C(=O)O,-4.299,-3.7826150275296917
O=[N+]([O-])c1cc2c(ccc3ccccc32)c2c1C=C[C@@H](O)[C@@H]2O,-4.299,-4.555795088515442
Fc1cc(F)c2ncccc2c1,-4.299,-3.8686940951954725
CC1=CC(=O)C=CC1=O,-4.298,-3.794537123160963
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-4.297,-3.8690705311157663
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.297,-4.522080958510807
O=C(O)c1ccccc1O,-4.297,-4.767022762664715
Fc1ccc(F)c2c1ccc1ncccc12,-4.296,-4.325063795935592
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,-4.295,-3.7702547562751176
COc1c2cc3c(cc2nc2occc12)OCO3,-4.295,-3.5267851009572886
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,-4.294,-4.201870643609296
c1ccc(C2NC2c2ccccc2)cc1,-4.294,-3.8265207767300398
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,-4.293,-5.949262549473672
Cc1ccc(Nc2ccc(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,-4.293,-4.295244564690669
Cc1ccccc1C=O,-4.292,-3.121583046006484
Nc1cccc(O)c1[N+](=O)[O-],-4.292,-4.650655165005533
CC(=O)Nc1ccc(Oc2ccc(N(O)C=O)cc2)cc1,-4.29,-3.43919064255212
O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,-4.29,-3.6756763808141777
CC(C)c1cc(N)c([N+](=O)[O-])cc1N,-4.289,-3.1914010882425203
CCC(O)C=CC=CC=CC=CC=O,-4.288,-3.015843160922842
C[C@@H](O)CCC(=O)c1ccoc1,-4.288,-4.079619792619891
OC1c2ccc3c4ccccc4c4ccccc4c3c2C2OC2C1O,-4.288,-5.136107428120551
O=C(c1ccccc1)[C@@H](O)c1ccccc1,-4.287,-3.2939769611894816
O=Cc1ccc(Cl)cc1Cl,-4.286,-2.8400295916392406
CC1=C(O)C(=O)CC1,-4.286,-3.8826125800179114
CC1CCC(=O)C1=O,-4.286,-3.6102438524471867
Cc1ccc(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,-4.286,-3.337281795619502
O=C(NO)c1ccccc1,-4.285,-3.8325212636003774
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.284,-4.341247761579238
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,-4.284,-3.7188183764695744
CNc1ccc2ncc(-c3ccccc3)nc2c1C,-4.283,-4.474931291095269
O=C(/N=c1\sn(C(=O)c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)c(Cl)c1,-4.282,-3.7427230370352578
Nc1ccc2nc3ccc(N)cc3[s+]c2c1,-4.282,-3.611182983333445
CNC1Cc2cccc3cccc(c23)C1,-4.282,-4.556109710771245
CN(C)c1cccc(O)c1,-4.282,-3.9255361141054474
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,-4.281,-4.594913547410931
CN(C)CCCN=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12,-4.28,-3.7792785990751647
Cc1c(N)ccc(N=Nc2ccccc2)c1N,-4.28,-3.4274547834162106
