Smiles,docking score,RFscore
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-4.36,-3.8895426024139077
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,-4.359,-4.311765375218714
Cc1cnc(C)cn1,-4.358,-3.847936795962295
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1OC,-4.356,-3.928138481380747
N#[N+][N-]CC(O)Cn1cnc2c(Cl)nc(N)nc21,-4.354,-3.695803313946031
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(O)cc1,-4.354,-4.00034384184505
CNCCCN1c2ccccc2CCc2ccccc21,-4.353,-3.7606635289997947
CC12CCNC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CCC12,-4.353,-3.9866012236570136
COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,-4.351,-3.927675301405425
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-4.35,-3.695803313946031
Nc1cc([NH+]([O-])O)cc(S(=O)(=O)O)c1O,-4.35,-3.569824640110906
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,-4.35,-3.695803313946031
Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21,-4.349,-4.512884618331517
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-4.348,-3.9638044450196532
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,-4.347,-3.695803313946031
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,-4.346,-3.695803313946031
COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.346,-3.822967028231745
CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,-4.346,-3.7606635289997947
CC1(C)CC2C=C(CO)C3(C=O)CC3(C)C2C1,-4.346,-3.9040539266847745
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-4.345,-3.8120997038631836
O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,-4.344,-3.695803313946031
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-3.8059070156911394
O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1,-4.344,-3.8063701956664615
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,-4.344,-4.359686111697285
O=C1C=Cc2ccc3c4c(ccc1c24)C(=O)C=C3,-4.343,-3.695803313946031
COc1nsc2ccc(OCC3CO3)cc12,-4.343,-3.695803313946031
CC(=O)n1ccnc1,-4.343,-3.695803313946031
Cc1nc2cc([NH+]([O-])O)ccc2[nH]1,-4.343,-3.8016966275703
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,-4.342,-3.695803313946031
Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,-4.342,-3.7757724059067015
O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,-4.342,-3.695803313946031
CC[N+]([O-])(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-4.342,-3.695803313946031
c1ccc(-c2ccncc2)nc1,-4.34,-3.695803313946031
CN(C)CCOC(c1ccccc1)c1ccccc1,-4.34,-3.8063701956664615
OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,-4.34,-3.695803313946031
O=C(NCCCl)Nc1ncc([N+](=O)[O-])s1,-4.34,-4.022431057856091
Cc1cc(N=Nc2cccnc2)c(N)cc1N,-4.34,-3.847936795962295
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,-4.34,-3.695803313946031
NNC(=O)c1[nH]c2ccccc2c1N,-4.339,-3.8175715996603166
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,-4.339,-3.8057375433905802
C=Cc1cccnc1,-4.338,-3.7378330942171862
Cc1cc2c(c3cc4ccccc4cc13)C=CC(O)C2O,-4.338,-3.8059070156911394
N[C@@H]1C[C@H]1c1ccccc1,-4.337,-3.8063701956664615
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,-4.337,-4.006414547426207
CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2,-4.337,-4.006414547426207
Nc1ccc(N=Nc2ccccc2)c(N)c1,-4.336,-3.5797665720037797
O=C(CNC(=O)c1ccccc1)NO,-4.335,-3.8063701956664615
Cn1c(N)nc2nc3ccccc3cc21,-4.333,-3.695803313946031
Nc1ccc2nc3ccc(N)cc3nc2c1,-4.333,-3.695803313946031
Cl/C=C/[CH-][N+]12CN3CN(CN(C3)C1)C2,-4.333,-3.7378330942171862
[NH-][NH+]=CC(=O)NCC(N)=O,-4.333,-3.7327857644692437
CC1(C)CC2C=C(C=O)C34CC3(C(=O)OC4O)C2C1,-4.333,-3.82861516016495
Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,-4.332,-3.8059070156911394
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,-4.331,-3.8229087579850374
O=C(O)C1=CC(O)C(O)C(O)C1,-4.33,-3.8063701956664615
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,-4.33,-3.968914141738538
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-4.329,-3.695803313946031
CNc1ccc2ncc(C)nc2c1N,-4.329,-3.847936795962295
OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,-4.327,-3.695803313946031
CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,-4.326,-4.10351476247997
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,-4.323,-3.732240452076718
Nc1ccc2c(c1)Cc1ccccc1-2,-4.323,-3.7606635289997947
Cc1ccc2ccccc2n1,-4.322,-3.8059070156911394
Nc1snc2ccc([N+](=O)[O-])cc12,-4.321,-3.902936120192416
Nc1ccc2cc3ccccc3cc2c1,-4.321,-3.695803313946031
C[C@@H]1[C@H](O)CCC2=CC(=O)[C@@]3([C@H]4O[C@H]4CO)O[C@H]3[C@]21C,-4.32,-3.9040539266847745
COc1cc2nc3occc3c(OC)c2cc1OC,-4.319,-3.695803313946031
O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,-4.318,-3.695803313946031
Cc1cc(N=Nc2ccccc2)c(N)cc1N,-4.318,-3.9164738974115707
CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,-4.317,-3.896570322142753
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,-4.317,-4.014620808405205
O=C(O)CCCCC1SCC2NC(=O)NC21,-4.316,-3.872957387174644
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,-4.316,-3.8063701956664615
COc1ccc([NH+]([O-])O)cc1N=Nc1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,-4.315,-3.8804358735910816
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,-4.315,-3.695803313946031
CN(C)CCCN=c1c2ccccc2[nH]c2c(N(C)C)ccc([N+](=O)[O-])c12,-4.314,-3.8175715996603166
O=[N+]([O-])c1ccc2nscc2c1,-4.314,-3.7757724059067015
Nc1ccc(O)c(N)c1,-4.313,-3.695803313946031
Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C=C3,-4.312,-3.8059070156911394
CC(O)=Nc1ccc(C(=O)C=Cc2ccccc2)cc1,-4.312,-3.8063701956664615
CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,-4.312,-3.8063701956664615
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-4.311,-3.695803313946031
[O-][NH+](O)c1cc(N(CCO)CCO)ccc1NCCO,-4.311,-3.569824640110906
c1ccc(-c2ccccn2)nc1,-4.309,-3.695803313946031
OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,-4.308,-4.299033797462514
O=C1CCC(=O)N1c1ccc(Cl)cc1,-4.308,-3.695803313946031
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,-4.308,-3.9040539266847745
Nc1ccc(Cc2ccc(N=O)c(Cl)c2)cc1Cl,-4.308,-3.889554219739927
O[C@H]1C=C2c3ccc4ccccc4c3-c3cccc(c32)[C@@H]1O,-4.307,-3.99294788075954
C=C(C)[C@H]1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,-4.307,-4.055981554828489
OC1c2ccc3c(ccc4ccccc43)c2C2OC2C1O,-4.307,-3.695803313946031
NC(=O)CC1CO1,-4.306,-3.884852822142753
CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,-4.305,-3.748346155476086
Cn1cnc(N=O)c1-c1ccccc1,-4.305,-4.128199418148897
CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C,-4.303,-3.695803313946031
NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1,-4.302,-4.299033797462514
CC(=O)OCc1ccccc1N=Nc1ccc(N(C)C)cc1,-4.302,-3.695803313946031
Nc1ccc(Oc2ccc(N)cc2)cc1,-4.301,-3.732240452076718
[CH2-][N+](C)(Cl)c1ccc2cc3ccc(N(C)C)cc3nc2c1,-4.301,-3.7623905054542135
O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,-4.301,-3.8011103987382433
Cc1ccc(N)c(O)c1,-4.301,-3.8059070156911394
O=C1C(=O)C(c2ccccc2)Oc2cc(O)cc(O)c21,-4.3,-3.8063701956664615
CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,-4.3,-3.695803313946031
OCc1ccc2ccc3cccc4ccc1c2c34,-4.3,-3.695803313946031
NC(=O)c1ccc(N)cc1,-4.3,-3.853237563299223
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,-4.3,-4.043637611697285
NC(CCC(=O)N(CC(=O)O)C(=O)C(N)CSN=O)C(=O)O,-4.299,-3.697616210704055
O=[N+]([O-])c1cc2c(ccc3ccccc32)c2c1C=C[C@@H](O)[C@@H]2O,-4.299,-3.695803313946031
Fc1cc(F)c2ncccc2c1,-4.299,-3.695803313946031
CC1=CC(=O)C=CC1=O,-4.298,-3.8059070156911394
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-4.297,-3.695803313946031
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.297,-3.8063701956664615
O=C(O)c1ccccc1O,-4.297,-3.8063701956664615
Fc1ccc(F)c2c1ccc1ncccc12,-4.296,-3.9040539266847745
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,-4.295,-3.8063701956664615
COc1c2cc3c(cc2nc2occc12)OCO3,-4.295,-3.695803313946031
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,-4.294,-3.695803313946031
c1ccc(C2NC2c2ccccc2)cc1,-4.294,-3.8063701956664615
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,-4.293,-3.831297665262004
Cc1ccc(Nc2ccc(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,-4.293,-3.8059070156911394
Cc1ccccc1C=O,-4.292,-3.8059070156911394
Nc1cccc(O)c1[N+](=O)[O-],-4.292,-3.695803313946031
CC(=O)Nc1ccc(Oc2ccc(N(O)C=O)cc2)cc1,-4.29,-3.732240452076718
O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,-4.29,-3.695803313946031
CC(C)c1cc(N)c([N+](=O)[O-])cc1N,-4.289,-4.006414547426207
CCC(O)C=CC=CC=CC=CC=O,-4.288,-3.853237563299223
C[C@@H](O)CCC(=O)c1ccoc1,-4.288,-3.884852822142753
OC1c2ccc3c4ccccc4c4ccccc4c3c2C2OC2C1O,-4.288,-3.695803313946031
O=C(c1ccccc1)[C@@H](O)c1ccccc1,-4.287,-3.8063701956664615
O=Cc1ccc(Cl)cc1Cl,-4.286,-3.695803313946031
CC1=C(O)C(=O)CC1,-4.286,-3.791553963457029
CC1CCC(=O)C1=O,-4.286,-3.695803313946031
Cc1ccc(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,-4.286,-3.932205626846271
O=C(NO)c1ccccc1,-4.285,-3.8063701956664615
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.284,-3.9040539266847745
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,-4.284,-3.748346155476086
CNc1ccc2ncc(-c3ccccc3)nc2c1C,-4.283,-3.9164738974115707
O=C(/N=c1\sn(C(=O)c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)c(Cl)c1,-4.282,-3.8011103987382433
Nc1ccc2nc3ccc(N)cc3[s+]c2c1,-4.282,-3.695803313946031
CNC1Cc2cccc3cccc(c23)C1,-4.282,-3.710901028999795
CN(C)c1cccc(O)c1,-4.282,-3.695803313946031
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,-4.281,-3.6123873218151665
CN(C)CCCN=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12,-4.28,-3.897540691620987
Cc1c(N)ccc(N=Nc2ccccc2)c1N,-4.28,-4.043637611697285
COc1cc(O)c2c(O)c3c(O)cc(C)cc3cc2c1,-4.278,-3.653839958017631
Nc1ccc(-c2ccc(N)c(Cl)c2)c(Cl)c1,-4.277,-3.695803313946031
Nc1cccc(-c2ccccc2)c1,-4.277,-3.8063701956664615
Nc1cccc2cc3ccccc3cc12,-4.276,-3.695803313946031
Nc1cc(C(F)(F)F)ccc1Cl,-4.276,-3.695803313946031
Oc1cc2ccccc2c2ccc3ccccc3c12,-4.276,-3.695803313946031
OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,-4.276,-3.695803313946031
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,-4.274,-3.8063701956664615
O=C(n1ccnc1)n1ccnc1,-4.274,-3.695803313946031
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,-4.273,-3.695803313946031
CN(CC(O)CO)N=O,-4.273,-3.695803313946031
CN(C[C@H](O)CO)N=O,-4.273,-3.695803313946031
O=C1C=CC(=O)C(Cl)=C1,-4.272,-3.732240452076718
O=C1OCC(CCl)=C1Cl,-4.272,-3.695803313946031
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-4.272,-3.695803313946031
ClCc1ccncc1,-4.272,-4.011903028231745
[O-][NH+](O)c1ccc(Nc2ccc(O)cc2)c([NH+]([O-])O)c1,-4.271,-3.569824640110906
NC(Cc1ccc(F)cc1)C(=O)O,-4.271,-3.8063701956664615
N[C@H](Cc1ccc(F)cc1)C(=O)O,-4.271,-3.8063701956664615
O=Cc1ccccc1Cl,-4.271,-3.748346155476086
CCC(=O)Nc1snc2ccc(C)cc12,-4.271,-3.8059070156911394
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,-4.271,-3.7606635289997947
C=CC(O)c1ccc2c(c1)OCO2,-4.269,-3.695803313946031
C[N+](C)(C)CCNCCc1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-4.269,-4.249306369545607
O=C1Cc2cc3ccc([N+](=O)[O-])cc3cc2C(O)C1O,-4.268,-3.8406326209604655
Nc1ccc(N)c(Cl)c1,-4.268,-3.695803313946031
c1cc2c3c(cccc3c1)C1NC21,-4.267,-3.695803313946031
Cc1nccc2c1[nH]c1cc(O)ccc12,-4.267,-3.927675301405425
Cc1cccn2c1nc1ccc(N)nc12,-4.267,-3.8059070156911394
CC(C)(C)OC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],-4.265,-4.1224699099521755
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.264,-3.569824640110906
Nc1nc(/C=C\c2ccc([N+](=O)[O-])o2)cs1,-4.264,-3.721141306777573
O=C1OCC(C(Br)Br)=C1Br,-4.263,-3.748346155476086
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-4.263,-3.9164738974115707
CN(C)CCNC(=O)c1ccc2nc3ccccc3c(N)c2c1,-4.262,-3.8063701956664615
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-4.262,-3.695803313946031
CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.261,-3.7623905054542135
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-4.261,-3.695803313946031
CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],-4.26,-4.139015528231745
Clc1ccc2oc3ccccc3c2c1,-4.259,-3.896570322142753
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCOCCO)CCC4(C)C3CCC12C,-4.259,-3.919151641738538
COc1nncc2ncccc12,-4.258,-3.7435626024139075
CCOC(=O)C(C)(C#N)c1snc2ccc([N+](=O)[O-])cc12,-4.258,-3.741428250222895
COc1nsc2cccc([N+](=O)[O-])c12,-4.258,-3.695803313946031
C/C=C1/C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]23,-4.258,-4.330720522690919
Nc1ccccc1S,-4.257,-3.695803313946031
O=[N+]([O-])c1ccc(C=NN2CCCN=C2O)o1,-4.257,-3.695803313946031
Cc1ccc(C=O)cc1,-4.257,-3.8059070156911394
Oc1ccc(Nc2ccc3ccccc3c2)cc1,-4.257,-3.695803313946031
OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,-4.257,-3.695803313946031
Nc1c(F)cc(-c2cc(F)c(N)c(F)c2)cc1F,-4.256,-3.695803313946031
CCc1cnccn1,-4.255,-3.7378330942171862
O=C1OC(=O)c2ccccc21,-4.255,-3.721141306777573
Oc1c2ccccc2c2ccc3cccc4ccc1c2c43,-4.254,-3.695803313946031
Nc1ccc(O)cc1,-4.254,-3.695803313946031
O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc3c2c1,-4.253,-3.897540691620987
O=CNNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,-4.253,-3.4610706551484993
O=Cc1ccccc1,-4.252,-3.8063701956664615
O=C(O)CCc1c[nH]c2ccccc12,-4.252,-3.8063701956664615
Fc1ccc2ccccc2n1,-4.251,-3.695803313946031
COc1nncc2cnccc12,-4.25,-3.7378330942171862
Nc1ccc2[nH]c3ccccc3c2c1,-4.25,-3.8175715996603166
OCCN(CCO)c1nc(-c2cccs2)nc2ccccc12,-4.25,-3.8063701956664615
COC(=O)c1occ(-c2ccccc2)c1-c1ccccc1,-4.249,-3.8063701956664615
COC[C@H](O)Cn1ccnc1[N+](=O)[O-],-4.249,-3.695803313946031
COCC(O)Cn1ccnc1[NH+]([O-])O,-4.249,-4.01303685439662
CC1(C)C[C@H]2C=C(CO)[C@@]3(C=O)C[C@@]3(C)[C@@H]2C1,-4.248,-3.9040539266847745
O=C(O)c1cc2ccccc2cc1O,-4.248,-3.8063701956664615
CN(C)N,-4.247,-3.695803313946031
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,-4.247,-3.7757724059067015
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,-4.246,-3.695803313946031
O=Cc1cccc(Cl)c1Cl,-4.246,-3.748346155476086
CN1CCC[C@@H]1c1cccnc1,-4.244,-3.7378330942171862
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4ccc(O)cc4)cc3)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,-4.243,-3.8063701956664615
O=NN(O)c1ccccc1,-4.243,-3.8063701956664615
CC1=NC(N)=CC2c3ccccc3NC12,-4.243,-4.116518249171316
Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,-4.242,-3.99294788075954
O=Cc1ccc(Cl)c(Cl)c1,-4.242,-3.695803313946031
CN(C)c1ccc(C2CC3(C)C(CCC3(O)C=CCO)C3CC=C4CC(=O)CCC4=C23)cc1,-4.242,-3.82861516016495
ONc1ccc2ccccc2c1,-4.241,-3.695803313946031
Nc1ccc(N)c([N+](=O)[O-])c1,-4.241,-3.695803313946031
Nc1ccc(N)c([NH+]([O-])O)c1,-4.241,-3.569824640110906
Nc1ccccc1O,-4.24,-3.695803313946031
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,-4.239,-3.8175715996603166
CN(CCO)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.239,-3.732240452076718
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,-4.239,-3.8063701956664615
CC(NC(=O)Cc1cnc(C)nc1N)=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1,-4.238,-3.9164738974115707
Cc1cccnc1,-4.237,-3.847936795962295
CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43,-4.237,-3.695803313946031
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.330720522690919
CC(O)c1ccc2ccc3cccc4ccc1c2c34,-4.237,-3.695803313946031
c1ccc2c(c1)oc1ccccc12,-4.236,-3.896570322142753
C[N+]1([O-])CCCC1c1cccnc1,-4.236,-3.8596013799314717
CC1(O)C=Cc2cc3c(ccc4ccccc43)c3c2C1(O)CC3,-4.233,-3.7623905054542135
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,-4.233,-3.732240452076718
Cc1ccc2oc(=O)ccc2c1,-4.232,-3.653839958017631
CC(=O)Nc1ccc(Oc2ccc(N(OC(C)=O)C(C)=O)cc2)cc1,-4.232,-3.9330074602734397
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-4.231,-3.9012067100572474
SCCc1cnccn1,-4.231,-3.7378330942171862
O=C(c1ccccc1)C(O)c1ccccc1,-4.231,-3.8063701956664615
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,-4.231,-3.695803313946031
N=C(N)S(=O)O,-4.231,-3.695803313946031
OC1C=Cc2c(c3ccccc3c3cc4ccccc4cc23)C1O,-4.23,-3.695803313946031
CC(=O)Nc1cccc2c1-c1ccccc1C2,-4.23,-3.7606635289997947
CC(C)=CCC1CCCC1=O,-4.229,-3.695803313946031
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,-4.229,-3.8059070156911394
COC1=C(OC)C(=O)C(C)=CC1=O,-4.227,-4.409137499207623
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-4.225,-3.8120997038631836
Cc1cc(N)c(C)c2c1[nH]c1ccccc12,-4.224,-4.224819868218934
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,-4.224,-3.695803313946031
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,-4.224,-4.299033797462514
COc1cccc(C(=O)CBr)c1,-4.223,-3.5040912635258628
Nc1ccc(Nc2ccccc2)cc1,-4.222,-3.8063701956664615
CC(C)Nc1ccc(Nc2ccccc2)cc1,-4.222,-3.8063701956664615
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,-4.222,-3.7378330942171862
CN(C)c1ccc(C(=C2C=C[C-]([NH+](C)C)C=C2)c2ccccc2)cc1,-4.221,-3.9638044450196532
CN(N=O)c1cccnc1,-4.221,-3.7378330942171862
Cc1cc2c(nc1NO)[nH]c1ccccc12,-4.22,-3.927675301405425
N/C(=N\O)c1ccc(O)c(O)c1,-4.22,-3.695803313946031
Oc1c2ccccc2nc2ccc3c(c12)OCCO3,-4.218,-4.4027809165864085
Oc1ccc2ccc3c4ccccc4ccc3c2c1,-4.218,-3.695803313946031
CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-4.218,-3.9638044450196532
O=CN(O)c1ccc(Cl)c(Cl)c1,-4.218,-3.681450261711921
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,-4.218,-3.774703784309623
O=C1C=C(CCl)CO1,-4.217,-3.695803313946031
COc1cc(N)ccc1NC(C)=O,-4.216,-3.695803313946031
O=C1c2ccccc2C(=O)N1SC1CCCCC1,-4.216,-4.292214034865978
COC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],-4.215,-4.1224699099521755
c1cnc2c(c1)C1OC1C1OC21,-4.214,-3.695803313946031
C=C[C@@H](O)c1ccc2c(c1)OCO2,-4.214,-3.695803313946031
O=C1Nc2ccc(S(=O)(=O)O)cc2C1=O,-4.214,-3.956596768214829
CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,-4.213,-3.695803313946031
CC(=O)Nc1ccccc1C,-4.213,-3.8059070156911394
COc1ccc(O)c(C(C)(C)C)c1,-4.213,-3.695803313946031
CC(C)(c1ccccc1)c1ccc(O)cc1,-4.212,-3.8063701956664615
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,-4.212,-3.8059070156911394
Nc1ccc(-c2ccc(N)c(Br)c2)cc1Br,-4.211,-3.695803313946031
COc1cc2c(c3oc(=O)c4c(c13)[C@@H](O)C[C@@H]4O)[C@@H]1C=CO[C@@H]1O2,-4.21,-3.6332055789836253
CC(C)CN(C(=O)CCCl)c1snc2ccccc12,-4.209,-3.853237563299223
C=Cc1ccncc1,-4.209,-3.695803313946031
Oc1cc2c3ccccc3ccc2c2ccccc12,-4.208,-3.695803313946031
Cc1cc(C)cc(N=Nc2c(O)ccc3ccccc23)c1,-4.207,-3.8059070156911394
COc1cc(O)c2c(c1)Cc1cc(C)cc(O)c1C2=O,-4.206,-3.870767230744904
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,-4.206,-3.816370662698413
C=CCc1ccc(O)cc1,-4.205,-3.695803313946031
C[C@@H](O)CN(C)c1ccc(NN)nn1,-4.205,-4.139015528231745
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,-4.204,-3.8059070156911394
O=C1CC2SCC=CN12,-4.204,-3.9116680371965167
COc1cc(O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1,-4.204,-3.7304682491713153
Nc1cccc(N)n1,-4.203,-3.695803313946031
CC(C)CNc1snc2ccccc12,-4.203,-3.695803313946031
O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,-4.201,-3.695803313946031
Oc1cc2ccccc2c2ccccc12,-4.201,-3.695803313946031
