Smiles,docking score,XGBscore
Clc1cccc(-c2nc3ccccc3o2)c1,-4.931,-3.443737
O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1,-4.93,-3.823151
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,-4.93,-3.9609559
O[C@@H]1[C@H]2O[C@H]2c2cc3ccc4cccc5ccc(c2[C@@H]1O)c3c45,-4.928,-4.810758
O=c1[nH]c(=O)n(C2CCCO2)cc1F,-4.928,-5.047478
O=C(NCO)c1ccc(Cl)cc1,-4.926,-4.1592727
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,-4.926,-4.9850965
C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,-4.926,-4.925375
Cc1cccc2ncccc12,-4.923,-3.4695923
CC12CCC(C(=O)C1=O)C2(C)C,-4.923,-3.3845367
CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,-4.92,-3.969085
O=[N+]([O-])c1c2c(cc3ccccc13)C(O)C(O)C=C2,-4.92,-4.9327817
C/C=C\c1ccc(O)c(OC)c1,-4.919,-4.433681
OC1c2ccc3cc4ccc5ccccc5c4nc3c2C2OC2C1O,-4.919,-5.297658
O=C(COc1cc(Cl)c(Cl)cc1Cl)NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.919,-4.7839246
Fc1ccc2ncccc2c1F,-4.918,-3.8203473
COc1ccccc1NCSC,-4.917,-3.9055738
NNc1nncc2ccccc12,-4.916,-4.4530525
N/N=C1\N=NC=C2C=CC=C[C@@H]21,-4.916,-4.2009416
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,-4.912,-3.7718654
C[C@H]1C[C@@H](OC(=O)c2ccccc2O)CC(C)(C)C1,-4.912,-4.9262505
O=Nc1c(O)ccc2ccccc12,-4.911,-4.922107
Cc1ccc2nc3ccccc3c(N)c2c1,-4.91,-3.1901186
OCC(O)c1oc(O)c(O)c1O,-4.91,-4.577629
Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,-4.909,-3.6786866
CN1C=CN(CCC[n+]2ccc(C(N)=O)cc2)C1/C=N/O,-4.909,-4.6304936
Cc1cn2c([N+](=O)[O-])c(-c3ccc([N+](=O)[O-])cc3)nc2s1,-4.908,-3.644097
CCN(CCCl)CCCNc1c2ccccc2nc2c(OC)cccc12,-4.907,-4.1972117
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,-4.906,-3.658977
NC(=O)N(CCC[C@@H](N)C(=O)O)N=O,-4.905,-4.233926
Cc1ncc2c(n1)CCC2,-4.905,-4.0109143
CC12CCC3c4ccc(O)cc4CCC3C13CCC2(O)C(O)C3,-4.905,-5.169697
O=C(NCCCl)Nc1ccc([N+](=O)[O-])s1,-4.904,-3.963643
CC12OOC1(CO)Oc1ccccc12,-4.904,-4.6578455
Oc1cccc2c1ccc1[nH]c3ccc4ccccc4c3c12,-4.904,-4.954982
Nc1nc2cc(O)ccc2[nH]1,-4.904,-4.962826
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-4.902,-4.9684715
NCCNCCNCCN,-4.901,-4.2061367
C[C@@H]1C[C@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](O[C@]3(C)O)[C@@]2(C)C(=O)C=C[C@@H]12,-4.899,-4.456544
Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,-4.898,-4.536568
CCC(C)C1NC(=O)C(C(C)=O)=C1O,-4.897,-4.8223753
O=C1c2ccccc2C(=O)c2c1cc(O)c(C(=O)O)c2O,-4.897,-4.7208133
O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,-4.895,-3.7484105
O=C1CN(CCN2CC(=O)N(CN3CCOCC3)C(=O)C2)CC(=O)N1CN1CCOCC1,-4.894,-4.8578205
O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,-4.891,-4.1568604
NNc1nncc2ncccc12,-4.889,-4.492297
Nc1ccc2c(N)c3ccccc3nc2c1,-4.888,-3.290771
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,-4.888,-3.427699
N=P(O)(O)N(CCCl)CCCl,-4.885,-4.5410175
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C=COC1O2,-4.883,-4.440473
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,-4.883,-4.82075
CC(C)(c1ccc(OCC(O)CO)cc1)c1ccc(OCC2CO2)cc1,-4.876,-4.746441
N[C@@H](CCC(=O)N[C@@H](CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,-4.876,-4.284654
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,-4.875,-5.2070475
Nc1ccccc1SCSc1ccccc1N,-4.875,-3.8653424
OC1C2=C(C3OC3C1O)C1c3cccc4cccc(c34)C1C=C2,-4.875,-4.9380093
COc1nsc2ccc(N)cc12,-4.875,-4.232058
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-4.873,-4.9144764
O=[N+]([O-])c1cccc2nscc12,-4.87,-3.610213
Cc1cc2ncccc2c2nc(N)n(C)c12,-4.87,-3.6330202
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,-4.87,-5.2301764
N[C@H](CCC(=O)N[C@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,-4.87,-4.7472587
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1O)c2c34,-4.864,-2.7146094
CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,-4.864,-4.7716026
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,-4.862,-4.635247
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(S(=O)(=O)O)c1,-4.862,-5.0856767
Fc1cnc2cccc(F)c2c1,-4.862,-3.8407917
COc1ccc2c(c1)[nH]c1c(C)nccc12,-4.862,-4.3561845
O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2sccn12,-4.859,-4.0150485
O=C1CSC(=S)N1,-4.857,-4.9314427
CN1CN=C2C1=N[CH-][N+](O)=C2N,-4.855,-3.918764
Cc1c(N)cnc2c1nc1c(C)cccn12,-4.853,-4.2353573
CC(=O)Nc1c(O)cc2c3c(cccc13)-c1ccccc1-2,-4.852,-4.967273
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-4.851,-4.9209166
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,-4.848,-4.3729506
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,-4.848,-4.8949156
Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C,-4.847,-4.7997828
OC1=c2c(O)cc3cccc4ccc(c2c43)C23CCCCC12O3,-4.845,-4.3547626
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1CCOC1O3,-4.845,-5.7503057
[N-]=[N+]=Nc1nc2ccccc2[nH]1,-4.842,-4.640664
OC1c2cccc3ccc4cc5ccccc5c(c4c23)C1O,-4.841,-4.0783725
CC1(C)Cc2ncccc2-c2nc(N)sc21,-4.841,-3.4184923
CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-4.839,-5.8282447
CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,-4.839,-3.8186107
Cc1ccc2cc(C)c3c4c(ccc3c2c1)C(O)C(O)C1OC41,-4.838,-4.652887
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-4.838,-3.9130442
CC(=O)Nc1snc2ccc(Cl)cc12,-4.838,-5.0954123
Cn1cnc([N+](=O)[O-])c1-c1ccccc1,-4.835,-3.8123887
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-4.835,-3.2033463
Nc1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3,-4.835,-5.1818194
O=C(O)C1OC(Oc2ccc3ccc4cc5ccccc5c5ccc2c3c45)C(O)C(O)C1O,-4.833,-4.867429
OCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.832,-3.3847833
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,-4.832,-4.6720567
Cc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,-4.832,-4.762965
Nc1ccc2sncc2c1,-4.832,-4.0061955
O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2n1CCS2,-4.831,-3.8517036
Nc1cc(CCO)c(N)c([N+](=O)[O-])c1,-4.831,-3.486491
CO[C@@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,-4.83,-5.263248
C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-4.83,-4.819346
O=C(NO)c1ccc(O)c(O)c1,-4.83,-5.128974
COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,-4.829,-5.497343
ONc1[nH]cnc2ncnc1-2,-4.829,-4.9467955
OCCNc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,-4.828,-4.6273575
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(O)cc1,-4.828,-4.6924696
Cc1cccc(-c2nc3ccccc3o2)c1,-4.827,-3.098581
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]12,-4.823,-4.8676114
CCN(N)CC,-4.823,-4.3035026
CN=P1(NC)N=P(NC)(NC)N=P(NC)(NC)N1,-4.821,-2.9454844
Cc1ccc2c(C)c3c(nc2c1)-c1ccccc1C(O)C3O,-4.82,-3.6956203
OCC12OOC1(CO)c1ccccc1O2,-4.819,-4.7147746
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.819,-3.9887893
Oc1ccc(Cl)cc1Cl,-4.818,-4.7974143
CC(C)OC1OC(=O)C(Cl)=C1Cl,-4.818,-3.1670887
Cc1c(N=O)c(=O)n(-c2ccccc2)n1C,-4.818,-3.550256
CC(=O)c1cc(NC(=O)NC(C)(C)C)ccc1OCC(O)CNC(C)(C)C,-4.818,-5.1062064
Cc1c(Cl)cnc2ccccc12,-4.818,-3.8660896
Cc1c2c(cc3ccccc13)-c1ccccc1C(O)C2O,-4.818,-4.0938115
Cc1ccc2nsc(NC(=O)CCl)c2c1,-4.817,-4.3876925
Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,-4.816,-4.154541
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-4.815,-4.1830077
CNCC(O)c1cccc(O)c1,-4.815,-5.2495804
Cn1cnc2c3cccnc3ccc21,-4.814,-4.184805
CN(C)CCCN=c1c2ccccc2[nH]c2c(N(CCO)CCO)ccc([N+](=O)[O-])c12,-4.814,-4.3618293
Cn1c(N)nc2ccccc21,-4.814,-4.5404434
c1ccc2sncc2c1,-4.813,-3.386643
Nc1cccc2ncc(F)cc12,-4.812,-4.4827666
O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,-4.812,-3.8891892
[O-][n+]1ccc([NH+]([O-])O)c2ccccc21,-4.812,-3.7320192
OCCNc1ccc(N=Nc2ccc(NCCO)cc2)cc1,-4.812,-4.5565677
C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O,-4.812,-4.775645
Nc1cnc2c(c1)nc1ccccn12,-4.81,-3.4459276
O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43,-4.81,-3.7084281
Cc1ccc(N=[N+]([O-])c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-4.808,-3.490657
O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3,-4.808,-4.8260765
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-4.805,-4.54724
c1cc2ccc3cccc4ncc(c1)c2c34,-4.804,-3.8457057
CC(=O)Nc1ccc(Oc2ccc(N(O)C(C)=O)cc2)cc1,-4.804,-3.6175425
c1cnc2ccc3c(c2c1)CCC1OC31,-4.803,-4.2660837
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,-4.802,-4.682436
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,-4.802,-2.4709573
CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1,-4.799,-4.8066244
Clc1cnc2ccccc2c1,-4.796,-3.889187
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,-4.795,-4.9626575
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,-4.795,-4.2681003
CN(CCCC(O)c1cccnc1)N=O,-4.795,-3.881637
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)n1,-4.794,-4.986358
O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2O,-4.794,-4.966541
NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,-4.793,-4.195344
Cc1nc(N)nc(N)n1,-4.792,-3.5407794
Cn1cnc([NH+]([O-])O)c1Sc1ncnc2[nH]cnc12,-4.791,-4.6125298
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1CCOC1O4,-4.791,-5.647225
Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,-4.79,-4.7289968
Nc1ccc(O)c(C(=O)O)c1,-4.79,-4.377863
NCCNCCN,-4.789,-4.198162
Nc1ccc(-c2ccc(N)c(O)c2)cc1O,-4.789,-4.7689505
Fc1cc2cccnc2c2cccnc12,-4.788,-3.50591
CC(O)CN(C)c1ccc(NN)nn1,-4.787,-4.881579
CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,-4.786,-3.5604367
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-4.786,-4.819346
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,-4.786,-4.579315
O=C(Cc1ccccc1)OCc1ccccc1,-4.786,-3.8362699
Cc1ccc(O)c(N)c1,-4.785,-4.6559176
Cn1cnc2c(NO)ncnc21,-4.784,-4.6327143
Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,-4.783,-4.2415104
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(N)cc1,-4.783,-4.0283895
Oc1cc(O)c2ccccc2c1,-4.782,-5.2451434
c1cnc2c(c1)ccc1ncccc12,-4.781,-3.4954054
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,-4.78,-5.369839
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,-4.78,-4.486262
Nc1cccc2nc3ccccc3c(N)c12,-4.78,-3.5163767
Nc1ccc2ccccc2n1,-4.779,-3.7529728
O=NN1CCSC1C(O)C(O)C(O)CO,-4.779,-5.043289
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O,-4.777,-5.075033
O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cccc3nc2c1,-4.776,-3.0431554
C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1O,-4.776,-3.4733083
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,-4.775,-4.6345463
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,-4.774,-6.5826197
CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12,-4.772,-4.3183727
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,-4.772,-2.9305847
c1ccc2scnc2c1,-4.77,-3.8245082
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-4.77,-5.773033
COc1cccc(C=O)c1O,-4.769,-4.098086
c1cc2ccc3ccnc4ccc(c1)c2c34,-4.768,-3.558077
COCCc1ccc(OCC(O)CNC(C)C)cc1,-4.767,-4.3815794
Cc1ccc2[nH]c(N)nc2c1,-4.766,-4.020058
Oc1cccc2ccc3c4ccccc4ccc3c12,-4.764,-5.0582376
Cn1cc2cccc([N+](=O)[O-])c2n1,-4.764,-3.5453866
CN(C)CCNC(=O)c1cccc2nc3ccccc3cc12,-4.764,-4.6297727
Fc1cnc2ccccc2c1,-4.763,-3.9948213
O=C1C=C(CCl)C(O)O1,-4.763,-5.178069
CCN(CCCl)CCCNc1c2c(nc3ccccc13)CCCC2,-4.762,-4.2839346
N#[N+][N-]CC(O)Cn1ncc2c(N)ncnc21,-4.762,-4.7193847
Cc1cnc2ccccc2c1,-4.761,-3.9082665
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,-4.761,-3.6862166
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,-4.76,-3.6160114
CC(C)NCC(O)c1ccc(O)c(O)c1,-4.76,-4.878891
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc(O)cc12,-4.759,-3.8667827
OC1CC23C=CC=CC2(C1)O3,-4.758,-4.6869726
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(c4ccccc4)CC3)c21,-4.758,-4.239539
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,-4.757,-4.0835714
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)cc2)cc1,-4.756,-4.623489
COc1cc(/C=C/C(=O)O)ccc1O,-4.756,-4.2114897
CCCCCCCC/C=C\CCCCCCCCN,-4.756,-4.2825847
ClCCNCCCNc1c2ccccc2nc2ccccc12,-4.755,-4.421626
Nc1ccc(N=Nc2cccc(N)c2N)cc1,-4.751,-3.6609387
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,-4.751,-4.668477
Cc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(C(C)(C)C)c1,-4.75,-4.826521
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,-4.75,-4.900322
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,-4.749,-4.96469
CC1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,-4.747,-1.6841497
NC(=O)C1(C(N)=O)O[C@H]1C(=O)c1ccccc1,-4.747,-3.4378679
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,-4.744,-4.2875686
O=[N+]([O-])c1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,-4.743,-3.4255152
CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1,-4.742,-4.684065
c1cnc2c(c1)C1OC1CC2,-4.74,-4.5970035
Oc1ccc(-c2ccc(O)cc2)cc1,-4.739,-4.1550226
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-4.739,-4.555399
OCC(O)C1CO1,-4.738,-3.8752735
CCOC1=CC(c2ccccc2)(c2ccccc2)N(O)c2ccccc21,-4.736,-2.6620643
N#[N+][N-]CC1OC(O)C(O)C(O)C1O,-4.736,-4.7284203
O[C@H]1C=Cc2cc3c(cc2[C@@H]1O)-c1cccc2cccc-3c12,-4.735,-4.972156
c1cnc2c(c1)-c1ncsc1CC2,-4.735,-3.900211
c1ccc2c(OCC3CO3)nsc2c1,-4.735,-3.7425036
CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1,-4.735,-3.190456
O=C(CC(O)(CC(=O)OCCBr)C(=O)OCCBr)OCCBr,-4.734,-3.056901
CCOP(C)(=O)SCCN(C(C)C)C(C)C,-4.733,-2.719678
CN1CCN(c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)CC1,-4.732,-4.2532034
Nc1ccc2snc(Cl)c2c1,-4.731,-3.895874
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,-4.731,-4.984005
CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,-4.728,-5.0440683
O=C1CC[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)[C@H](O)CC3=O,-4.728,-4.822068
O=C1CCC2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C(O)CC3=O,-4.728,-4.822068
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,-4.727,-3.9229884
OC1C=Cc2c(ccc3cc4ccccc4cc23)C1O,-4.727,-4.831264
Cc1cccc(C)c1Nc1cc(Cl)nc(SCC(=O)NCCO)n1,-4.727,-4.735528
[O-][n+]1c2ccccc2c2ccc3cccc4ccc1c2c34,-4.727,-3.7199674
Clc1ccnc2ccccc12,-4.726,-3.6242275
Nc1cc2nc3ccccc3nc2cc1O,-4.725,-4.404528
COC(O)=Nc1nc2ccc(C(=NO)c3ccc(F)cc3)cc2[nH]1,-4.724,-3.617867
Cc1ccc2c(c1)nc(N)n2C,-4.724,-3.550288
O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)[C@H](O)[C@@H](O)C=C3,-4.723,-5.512045
O=C1C=CC(=O)C(c2ccccc2)=C1,-4.722,-3.8038464
O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-4.721,-4.598514
O=C1CCc2ccccc2O1,-4.72,-3.4784222
CC1=CC(=O)c2c(O)cccc2C1=O,-4.718,-4.2557797
O=[N+]([O-])c1c(O)ccc2c1[nH]c1ccccc12,-4.717,-4.836759
Oc1ccnc2ccccc12,-4.716,-4.8948126
Cc1cccc2c1cc(C)c1c3c(ccc12)C(O)C(O)C1OC31,-4.715,-4.944354
COc1nc2cccc(CBr)c2nc1OC,-4.714,-3.663048
COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,-4.713,-5.3206506
Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-4.713,-5.051622
NC(CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,-4.713,-3.7428756
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,-4.712,-4.3304696
Fc1ccc2ncccc2c1,-4.711,-3.8150566
Oc1ccccc1-c1nc2ccccc2o1,-4.711,-4.454802
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.71,-4.13158
Cc1cc2c(c(O)c1O)C(=O)c1c(O)cc(O)cc1C2=O,-4.708,-4.960661
Oc1cccc2cc3cccc(O)c3c(O)c12,-4.707,-5.774188
Oc1cc(Cl)c(Cl)cc1Cl,-4.706,-4.6672735
CNc1c(C)cc2ncccc2c1N,-4.706,-4.4421973
c1ccc2ncccc2c1,-4.706,-3.8523853
O=c1ccc2cc3c4c(c2o1)CCCN4CCC3,-4.705,-4.91201
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,-4.703,-4.681298
O[C@@H]1C=Cc2ccc3c(ccc4ccccc43)c2[C@H]1O,-4.702,-5.3488607
Cc1cccc(C)c1N=Nc1c(O)ccc2ccccc12,-4.702,-4.7406573
COc1ccc(C(=O)c2ccccc2)c(O)c1,-4.701,-5.4543734
C1=C[C@@H]2O[C@@H]2c2ncccc21,-4.701,-4.720739
C1=CC2OC2c2ncccc21,-4.701,-4.720739
O=[N+]([O-])c1cc(-c2cccc([N+](=O)[O-])c2O)ccc1O,-4.7,-4.5626283
CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,-4.7,-4.6457663
COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,-4.7,-5.1229463
[N-]=[N+]=C1C=NC(=O)NC1=O,-4.699,-4.4682584
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,-4.699,-5.0668263
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,-4.697,-2.61981
NN1C(=O)c2ccccc2C1=O,-4.696,-3.7072668
COc1ccc2c(c1)nc(N)n2C,-4.696,-3.8589416
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C1OC41,-4.695,-4.848041
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-4.694,-5.350169
CCOP(=O)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.693,-4.063799
Nc1c(C(=O)N/N=C/c2ccccc2)[nH]c2ccccc12,-4.693,-4.571368
O=[N+]([O-])c1ccc(NC(O)=NCCCl)s1,-4.693,-3.768056
COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-4.692,-4.664803
O=C1CCC2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1C2C1OC1C3=O,-4.692,-4.804013
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,-4.691,-4.39085
O=[N+]([O-])c1ccc2c(c1)CCN2,-4.691,-3.8413565
CCCCCCCCCCCCCC(=O)[N-][N+](C)(C)CC(C)O,-4.691,-2.9457693
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,-4.691,-2.972221
OCC(CO)(CBr)CBr,-4.69,-2.5177972
Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,-4.69,-4.4194937
Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,-4.689,-3.7323468
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,-4.689,-5.1952105
Cc1cc(C)c2nsnc2c1[N+](=O)[O-],-4.688,-3.5753775
O=Cc1ccccc1O,-4.686,-4.6984067
CN[C@H](C)[C@@H](O)c1ccccc1,-4.686,-4.086228
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,-4.685,-3.228321
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-4.685,-4.608795
Oc1cc2ccc3cccc4ccc(n1)c2c34,-4.684,-3.623257
COc1cc(O)ccc1Nc1c2ccccc2nc2ccccc12,-4.682,-4.6952353
CC1(C)CC2=C(C=O)C3(C=O)CC3(C)C(O)C2(O)C1,-4.679,-4.6718283
O=C(CBr)c1ccccc1,-4.677,-3.484729
O=NN(c1ccc([N+](=O)[O-])cc1)C1OCC(O)C(O)C1O,-4.677,-5.3340387
O=C(C(Cl)Cl)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O,-4.675,-3.0006502
OC1c2ccc3c4c(ccc3c2C2OC2C1O)CCC4,-4.674,-5.279834
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc([N-][N+]#N)ccc23)cc1,-4.674,-4.0462637
CNc1ccc2nccnc2c1C,-4.673,-4.1155767
c1ccc(-c2nc3ccccc3o2)cc1,-4.673,-3.31075
