Smiles,docking score,RFscore
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-4.637,-4.073497447776409
C[C@@H](O)CN(C[C@H](O)CO)N=O,-4.637,-4.073497447776409
O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,-4.637,-4.318586528236179
OCC1COC(CCI)O1,-4.636,-4.073497447776409
COc1cc2nc3cc(N)c(OC)cc3nc2cc1N,-4.636,-4.073497447776409
Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C,-4.636,-4.073497447776409
CC(=O)C1(C)OC12C=Cc1ccccc1C2=O,-4.635,-4.073497447776409
CCCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,-4.634,-4.073497447776409
CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,-4.634,-4.702135299531219
CNc1ccc2ncc(C)nc2c1C,-4.632,-4.073497447776409
CCc1cccc2c3c([nH]c12)C(C)(CC)OCC3,-4.631,-4.073497447776409
OC1c2ccc3nc4c(ccc5ccccc54)cc3c2C2OC2C1O,-4.63,-4.318586528236179
C[n+]1c2ccccc2c(N)c2ccccc21,-4.629,-4.073497447776409
CCOC1=CC(=O)C(NC(C)=O)=CC1=O,-4.629,-4.073497447776409
O=[N+]([O-])c1cccc2cnsc12,-4.628,-4.073497447776409
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,-4.628,-4.073497447776409
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.628,-4.073497447776409
O=[N+]([O-])c1cccc2csnc12,-4.627,-4.073497447776409
O=C(CCl)Nc1snc2ccc(Cl)cc12,-4.626,-4.073497447776409
CCCOC(=O)c1cc(O)c(O)c(O)c1,-4.624,-4.073497447776409
CCN(CC)CCn1nc2c3c(c(CO)ccc31)Sc1cc(Cl)ccc1-2,-4.624,-4.073497447776409
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CC3)c21,-4.624,-4.073497447776409
CCc1ccnc2ccccc12,-4.624,-4.073497447776409
CNC(C)C(O)c1ccccc1,-4.623,-4.318586528236179
Nc1cc([N+](=O)[O-])c(N)cc1F,-4.622,-4.073497447776409
N=C1CCC(=N)c2c1c(O)c1ccccc1c2O,-4.621,-4.073497447776409
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-4.621,-4.073497447776409
CNc1ccc(O)cc1,-4.619,-4.073497447776409
Cn1cnc(-c2ccccc2)c1[N+](=O)[O-],-4.617,-4.318586528236179
Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,-4.617,-4.073497447776409
C/C=C/C1OC(=O)C=CC1O,-4.616,-4.073497447776409
CC(=O)OCc1cc(C(C)=O)ccc1OC(C)=O,-4.614,-4.073497447776409
COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,-4.611,-4.318586528236179
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,-4.61,-4.073497447776409
OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,-4.61,-4.073497447776409
CN(C)CCNC(=O)c1cccc2ccc(-c3ccccc3)nc12,-4.61,-4.318586528236179
Nc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.609,-4.073497447776409
O=C1CCC(=O)N1c1cc(Cl)c(Cl)c(Cl)c1,-4.608,-4.073497447776409
Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl,-4.606,-4.073497447776409
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-4.606,-4.073497447776409
Cc1cc(Cl)ccc1O,-4.606,-4.073497447776409
Nc1c2ccccc2nc2ccc(Cl)cc12,-4.605,-4.318586528236179
Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,-4.604,-4.073497447776409
O=[N+]([O-])c1c(O)ccc2ccccc12,-4.603,-4.073497447776409
[O-][NH+](O)c1c(O)ccc2ccccc12,-4.603,-4.073497447776409
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,-4.603,-4.073497447776409
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)C=CC(O)C4O,-4.602,-4.073497447776409
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,-4.601,-4.073497447776409
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,-4.6,-4.073497447776409
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,-4.599,-4.073497447776409
CC(N)Cc1ccccc1,-4.598,-4.318586528236179
Cc1ccnc2ccccc12,-4.597,-4.073497447776409
Nc1cc(Cl)cc(Cl)c1O,-4.597,-4.073497447776409
Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1,-4.597,-4.318586528236179
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.596,-4.073497447776409
CC(C)n1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,-4.595,-4.318586528236179
COC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc3c(n2)C(=O)C=CC3=O)n1,-4.592,-4.073497447776409
CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,-4.592,-4.073497447776409
CN(C)c1nc2c3cccnc3ccc2n1C,-4.592,-4.073497447776409
CC(C)[C@](O)(C(=O)O)[C@@H](C)O,-4.592,-4.318586528236179
O=c1oc2cccc(O)c2cc1C1CCc2ccccc2C1,-4.591,-4.073497447776409
O=c1oc2cccc(O)c2cc1[C@@H]1CCc2ccccc2C1,-4.591,-4.073497447776409
CC(C)(C)NCC(O)COc1ccc(O)cc1C1CCCC1,-4.591,-4.073497447776409
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-4.591,-4.318586528236179
NCCc1c[nH]c2ccccc12,-4.588,-4.073497447776409
CC(=O)c1ccncc1,-4.588,-4.073497447776409
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,-4.587,-4.073497447776409
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OCCC31,-4.586,-4.073497447776409
COc1c2ccoc2nc2c(O)cccc12,-4.585,-4.073497447776409
OC1c2ccccc2-c2cc3ccccc3c(Cl)c2C1O,-4.583,-4.073497447776409
O=[N+]([O-])c1cc2c(ccc3ccccc32)c2c1C=CC(O)C2O,-4.583,-4.073497447776409
COC(=O)C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)C(C)N1N=O,-4.582,-4.073497447776409
CCN(CC)CCCN,-4.582,-4.073497447776409
Nc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,-4.582,-4.318586528236179
OC1c2cccnc2C2OC2C1O,-4.582,-4.073497447776409
OCCOc1cc(Cl)c(Cl)cc1Cl,-4.581,-4.073497447776409
O=C1N(CO)C(O)C(O)N1CO,-4.58,-4.073497447776409
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-4.579,-4.073497447776409
O=[N+]([O-])c1ccnc2ccccc12,-4.579,-4.073497447776409
CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-4.577,-4.318586528236179
Oc1cccc2c3ccccc3c3cc4ccccc4cc3c12,-4.577,-4.073497447776409
Clc1ccc2ncccc2c1,-4.577,-4.073497447776409
CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-4.576,-4.318586528236179
O=C(CCl)c1ccccc1,-4.572,-4.318586528236179
CC(=O)c1cc(Cc2ccc(N)c(C(C)=O)c2)ccc1N,-4.572,-4.073497447776409
Cc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,-4.571,-3.773312067207987
OC1c2cccc3ccc4c5ccccc5cc(c4c23)C1O,-4.57,-4.073497447776409
O[C@@H]1C=Cc2c(ccc3cc4ccccc4cc23)[C@H]1O,-4.569,-4.073497447776409
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,-4.569,-4.318586528236179
O=[N+]([O-])c1ccc2[nH]ccc2c1,-4.568,-4.073497447776409
[O-][NH+](O)c1ccc2[nH]ccc2c1,-4.568,-4.073497447776409
CN(C)CCNC(=O)c1cccc2[nH]c(-c3ccccc3)nc12,-4.567,-4.318586528236179
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@]3(C)[C@@H](O)[C@H]12,-4.566,-4.073497447776409
CCc1ccc(C)nc1,-4.566,-4.073497447776409
CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,-4.565,-4.073497447776409
NCN,-4.565,-4.073497447776409
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.565,-4.318586528236179
CC(C)(OO)c1ccccc1,-4.564,-4.318586528236179
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=C[C@H](O)[C@H]4O,-4.561,-4.073497447776409
OC1C=Cc2c(ccc3c2sc2ccccc23)C1O,-4.561,-4.073497447776409
OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3,-4.557,-4.073497447776409
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-4.557,-4.318586528236179
O=c1ccc2ccccc2o1,-4.557,-4.073497447776409
Fc1ccc2cccnc2c1F,-4.556,-4.073497447776409
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,-4.553,-4.318586528236179
COc1nsc2cc(OCC3CO3)ccc12,-4.552,-4.073497447776409
CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,-4.551,-4.073497447776409
Oc1cccc(Nc2ccccc2)c1,-4.551,-4.318586528236179
O=[N+]([O-])c1[nH]cnc1-c1ccccc1,-4.55,-4.318586528236179
O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2,-4.55,-4.073497447776409
COc1ccc2[nH]c(N)nc2c1,-4.548,-4.073497447776409
Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,-4.548,-4.073497447776409
C=C(C)C1CCC(=C)C2C3=C(CC(C)(O)C3=O)C(=O)C(C)=CC12,-4.547,-4.073497447776409
CC1(C)CC(N)CC(C)(CN)C1,-4.547,-4.073497447776409
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,-4.546,-4.073497447776409
O=C1CCc2c1ccc1c3c(ccc21)C(O)C(O)C=C3,-4.546,-4.073497447776409
CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O,-4.544,-4.073497447776409
C=C(C)c1cc(O)c(C)cc1O,-4.544,-4.073497447776409
O=C(O)c1cc(Cl)ccc1O,-4.543,-4.318586528236179
Nc1cc(Cl)c([N+](=O)[O-])cc1O,-4.543,-4.073497447776409
Nc1cc(Cl)c([NH+]([O-])O)cc1O,-4.543,-4.073497447776409
COc1ccc2cc(CCC(C)=O)ccc2c1,-4.542,-4.073497447776409
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,-4.541,-4.318586528236179
CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,-4.541,-4.318586528236179
Cc1nc2ccccc2s1,-4.541,-4.073497447776409
O[C@H]1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)[C@@H]1O,-4.541,-4.073497447776409
OCC(O)CCl,-4.539,-4.073497447776409
OC[C@H](O)CCl,-4.539,-4.073497447776409
Nc1cccc2ncccc12,-4.539,-4.073497447776409
COC1OC(=O)C(Cl)=C1C(Cl)Cl,-4.538,-4.073497447776409
COc1nsc2ccc([N+](=O)[O-])cc12,-4.536,-4.073497447776409
c1cnc2c(c1)CCC1OC21,-4.536,-4.073497447776409
N#[N+][N-]CC(O)C(O)C(O)C(O)CO,-4.535,-4.073497447776409
CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,-4.535,-3.773312067207987
O=C(NO)c1ccccc1O,-4.534,-4.073497447776409
CC(=O)Nc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,-4.534,-4.073497447776409
O=C1N(CO)[C@H](O)[C@@H](O)N1CO,-4.533,-4.073497447776409
N#[N+][N-]CC(O)Cn1cnc2c(N)nc(N)nc21,-4.532,-4.073497447776409
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,-4.532,-4.073497447776409
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-4.532,-4.073497447776409
OC1c2c(cc3ccc4cccc5ccc2c3c45)C2OC2C1O,-4.531,-4.073497447776409
Fc1ccnc2ccccc12,-4.531,-4.073497447776409
OC1Cc2cc3cccc4ccc5ccc1c2c5c43,-4.53,-4.073497447776409
O[C@@H]1Cc2cc3cccc4ccc5ccc1c2c5c43,-4.53,-4.073497447776409
CC(C)Cc1nccs1,-4.529,-4.073497447776409
OCCN(CCO)c1ccc2ccccc2c1,-4.529,-4.073497447776409
ClCc1cccnc1,-4.528,-4.073497447776409
Nc1c(O)ccc2ccccc12,-4.528,-4.073497447776409
Cc1c(-c2cnccn2)ssc1=S,-4.527,-4.073497447776409
O=S(=O)(O)C1C(O)c2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,-4.526,-4.073497447776409
C[n+]1c2ccccc2cc2cc(N)ccc21,-4.526,-4.073497447776409
NCCNCCNCCNCCNCCN,-4.525,-4.073497447776409
c1ccc(-c2cccnc2)nc1,-4.525,-4.073497447776409
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-4.525,-4.318586528236179
OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,-4.523,-4.073497447776409
c1ccc2nccnc2c1,-4.522,-4.073497447776409
NC(=O)/C(=C/c1ccc([NH+]([O-])O)o1)c1ccco1,-4.522,-4.073497447776409
NC(=O)C(=Cc1ccc([NH+]([O-])O)o1)c1ccco1,-4.522,-4.073497447776409
Oc1ncc2ccc3cccc4ccc1c2c34,-4.521,-4.073497447776409
Nc1ccc(Cc2ccc(N)cc2)cc1,-4.521,-4.073497447776409
C[C@]12CC(C=O)=C(O)C[C@@H]1CC[C@H]1[C@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]12,-4.52,-4.073497447776409
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccccc12,-4.52,-4.073497447776409
COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1(O)C=COC1O2,-4.517,-4.073497447776409
Nc1c2ccccc2cc2ccccc12,-4.516,-4.073497447776409
COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)O[C@@H]1OC=C[C@@H]21,-4.516,-4.073497447776409
C/C=C1/C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,-4.514,-4.318586528236179
Cc1cccc(OCC(O)CNC(C)(C)C)c1C,-4.514,-4.073497447776409
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,-4.513,-4.073497447776409
Clc1nncc2cnccc12,-4.513,-4.073497447776409
Cn1cc2ccc([N+](=O)[O-])cc2n1,-4.513,-4.073497447776409
CNN,-4.512,-4.073497447776409
CN1C(=O)CCC1c1cccnc1,-4.511,-4.073497447776409
CC(C)Nc1cccc2c1C(=O)c1ccccc1C2=O,-4.511,-4.073497447776409
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,-4.51,-4.073497447776409
O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,-4.51,-4.073497447776409
CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,-4.509,-4.318586528236179
COc1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.508,-4.073497447776409
OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,-4.508,-4.073497447776409
Fc1cccc2c1ccc1ncccc12,-4.506,-4.073497447776409
Oc1c2ccccc2nc2occc12,-4.506,-4.318586528236179
CCC1C(c2ccc(O)cc2)=C(C)c2cc(O)ccc21,-4.505,-4.457046219071449
Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl,-4.505,-4.073497447776409
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-4.504,-4.073497447776409
O=[N+]([O-])c1ccc2sncc2c1,-4.504,-4.073497447776409
OCC1=CCN2CC[C@@H](O)[C@@H]12,-4.502,-4.073497447776409
COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)OC1OC=CC21,-4.502,-4.073497447776409
Nc1nc(-c2ccc([NH+]([O-])O)s2)cs1,-4.502,-4.073497447776409
Nc1nc(-c2ccc([N+](=O)[O-])s2)cs1,-4.502,-4.073497447776409
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,-4.498,-4.073497447776409
[O-][NH+](O)c1cccc2ncccc12,-4.497,-4.073497447776409
COC(=O)c1ccccc1O,-4.497,-4.073497447776409
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,-4.496,-4.073497447776409
CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,-4.496,-4.073497447776409
CCOc1cccc2cccnc12,-4.495,-4.073497447776409
CNC(C)Cc1ccccc1,-4.494,-4.318586528236179
OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,-4.494,-4.073497447776409
O=Nc1cc2c(cc1O)OCO2,-4.494,-4.457046219071449
NNc1nncc2cnccc12,-4.491,-4.073497447776409
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,-4.491,-4.073497447776409
Oc1ccccc1-c1ccccc1,-4.491,-4.318586528236179
CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,-4.49,-4.073497447776409
CC(=O)Nc1ccc2c(c1O)Cc1ccccc1-2,-4.489,-4.073497447776409
CCCCOC(=O)c1ccccc1N,-4.489,-4.073497447776409
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.489,-4.073497447776409
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,-4.488,-4.073497447776409
O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,-4.487,-4.073497447776409
CCc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,-4.486,-4.073497447776409
N#Cc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1,-4.485,-4.073497447776409
C1=CC2OC2c2cccnc21,-4.484,-4.073497447776409
O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1,-4.483,-4.073497447776409
C=C(C)C1CCC(=C)C2C3=C(CC(C)C3=O)C(=O)C(C)=CC12,-4.483,-4.073497447776409
COC(=O)Nc1nc2cc(/C(=N/O)c3ccc(F)cc3)ccc2[nH]1,-4.483,-4.073497447776409
Nc1cc(Cl)ccc1O,-4.483,-4.073497447776409
N#[N+][N-]CC(O)Cn1cnc2c(N)ncnc21,-4.483,-4.073497447776409
O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1,-4.482,-4.073497447776409
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,-4.481,-4.318586528236179
Nc1ccc2ccccc2c1N=Nc1ccccc1,-4.479,-4.318586528236179
OC[C@@H]1CO[C@@H](CCI)O1,-4.479,-4.073497447776409
Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,-4.479,-4.073497447776409
CNC(=O)Nc1ccccc1,-4.478,-4.318586528236179
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-4.478,-4.073497447776409
O=[N+]([O-])c1ccc(C=Cc2cccc([N+](=O)[O-])c2)cc1,-4.478,-4.073497447776409
O=[N+]([O-])c1ccc(NC2OCC(O)C(O)C2O)cc1,-4.478,-4.073497447776409
[O-][NH+](O)c1ccc2c(O)nnc(O)c2c1,-4.477,-4.073497447776409
NC(CSC(=O)NCCCl)C(=O)O,-4.476,-4.702135299531219
Fc1ccc(F)c2ncccc12,-4.475,-4.073497447776409
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-4.475,-4.318586528236179
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,-4.473,-4.457046219071449
O=C1Cc2cc3cc([N+](=O)[O-])ccc3cc2C(O)C1O,-4.472,-4.073497447776409
CC(=O)Nc1ccc2ncccc2c1,-4.472,-4.073497447776409
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,-4.472,-4.073497447776409
c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,-4.471,-4.073497447776409
COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,-4.47,-4.073497447776409
CCOC(=O)C1OC1c1ccccc1,-4.468,-4.318586528236179
Cc1ccccc1-c1nc2ccccc2o1,-4.467,-4.073497447776409
Cc1cccc2nc(O)c(O)nc12,-4.466,-4.073497447776409
CC(=O)Nc1cccc(N=Nc2cccc(NC(C)=O)c2C)c1C,-4.465,-4.073497447776409
CC(I)C1OCC(CO)O1,-4.465,-4.073497447776409
OC1C=Cc2c(ccc3c4c(ccc23)CCC4)C1O,-4.465,-4.073497447776409
Nc1ccc2cc3ccc(N)cc3nc2c1,-4.464,-4.073497447776409
Nc1ccc2c(c1)-c1cccc3cccc-2c13,-4.464,-4.073497447776409
O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCCC2O,-4.462,-4.073497447776409
Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,-4.461,-4.318586528236179
Clc1ccc(Cl)nc1,-4.46,-4.073497447776409
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,-4.459,-4.073497447776409
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,-4.459,-4.073497447776409
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,-4.458,-4.073497447776409
ClNc1ccc2c(c1)Cc1ccccc1-2,-4.457,-4.073497447776409
Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,-4.457,-4.073497447776409
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc([N+](=O)[O-])cc1,-4.456,-4.073497447776409
Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,-4.456,-4.073497447776409
CC(C)(C)c1cc(O)ccc1O,-4.456,-4.073497447776409
O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccccc1,-4.455,-3.773312067207987
O=C1OCC(CBr)=C1Cl,-4.454,-4.073497447776409
Nc1cccc2c(O)nnc(O)c12,-4.454,-4.073497447776409
Nc1ccc2nc3ccccc3c(N)c2c1,-4.454,-4.318586528236179
OC1c2ccc3ccccc3c2C2OC2C1O,-4.454,-4.073497447776409
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-4.453,-4.073497447776409
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,-4.452,-4.073497447776409
CC(C)c1cc(N)cc([N+](=O)[O-])c1N,-4.452,-4.073497447776409
CCN(CC)CCNc1ccc(COS(C)(=O)=O)c2sc3ccccc3c(=O)c12,-4.451,-4.073497447776409
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-4.45,-4.073497447776409
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,-4.449,-4.318586528236179
O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,-4.449,-4.073497447776409
NCCc1c[nH]c2ccc(O)cc12,-4.449,-4.073497447776409
Nc1ccc(CCc2ccc(N)cc2)cc1,-4.449,-4.073497447776409
O=S(=O)(O)c1cc(Nc2ccc([NH+]([O-])O)cc2[NH+]([O-])O)ccc1Nc1ccccc1,-4.448,-4.318586528236179
O=C1OCC(CCl)=C1Br,-4.448,-4.073497447776409
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,-4.446,-4.318586528236179
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-4.445,-4.073497447776409
OCc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,-4.445,-4.318586528236179
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-4.444,-4.073497447776409
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-4.443,-4.073497447776409
Fc1cc2ccccc2c2ncccc12,-4.443,-4.073497447776409
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,-4.443,-4.073497447776409
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,-4.442,-4.318586528236179
NC(=S)Nc1cccc2ccccc12,-4.442,-4.073497447776409
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.441,-4.318586528236179
N#[N+]c1nc[nH]c1C(N)=O,-4.44,-4.073497447776409
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,-4.44,-4.073497447776409
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-3.773312067207987
O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44,-3.773312067207987
O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.439,-4.318586528236179
O=[N+]([O-])c1cccc2c[nH]nc12,-4.439,-4.073497447776409
[O-][NH+](O)c1cccc2cn[nH]c12,-4.439,-4.073497447776409
COc1cc(N)c([N+](=O)[O-])cc1N,-4.439,-4.073497447776409
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,-4.439,-4.318586528236179
O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,-4.438,-4.073497447776409
Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],-4.438,-4.073497447776409
Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.435,-4.318586528236179
O=C(NO)c1ccc2ccccc2c1,-4.434,-4.073497447776409
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,-4.433,-4.073497447776409
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-4.432,-4.318586528236179
Nc1c2ccccc2nc2ccc(I)cc12,-4.431,-4.318586528236179
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,-4.43,-4.073497447776409
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,-4.429,-4.073497447776409
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,-4.428,-4.318586528236179
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,-4.427,-4.073497447776409
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,-4.426,-4.073497447776409
CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,-4.425,-4.318586528236179
Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,-4.425,-4.318586528236179
